assay_id	extract_id	plate_id	plate_cell	assay_input_ml	assay_type	accepted_droplets	subject_1	subject_1_category	subject_1_target	subject_1_target_macromolecule	subject_1_fluorophore	subject_1_calculated_copies_per_reaction	subject_1_copies_per_reaction	subject_1_result	subject_2	subject_2_category	subject_2_target	subject_2_target_macromolecule	subject_2_fluorophore	subject_2_calculated_copies_per_reaction	subject_2_copies_per_reaction	subject_2_result	subject_3	subject_3_category	subject_3_target	subject_3_target_macromolecule	subject_3_fluorophore	subject_3_copies_per_reaction	subject_3_result	subject_4	subject_4_category	subject_4_target	subject_4_target_macromolecule	subject_4_fluorophore	subject_4_copies_per_reaction	subject_4_result	notes
A0021.a1	A0021.e1	MA2		0.005	Direct Quantification	14612	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		19320	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		19320								Human	Internal Control	Human RNase P	RNA	HEX		88968	
A0020.a1	A0020.e1	MA2		0.005	Direct Quantification	12727	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		3996	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		0								Human	Internal Control	Human RNase P	RNA	HEX		35942.4	
A0028.a1	A0028.e1	MA3		0.005	Direct Quantification	10501	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		9676.8	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		9676.8								Human	Internal Control	Human RNase P	RNA	HEX		9676.8	
A0027.a1	A0027.e1	MA3		0.005	Direct Quantification	10133	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		15891.6	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		15891.6								Human	Internal Control	Human RNase P	RNA	HEX		42362.4	
A0029.a1	A0029.e1	MA3		0.005	Direct Quantification	10527	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		28170	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		32202								Human	Internal Control	Human RNase P	RNA	HEX		24138	
A0025.a1	A0025.e1	MA3		0.005	Direct Quantification	12472	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		103305.6	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		70675.2								Human	Internal Control	Human RNase P	RNA	HEX		27158.4	
A0032.a1	A0032.e1	MA3		0.005	Direct Quantification	10476	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		443142	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		408920.4								Human	Internal Control	Human RNase P	RNA	HEX		28299.6	
A0030.a1	A0030.e1	MA3		0.005	Direct Quantification	10315	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		57250.8	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		52029.6								Human	Internal Control	Human RNase P	RNA	HEX		26014.8	
A0023.a1	A0023.e1	MA3		0.005	Direct Quantification	12579	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		49394.4	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		29647.2								Human	Internal Control	Human RNase P	RNA	HEX		24684	
A0022.a1	A0022.e1	MA3		0.005	Direct Quantification	12254	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		49795.2	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		49795.2								Human	Internal Control	Human RNase P	RNA	HEX		27648	
A0031.a1	A0031.e1	MA3		0.005	Direct Quantification	9322	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		82456.8	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		82456.8								Human	Internal Control	Human RNase P	RNA	HEX		51510	
A0024.a1	A0024.e1	MA3		0.005	Direct Quantification	13430	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		23962.8	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		7980								Human	Internal Control	Human RNase P	RNA	HEX		39968.4	
A0034.a1	A0034.e1	MA3		0.005	Direct Quantification	15971	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		106176	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		99096								Human	Internal Control	Human RNase P	RNA	HEX		84912	
A0033.a1	A0033.e1	MA3		0.005	Direct Quantification	9338	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		53241.6	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		29030.4								Human	Internal Control	Human RNase P	RNA	HEX		24192	
A0036.a1	A0036.e1	MA3		0.005	Direct Quantification	14442	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		14670	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		19560								Human	Internal Control	Human RNase P	RNA	HEX		44010	
A0035.a1	A0035.e1	MA3		0.005	Direct Quantification	16284	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		112130.4	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		75832.8								Human	Internal Control	Human RNase P	RNA	HEX		49430.4	
A0037.a1	A0037.e1	MA3		0.005	Direct Quantification	13832	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		85800	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		85800								Human	Internal Control	Human RNase P	RNA	HEX		98064	
A0038.a1	A0038.e1	MA4		0.005	Direct Quantification	13631	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		100764	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		74628								Human	Internal Control	Human RNase P	RNA	HEX		59680.8	
A0039.a1	A0039.e1	MA4		0.005	Direct Quantification	13018	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		108552	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		99864								Human	Internal Control	Human RNase P	RNA	HEX		52080	
A0043.a1	A0043.e1	MA4		0.005	Direct Quantification	13397	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		60100.8	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		44072.4								Human	Internal Control	Human RNase P	RNA	HEX		20018.4	
A0042.a1	A0042.e1	MA4		0.005	Direct Quantification	15469	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		84394.8	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		84394.8								Human	Internal Control	Human RNase P	RNA	HEX		42184.8	
A0041.a1	A0041.e1	MA4		0.005	Direct Quantification	11546	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		73416	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		83208								Human	Internal Control	Human RNase P	RNA	HEX		34248	
A0040.a1	A0040.e1	MA4		0.005	Direct Quantification	11665	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		81396	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		81396								Human	Internal Control	Human RNase P	RNA	HEX		15246	
A0044.a1	A0044.e1	MA4		0.005	Direct Quantification	13954	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		55059.6	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		79172.4								Human	Internal Control	Human RNase P	RNA	HEX		34414.8	
A0050.a1	A0050.e1	MA4		0.005	Direct Quantification	14694	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		33642	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		33642								Human	Internal Control	Human RNase P	RNA	HEX		0	
A0046.a1	A0046.e1	MA4		0.005	Direct Quantification	18937	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		67140	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		22410								Human	Internal Control	Human RNase P	RNA	HEX		22410	
A0048.a1	A0048.e1	MA4		0.005	Direct Quantification	16737	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		35424	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		50616								Human	Internal Control	Human RNase P	RNA	HEX		10116	
A0047.a1	A0047.e1	MA4		0.005	Direct Quantification	17534	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		53163	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		79761								Human	Internal Control	Human RNase P	RNA	HEX		8844	
A0049.a1	A0049.e1	MA4		0.005	Direct Quantification	16890	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		60192	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		33456								Human	Internal Control	Human RNase P	RNA	HEX		26736	
A0045.a1	A0045.e1	MA4		0.005	Direct Quantification	18529	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		21336	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		10668								Human	Internal Control	Human RNase P	RNA	HEX		5334	
A0205.a1	A0205.e1	MA4		0.005	Direct Quantification	17242	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		29484	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		29484								Human	Internal Control	Human RNase P	RNA	HEX		4896	
A0207.a1	A0207.e1	MA4		0.005	Direct Quantification	15701	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		3600	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		21576								Human	Internal Control	Human RNase P	RNA	HEX		14400	
A0206.a1	A0206.e1	MA4		0.005	Direct Quantification	15486	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		51072	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		62016								Human	Internal Control	Human RNase P	RNA	HEX		7296	
A0213.a1	A0213.e1	MA4		0.005	Direct Quantification	15295	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		59112	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		36936								Human	Internal Control	Human RNase P	RNA	HEX		11088	
A0212.a1	A0212.e1	MA4		0.005	Direct Quantification	16156	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		24480	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		27960								Human	Internal Control	Human RNase P	RNA	HEX		6984	
A0214.a1	A0214.e1	MA4		0.005	Direct Quantification	16742	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		131712	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		101280								Human	Internal Control	Human RNase P	RNA	HEX		3384	
A0216.a1	A0216.e1	MA4		0.005	Direct Quantification	14343	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		161664	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		173496								Human	Internal Control	Human RNase P	RNA	HEX		0	
A0218.a1	A0218.e1	MA4		0.005	Direct Quantification	16501	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		41088	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		61632								Human	Internal Control	Human RNase P	RNA	HEX		0	
A0219.a1	A0219.e1	MA4		0.005	Direct Quantification	16477	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		82332	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		110664								Human	Internal Control	Human RNase P	RNA	HEX		2574	
A0217.a1	A0217.e1	MA4		0.005	Direct Quantification	15849	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		129270	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		142680								Human	Internal Control	Human RNase P	RNA	HEX		4440	
A0215.a1	A0215.e1	MA4		0.005	Direct Quantification	16604	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		57840	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		57840								Human	Internal Control	Human RNase P	RNA	HEX		3408	
A0233.a1	A0233.e1	MA4		0.005	Direct Quantification	17982	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		37704	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		34560								Human	Internal Control	Human RNase P	RNA	HEX		0	
A0220.a1	A0220.e1	MA4		0.005	Direct Quantification	12903	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		43776	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		52536								Human	Internal Control	Human RNase P	RNA	HEX		0	
A0221.a1	A0221.e1	MA4		0.005	Direct Quantification	13910	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		88398	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		82296								Human	Internal Control	Human RNase P	RNA	HEX		6084	
A0232.a1	A0232.e1	MA4		0.005	Direct Quantification	16039	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		39630	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		26400								Human	Internal Control	Human RNase P	RNA	HEX		0	
A0225.a1	A0225.e1	MA4		0.005	Direct Quantification	16115	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		39438	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		31554								Human	Internal Control	Human RNase P	RNA	HEX		5256	
A0229.a1	A0229.e1	MA4		0.005	Direct Quantification	13863	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		61140	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		50940								Human	Internal Control	Human RNase P	RNA	HEX		0	
A0227.a1	A0227.e1	MA4		0.005	Direct Quantification	17665	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		57576	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		44784								Human	Internal Control	Human RNase P	RNA	HEX		3192	
A0234.a1	A0234.e1	MA4		0.005	Direct Quantification	18510	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		75546	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		51516								Human	Internal Control	Human RNase P	RNA	HEX		17172	
A0226.a1	A0226.e1	MA4		0.005	Direct Quantification	12328	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		107151	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		69300								Human	Internal Control	Human RNase P	RNA	HEX		6303	
A0224.a1	A0224.e1	MA4		0.005	Direct Quantification	13877	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		44784	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		44784								Human	Internal Control	Human RNase P	RNA	HEX		4080	
A0231.a1	A0231.e1	MA4		0.005	Direct Quantification	15227	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		122496	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		127578								Human	Internal Control	Human RNase P	RNA	HEX		10197	
A0222.a1	A0222.e1	MA4		0.005	Direct Quantification	16140	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		38496	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		52512								Human	Internal Control	Human RNase P	RNA	HEX		3504	
A0223.a1	A0223.e1	MA4		0.005	Direct Quantification	10196	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		77592	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		66504								Human	Internal Control	Human RNase P	RNA	HEX		11088	
A02-0154.a1	A02-0154.e1	MA5		0.005	Direct Quantification	13546	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		37512	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		31284								Human	Internal Control	Human RNase P	RNA	HEX		37512	Was A06-0017
A02-0153.a1	A02-0153.e1	MA5		0.005	Direct Quantification	13221	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		34176	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		29904								Human	Internal Control	Human RNase P	RNA	HEX		21360	Was A06-0005
A02-0152.a1	A02-0152.e1	MA5		0.005	Direct Quantification	11323	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		89820	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		52380								Human	Internal Control	Human RNase P	RNA	HEX		7488	Was A05-0004
A02-0153.a1	A02-0153.e1	MA5		0.005	Direct Quantification	12070	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		14040	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		9360								Human	Internal Control	Human RNase P	RNA	HEX		28080	Was A06-0005
A02-0151.a1	A02-0151.e1	MA5		0.005	Direct Quantification	10482	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		32328	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		16164								Human	Internal Control	Human RNase P	RNA	HEX		36378	Was A04-0009
A02-0152.a1	A02-0152.e1	MA5		0.005	Direct Quantification	13540	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		25038	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		40680								Human	Internal Control	Human RNase P	RNA	HEX		18774	Was A05-0004
A02-0151.a1	A02-0151.e1	MA5		0.005	Direct Quantification	12328	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		13752	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		9168								Human	Internal Control	Human RNase P	RNA	HEX		13752	Was A04-0009
A0242.a1	A0242.e1	MA5		0.005	Direct Quantification	12322	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		41256	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		68784								Human	Internal Control	Human RNase P	RNA	HEX		13752	
A0243.a1	A0243.e1	MA5		0.005	Direct Quantification	15333	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		13800	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		4590								Human	Internal Control	Human RNase P	RNA	HEX		0	
A0236.a1	A0236.e1	MA5		0.005	Direct Quantification	11600	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		6090	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		48690								Human	Internal Control	Human RNase P	RNA	HEX		12180	
A0238.a1	A0238.e1	MA5		0.005	Direct Quantification	11383	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		14880	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		39696								Human	Internal Control	Human RNase P	RNA	HEX		4968	
A0240.a1	A0240.e1	MA5		0.005	Direct Quantification	14185	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		41796	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		29880								Human	Internal Control	Human RNase P	RNA	HEX		11952	
A0241.a1	A0241.e1	MA5		0.005	Direct Quantification	14527	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		43740	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		72930								Human	Internal Control	Human RNase P	RNA	HEX		4860	
A0239.a1	A0239.e1	MA5		0.005	Direct Quantification	10568	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		86880	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		106950								Human	Internal Control	Human RNase P	RNA	HEX		13350	
A0237.a1	A0237.e1	MA5		0.005	Direct Quantification	11622	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		497808	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		390048								Human	Internal Control	Human RNase P	RNA	HEX		24288	
A0235.a1	A0235.e1	MA5		0.005	Direct Quantification	14491	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		35088	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		31176								Human	Internal Control	Human RNase P	RNA	HEX		11688	
A02-0155.a1	A02-0155.e1	MA6		0.005	Direct Quantification	11186	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		30288	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		0								Human	Internal Control	Human RNase P	RNA	HEX		20208	Was A07-0012
A02-0156.a1	A02-0156.e1	MA6		0.005	Direct Quantification	12429	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		5670	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		0								Human	Internal Control	Human RNase P	RNA	HEX		45450	Was A07-0018
A02-0154.a1	A02-0154.e1	MA6		0.005	Direct Quantification	9990	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		25452	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		8496								Human	Internal Control	Human RNase P	RNA	HEX		16956	Was A06-0017
A02-0155.a1	A02-0155.e1	MA6		0.005	Direct Quantification	11235	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		5016	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		10056								Human	Internal Control	Human RNase P	RNA	HEX		50280	Was A07-0012
A02-0156.a1	A02-0156.e1	MA6		0.005	Direct Quantification	11921	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		29610	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		0								Human	Internal Control	Human RNase P	RNA	HEX		53310	Was A07-0018
A1004.a1	A1004.e1	MA7		0.005	Direct Quantification	12806	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		5520	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		5520								Human	Internal Control	Human RNase P	RNA	HEX		60660	
A1003.a1	A1003.e1	MA7		0.005	Direct Quantification	10420	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		20340	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		13560								Human	Internal Control	Human RNase P	RNA	HEX		54210	
A1002.a1	A1002.e1	MA7		0.005	Direct Quantification	10921	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		25860	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		19380								Human	Internal Control	Human RNase P	RNA	HEX		38790	
A1001.a1	A1001.e1	MA7		0.005	Direct Quantification	12141	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		17430	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		5820								Human	Internal Control	Human RNase P	RNA	HEX		46530	
A1000.a1	A1000.e1	MA7		0.005	Direct Quantification	13784	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		20490								Human	Internal Control	Human RNase P	RNA	HEX		40980	
A0246.a1	A0246.e1	MA8		0.005	Direct Quantification	13754	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		119184	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		49296								Human	Internal Control	Human RNase P	RNA	HEX		36960	
A0247.a1	A0247.e1	MA8		0.005	Direct Quantification	15880	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		1542888	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		961152								Human	Internal Control	Human RNase P	RNA	HEX		71160	
A0228.a1	A0228.e1	MA8		0.005	Direct Quantification	11614	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		1872270	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		1312800								Human	Internal Control	Human RNase P	RNA	HEX		30390	
A0230.a1	A0230.e1	MA8		0.005	Direct Quantification	14435	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		156660	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		176250								Human	Internal Control	Human RNase P	RNA	HEX		4890	
A1006.a1	A1006.e1	MA8		0.005	Direct Quantification	10779	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		0								Human	Internal Control	Human RNase P	RNA	HEX		55036.8	
A1005.a1	A1005.e1	MA8		0.005	Direct Quantification	9233	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		0								Human	Internal Control	Human RNase P	RNA	HEX		26010	
A1008.a1	A1008.e1	MA8		0.005	Direct Quantification	11651	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		0								Human	Internal Control	Human RNase P	RNA	HEX		74217.6	
A1007.a1	A1007.e1	MA8		0.005	Direct Quantification	13279	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		0	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		0								Human	Internal Control	Human RNase P	RNA	HEX		49788	
A1009.a1	A1009.e1	MA8		0.005	Direct Quantification	14514	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		30639	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		34062								Human	Internal Control	Human RNase P	RNA	HEX		115878	
A1015.a1	A1015.e1	MA9		0.005	Direct Quantification	8511	SARS-CoV-2	Pathogen	SARS-CoV-2 N1	RNA	FAM	0		33192	SARS-CoV-2	Pathogen	SARS-CoV-2 N2	RNA	FAM/HEX	0		19920								Human	Internal Control	Human RNase P	RNA	HEX		119568	
