assay_id	sample_id	collection_start_datetime	collection_end_datetime	event_type	sample_flow	sample_qc	location_id	target	target_genetic_locus	lab_id	target_copies_per_l	target_copies_per_ld	target_copies_per_ldcap	target_copies_flownorm	target_copies_fn_per_cap	target_per_capita_basis	nc_copies_per_rxn	pc_copies_per_rxn	target_result_validated
Q01-0432.a3	Q01-0432	08/10/2023 9:00	08/11/2023 8:00	Routine Surveillance	0.563	Pass	MadisonWWTP-01	Human	RNase P	ZooWVU	43077.4536	43077.4536	945.717971459934	91806.0587048025	2015.50073995176	100	NA	NA	Missing controls: HEX
M03-0110.a1	M03-0110	07/28/2022 11:00	07/29/2022 11:00	Routine Surveillance	0.22	Pass	ManningtonWWTP-01	SARS-CoV-2	N1	ZooWVU	879218.6238375	879218.6238375	80588.3248247021	732204.653589356	67113.1671484286	100	4.84955042	411.5738676	yes
C01-0619.a1	C01-0619	03/07/2024 07:00 AM	03/08/2024 07:00 AM	Routine Surveillance	11.637	Pass	WheelingWWTP-01	Human	RNase P	ZooWVU	2552	2552	5.104	112417.68286584	224.83536573168	100	0	NA	yes
M03-0112.a2	M03-0112	08/25/2022 11:00	08/26/2022 11:00	Routine Surveillance	0.177	Pass	ManningtonWWTP-01	SARS-CoV-2	N2	ZooWVU	268035.2183925	268035.2183925	24567.8476986709	179588.305701762	16460.8896151936	100	8.95037294	929.6437072	yes
Q01-0415.a1	Q01-0415	07/16/2023 8:00	07/17/2023 8:00	Routine Surveillance	0.302	Pass	MadisonWWTP-01	SARS-CoV-2	N1	ZooWVU	106846.8350175	106846.8350175	2345.70439116356	122146.641478566	2681.59476352504	100	0	5.36015808	yes
H01-0939.a4	H01-0939	08/25/2024 08:00 AM	08/26/2024 08:00 AM	Routine Surveillance	0.9	Pass	MoundsvilleWWTP-01	Influenza Virus A (FluA)	M	ZooWVU	408	408	3.4	1390.002552	11.5833546	100	NA	NA	Missing controls: all
M03-0263.a2	M03-0263	05/18/2023 11:00	05/19/2023 11:00	Routine Surveillance	0.149	Pass	ManningtonWWTP-01	SARS-CoV-2	N2	ZooWVU	120	120	10.9990834097159	67.6831308	6.2037700091659	100	0	1086.63414	yes
L01-0380.a3	L01-0380	04/04/2023 7:00	04/05/2023 7:00	Routine Surveillance	0.253	Pass	WestUnionWWTP-01	Human	RNase P	ZooWVU	381	381	67.5531914893617	364.88702613	64.6962812287234	100	NA	NA	Missing controls: HEX
N03-0084.a3	N03-0084	06/07/2022 7:30	06/08/2022 7:30	Routine Surveillance	0.44079	Pass	SalemWWTP-01	Human	RNase P	ZooWVU	1192	1192	64.328116567728	1988.9364816888	107.336021677755	100	NA	NA	Missing controls: HEX
H01-0216.a3	H01-0216	05/13/2022 8:00	05/14/2022 8:00	Routine Surveillance	1.9	Pass	MoundsvilleWWTP-01	Human	RNase P	ZooWVU	551	551	4.59166666666667	3962.945729	33.0245477416667	100	NA	NA	Missing controls: HEX
A01-0982.a5	A01-0982	09/01/2024 12:00 AM	09/02/2024 12:00 AM	Routine Surveillance	8.2	Pass	StarCityWWTP-01	Respiratory Syncitial Virus, Human (RSV)	G	ZooWVU	626	626	1.29531534514153	19431.266612	40.2070572173481	100	0.583816356956959	485.594902038574	yes
K01-0203.a3	K01-0203	02/14/2023 6:30	02/15/2023 6:30	Routine Surveillance	4.778	Pass	ParkersburgWWTP-01	Human	RNase P	ZooWVU	49794.504706875	49794.504706875	103.63060292794	900617.719546394	1874.33448396752	100	NA	NA	Missing controls: HEX
A1047.a3	A1047	05/12/2021 12:00	05/12/2021 11:59	Routine Surveillance	10.836	Pass	StarCityWWTP-01	Human	RNase P	ZooWVU	1934	1934	4.00182089058103	79330.17113784	164.149501609502	100	NA	NA	Missing controls: HEX
T01-0225.a3	T01-0225	09/13/2023 7:00	09/14/2023 7:00	Routine Surveillance	0.33	Pass	PointPleasantWWTP-01	Human	RNase P	ZooWVU	10079.302198125	10079.302198125	182.761599240707	12590.9161401554	228.303103175983	100	NA	NA	Missing controls: HEX
R02-0307.a2	R02-0307	06/01/2023 6:00	06/02/2023 6:00	Routine Surveillance	1.199	Pass	ElkinsWWTP-01	SARS-CoV-2	N2	ZooWVU	1909	1909	14.5104895104895	8664.39088031	65.8588543653846	100	5.94997406	771.8346404	yes
H01-0090.a3	H01-0090	12/12/2021 8:00	12/13/2021 8:00	Routine Surveillance	2.2	Pass	MoundsvilleWWTP-01	Human	RNase P	ZooWVU	5432.503666875	5432.503666875	45.270863890625	45241.3581523757	377.011317936464	100	NA	NA	Missing controls: HEX
J01-0105.a1	J01-0105	08/04/2022 7:30	08/05/2022 7:30	Routine Surveillance	0.05	Pass	AlpineLakeWWTP-01	SARS-CoV-2	N1	ZooWVU	304339.89822	304339.89822	43477.1283171429	57602.5647060485	8228.93781514979	100	0	1203.7850952	yes
E01-0233.a1	E01-0233	02/06/2023 10:30	02/07/2023 10:30	Routine Surveillance	2.734	Pass	PrincetonWWTP-01	SARS-CoV-2	N1	ZooWVU	1140897.61035	1140897.61035	3169.16002875	11807504.1202151	32798.6225561531	100	4.87224578	784.0678404	yes
M03-0078.a1	M03-0078	06/09/2022 11:00	06/10/2022 11:00	Routine Surveillance	0.272	Pass	ManningtonWWTP-01	SARS-CoV-2	N1	ZooWVU	109158.198234375	109158.198234375	10005.3343936182	112392.721568521	10301.8076598094	100	0	2937.48455	yes
N02-0002.a2	N02-0002	03/09/2022 7:00	03/10/2022 7:00	Routine Surveillance	10.071	Pass	ClarksburgWWTP-01	SARS-CoV-2	N2	ZooWVU	21916.284931875	21916.284931875	82.7092042111669	835511.552253911	3153.11175278855	100	0	923.470211	yes
U01-0022.a1	U01-0022	08/30/2023 8:00	08/31/2023 8:00	Routine Surveillance	0.431	Pass	WhiteOakWWTP-01	SARS-CoV-2	N1	ZooWVU	1850	1850	70.4493526275704	3018.2966635	114.9389437738	100	0	75.18438816	yes
O01-0443.a1	O01-0443	08/29/2023 7:00	08/30/2023 7:00	Routine Surveillance	2.35	Pass	GraftonWWTP-01	SARS-CoV-2	N1	ZooWVU	35931.69762	35931.69762	591.857974304069	319638.087596152	5264.99897209936	100	0	125.04372596	yes
U01-0020.a2	U01-0020	08/28/2023 8:00	08/29/2023 8:00	Routine Surveillance	0.543	Pass	WhiteOakWWTP-01	SARS-CoV-2	N2	ZooWVU	1679	1679	63.9375476009139	3451.14694077	131.422198810739	100	0	69.812212	yes
E01-0165.a3	E01-0165	08/29/2022 9:00	08/30/2022 9:00	Routine Surveillance	1.783	Pass	PrincetonWWTP-01	Human	RNase P	ZooWVU	23932.48490625	23932.48490625	66.4791247395833	161529.57928943	448.693275803971	100	NA	NA	Missing controls: HEX
L01-0308.a3	L01-0308	01/14/2023 9:00	01/15/2023 9:00	Routine Surveillance	0.418	Pass	WestUnionWWTP-01	Human	RNase P	ZooWVU	212	212	37.5886524822695	335.44789256	59.4765766950355	100	NA	NA	Missing controls: HEX
M04-0171.a1	M04-0171	01/03/2023 0:00	01/04/2023 0:00	Routine Surveillance	0.424	Pass	FarmingtonWWTP-01	SARS-CoV-2	N1	ZooWVU	8880.31671	8880.31671	1455.78962459016	14253.0312231333	2336.56249559562	100	0	NA	yes
J01-0053.a1	J01-0053	05/19/2022 7:30	05/20/2022 7:30	Routine Surveillance	0.121	Pass	AlpineLakeWWTP-01	SARS-CoV-2	N1	ZooWVU	20519.83562625	20519.83562625	2931.40508946429	9398.79490833352	1342.68498690479	100	0	235.0134134	yes
H01-0306.a3	H01-0306	08/08/2022 8:00	08/09/2022 8:00	Routine Surveillance	1.9	Pass	MoundsvilleWWTP-01	Human	RNase P	ZooWVU	484	484	4.03333333333333	3481.063036	29.0088586333333	100	NA	NA	Missing controls: HEX
H01-0561.a3	H01-0561	04/20/2023 8:00	04/21/2023 8:00	Routine Surveillance	1.3	Pass	MoundsvilleWWTP-01	Human	RNase P	ZooWVU	51559.118188125	51559.118188125	429.659318234375	253724.122054663	2114.36768378886	100	NA	NA	Missing controls: HEX
A01-1061.a1	A01-1061	10/04/2024 12:00 AM	10/05/2024 12:00 AM	Routine Surveillance	7.0	Pass	StarCityWWTP-01	Influenza Virus A (FluA)	M	ZooWVU	1913	1913	3.95836781989737	50690.42531	104.888315903824	100	0	276.185646057128	yes
A01-0641.a1	A01-0641	08/11/2023 0:00	08/12/2023 0:00	Routine Surveillance	8.5	Pass	StarCityWWTP-01	SARS-CoV-2	N1	ZooWVU	171928.228149375	171928.228149375	355.752830966262	5531960.09001087	11446.697752878	100	0	NA	yes
K01-0313.a3	K01-0313	08/14/2023 6:30	08/15/2023 6:30	Routine Surveillance	8.698	Pass	ParkersburgWWTP-01	Human	RNase P	ZooWVU	29321.983035	29321.983035	61.0238980957336	965440.840408918	2009.24212363979	100	NA	NA	Missing controls: HEX
N02-0396.a1	N02-0396	09/10/2023 7:00	09/11/2023 7:00	Routine Surveillance	9.99	Pass	ClarksburgWWTP-01	SARS-CoV-2	N1	ZooWVU	187345.5324675	187345.5324675	707.017633283644	7084704.72405741	26736.7526758903	100	0	85.50823212	yes
K01-0039.a2	K01-0039	02/16/2022 6:25	02/17/2022 6:12	Routine Surveillance	5.676	Pass	ParkersburgWWTP-01	SARS-CoV-2	N2	ZooWVU	61953.83572875	61953.83572875	128.936182578044	1331139.31898067	2770.32116333126	100	0	8990.826416	yes
A01-0264.a3	A01-0264	06/01/2022 0:00	06/02/2022 0:00	Routine Surveillance	12.4	Pass	StarCityWWTP-01	Human	RNase P	ZooWVU	1554	1554	3.21552723059096	72943.336536	150.933902780997	100	NA	NA	Missing controls: HEX
R02-0217.a2	R02-0217	12/26/2022 6:00	12/27/2022 6:00	Routine Surveillance	2.417	Pass	ElkinsWWTP-01	SARS-CoV-2	N2	ZooWVU	707144.4403125	707144.4403125	5375.07175670797	6469902.06373667	49178.3373649793	100	8.5705638	610.6835936	yes
H01-0331.a1	H01-0331	09/02/2022 8:00	09/03/2022 8:00	Routine Surveillance	1.5	Pass	MoundsvilleWWTP-01	SARS-CoV-2	N1	ZooWVU	644759.5812	644759.5812	5372.99651	3661019.04940544	30508.4920783786	100	4.90899206	938.600464	yes
G01-0339.a6	G01-0339	04/24/2023 9:00	04/25/2023 9:00	Routine Surveillance	0.688	Pass	KeyserWWTP-01	Human	RNase P	ZooWVU	19617.51992625	19617.51992625	240.175317412463	51091.1249995699	625.503489220983	100	NA	NA	Missing controls: HEX
Q01-0072.a3	Q01-0072	07/15/2022 8:00	07/16/2022 8:00	Routine Surveillance	0.327	Pass	MadisonWWTP-01	Human	RNase P	ZooWVU	8854.05274875	8854.05274875	194.380960455543	10959.8038797162	240.610403506392	100	NA	NA	Missing controls: HEX
G01-0483.a2	G01-0483	06/16/2024 09:00 AM	06/17/2024 09:00 AM	Routine Surveillance	0.658	Pass	KeyserWWTP-01	Respiratory Syncitial Virus, Human (RSV)	G	ZooWVU	883	883	10.8104799216454	2199.37620574	26.9267410105289	100	0	NA	yes
J01-0069.a2	J01-0069	06/13/2022 7:30	06/14/2022 7:30	Routine Surveillance	0.059	Pass	AlpineLakeWWTP-01	SARS-CoV-2	N2	ZooWVU	99158.669566875	99158.669566875	14165.5242238393	22146.0169425435	3163.71670607764	100	0	3698.53096	yes
C01-0740.a3	C01-0740	09/22/2024 07:00 AM	09/23/2024 07:00 AM	Routine Surveillance	4.82	Pass	WheelingWWTP-01	Influenza Virus A (FluA)	M	ZooWVU	2128	2128	4.256	38826.7989536	77.6535979072	100	0	420.671348571778	yes
G01-0535.a2	G01-0535	04/07/2024 09:00 AM	04/08/2024 09:00 AM	Routine Surveillance	1.418	Pass	KeyserWWTP-01	Influenza Virus A (FluA)	M	ZooWVU	1307	1307	16.0014691478942	7015.59877366	85.8912680418707	100	0	43.4799671173096	yes
G01-0510.a3	G01-0510	09/23/2023 9:00	09/24/2023 9:00	Routine Surveillance	2.344	Pass	KeyserWWTP-01	Human	RNase P	ZooWVU	1565	1565	19.1601371204701	13886.2466276	170.007916596474	100	NA	NA	Missing controls: HEX
H01-0191.a2	H01-0191	04/14/2022 8:00	04/15/2022 8:00	Routine Surveillance	2.3	Pass	MoundsvilleWWTP-01	SARS-CoV-2	N2	ZooWVU	505	505	4.20833333333333	4396.753715	36.6396142916667	100	0	1631.4260482	yes
P01-0121.a6	P01-0121	09/08/2024 08:00 AM	09/09/2024 08:00 AM	Routine Surveillance	0.198	Pass	StMarysWWTP-01	Respiratory Syncitial Virus, Bovine (BRSV)	Other	ZooWVU	1252068.77231598	1252068.77231598	43294.2175766245	938439.542979702	32449.5001030326	100	0	1508.91296386719	yes
M04-0072.a3	M04-0072	06/03/2022 0:00	06/04/2022 0:00	Routine Surveillance	0.071	Pass	FarmingtonWWTP-01	Human	RNase P	ZooWVU	786	786	128.852459016393	211.24859046	34.6309164688525	100	NA	NA	Missing controls: HEX
H01-0668.a3	H01-0668	08/04/2023 9:00	08/05/2023 8:00	Routine Surveillance	1.3	Pass	MoundsvilleWWTP-01	Human	RNase P	ZooWVU	2158	2158	17.9833333333333	10619.589214	88.4965767833333	100	NA	NA	Missing controls: HEX
J01-0290.a3	J01-0290	06/05/2023 8:00	06/06/2023 8:00	Routine Surveillance	0.049	Pass	AlpineLakeWWTP-01	Human	RNase P	ZooWVU	32619.704604375	32619.704604375	4659.957800625	6050.46884431591	864.35269204513	100	NA	NA	Missing controls: HEX
A01-0548.a1	A01-0548	04/29/2023 0:00	04/30/2023 0:00	Routine Surveillance	9.4	Pass	ClarksburgWWTP-01	SARS-CoV-2	N1	ZooWVU	495721.19420625	495721.19420625	1870.78720735999	17639174.8781466	66567.9480645582	100	0	745.4829408	yes
G01-0293.a1	G01-0293	12/16/2022 8:00	12/17/2022 8:00	Routine Surveillance	2.25	Pass	KeyserWWTP-01	SARS-CoV-2	N1	ZooWVU	129695.0573025	129695.0573025	1587.84350272404	1104635.17544278	13523.9370157049	100	0	552.4612808	yes
K01-0356.a1	K01-0356	11/20/2023 06:30 AM	11/21/2023 06:30 AM	Routine Surveillance	4.292	Pass	ParkersburgWWTP-01	SARS-CoV-2	N2	ZooWVU	512134.958025	512134.958025	1065.83758173777	8320646.27693523	17316.6415753074	100	0.71528338	2574.528198	yes
E01-0351.a1	E01-0351	09/06/2023 10:00	09/07/2023 10:00	Routine Surveillance	1.674	Pass	PrincetonWWTP-01	SARS-CoV-2	N1	ZooWVU	2440	2440	6.77777777777778	15461.7342696	42.94926186	100	0	85.50823212	yes
O01-0075.a1	O01-0075	04/28/2022 7:15	04/29/2022 7:15	Routine Surveillance	1.89	Pass	GraftonWWTP-01	SARS-CoV-2	N1	ZooWVU	2093	2093	34.475374732334	14974.2113157	246.651479421842	100	0	445.4520702	yes
N03-0177.a1	N03-0177	09/22/2022 7:30	09/23/2022 7:30	Routine Surveillance	0.58783	Pass	SalemWWTP-01	SARS-CoV-2	N1	ZooWVU	112463.3454075	112463.3454075	6069.25771222342	250250.912557037	13505.1760689173	100	0	1123.2865904	yes
B01-0218.a1	B01-0218	09/21/2022 7:00	09/22/2022 7:00	Routine Surveillance	6.239	Pass	CharlestonWWTP-01	SARS-CoV-2	N1	ZooWVU	378233.7372	378233.7372	756.4674744	8932811.6021066	17865.6232042132	100	6.43561482	1083.9502716	yes
N02-0136.a2	N02-0136	07/26/2022 7:00	07/27/2022 7:00	Routine Surveillance	6.56	Pass	ClarksburgWWTP-01	SARS-CoV-2	N2	ZooWVU	629878.957425	629878.957425	2377.08112848139	15641336.6837237	59028.3669851448	100	0	535.3977968	yes
O01-0147.a2	O01-0147	08/25/2022 6:00	08/26/2022 6:00	Routine Surveillance	1.32	Pass	GraftonWWTP-01	SARS-CoV-2	N2	ZooWVU	64433.17384875	64433.17384875	1061.32719236946	321955.894416812	5303.17730879281	100	8.95037294	929.6437072	yes
J01-0016.a3	J01-0016	03/28/2022 7:30	03/29/2022 7:30	Routine Surveillance	0.129	Pass	AlpineLakeWWTP-01	Human	RNase P	ZooWVU	2283	2283	326.142857142857	1114.82974287	159.261391838571	100	NA	NA	Missing controls: HEX
N03-0045.a2	N03-0045	02/15/2022 7:30	02/16/2022 7:35	Routine Surveillance	5.268	Pass	SalemWWTP-01	SARS-CoV-2	N2	ZooWVU	19293.21921	19293.21921	1041.18830059363	384736.500289797	20762.8980188773	100	0	4987.855912	yes
A02-0109.a2	A02-0109	09/13/2021 10:13	09/15/2021 10:13	Routine Surveillance		Pass	CollegePark-02	SARS-CoV-2	N2	ZooWVU	57244.17656375	28622.088281875	5047.98735130071	NA	NA	100	0	30480.39246	yes
A01-0176.a2	A01-0176	02/12/2022 0:00	02/13/2022 0:00	Routine Surveillance	9.6	Pass	StarCityWWTP-01	SARS-CoV-2	N2	ZooWVU	166966.74049125	166966.74049125	345.486551256518	6067560.66358063	12554.9591615226	100	0	9439.04953	yes
O01-0364.a2	O01-0364	05/11/2023 6:00	05/12/2023 6:00	Routine Surveillance	2.59	Pass	GraftonWWTP-01	SARS-CoV-2	N2	ZooWVU	36130.878241875	36130.878241875	595.138827901087	354234.786416442	5834.86717865989	100	0	142.27998732	yes
B01-0382.a2	B01-0382	01/30/2023 7:00	01/31/2023 7:00	Routine Surveillance	13.1	Pass	CharlestonWWTP-01	SARS-CoV-2	N2	ZooWVU	901207.151175	901207.151175	1802.41430235	44689845.1638946	89379.6903277891	100	0	1090.2358244	yes
A02-0352.a1	A02-0352	02/14/2022 9:00	02/16/2022 9:00	Routine Surveillance		Pass	NorthHighSt-02	SARS-CoV-2	N1	ZooWVU	36696.611364375	18348.3056821875	NA	NA	NA	100	0	7529.572296	yes
A02-0350.a2	A02-0350	02/14/2022 9:00	02/16/2022 9:00	Routine Surveillance		Pass	HonorsSummit-01	SARS-CoV-2	N2	ZooWVU	69058.7796375	34529.38981875	3950.73110054348	NA	NA	100	0	9439.04953	yes
C01-0271.a1	C01-0271	09/26/2022 7:00	09/27/2022 7:00	Routine Surveillance	6.625	Pass	WheelingWWTP-01	SARS-CoV-2	N1	ZooWVU	2644	2644	5.288	66307.134265	132.61426853	100	0	1123.2865904	yes
B01-0380.a1	B01-0380	01/31/2023 7:00	02/01/2023 7:00	Routine Surveillance	16.1	Pass	CharlestonWWTP-01	SARS-CoV-2	N1	ZooWVU	799846.3725	799846.3725	1599.692745	48746717.9564961	97493.4359129923	100	0	958.3236696	yes
Q01-0171.a1	Q01-0171	11/08/2022 8:00	11/09/2022 8:00	Routine Surveillance	0.27	Pass	MadisonWWTP-01	SARS-CoV-2	N1	ZooWVU	388617.5447625	388617.5447625	8531.66947886937	397190.719832242	8719.88407974187	100	0	788.6441804	yes
A04-0449.a1	A04-0449	06/23/2023 8:00	06/24/2023 8:00	Routine Surveillance	0.514	Pass	CheatLakeWWTP-01	SARS-CoV-2	N1	ZooWVU	496403.30323125	496403.30323125	24820.1651615625	965852.274435488	48292.6137217744	100	0	9.79786098	yes
P01-0026.a1	P01-0026	02/28/2022 9:40	03/01/2022 9:21	Routine Surveillance	0.262	Pass	StMarysWWTP-01	SARS-CoV-2	N1	ZooWVU	57520.318336875	57520.318336875	1988.94600058351	57047.3529177246	1972.59173297803	100	0	5986.729812	yes
G01-0151.a2	G01-0151	05/08/2022 9:00	05/09/2022 8:00	Routine Surveillance	3.317	Pass	KeyserWWTP-01	SARS-CoV-2	N2	ZooWVU	13479.701536875	13479.701536875	165.030626063602	169253.895431427	2072.15836718201	100	0	223.2038974	yes
R02-0462.a1	R02-0462	09/15/2024 08:00 AM	09/16/2024 08:00 AM	Routine Surveillance	1.62	Pass	ElkinsWWTP-01	SARS-CoV-2	SC2	ZooWVU	344839.172959328	344839.172959328	2621.15516083405	2114679.39901339	16073.878070944	100	0	211.49040222168	yes
A01-0127.a3	A01-0127	12/15/2021 0:00	12/16/2021 0:00	Routine Surveillance	7.4	Pass	StarCityWWTP-01	Human	RNase P	ZooWVU	3720.364314375	3720.364314375	7.69815492959568	104214.971666659	215.640977625102	100	NA	NA	Missing controls: HEX
E01-0399.a6	E01-0399	02/07/2024 09:30 AM	02/08/2024 09:30 AM	Routine Surveillance	1.779	Pass	PrincetonWWTP-01	SARS-CoV-2	N1	ZooWVU	134287.775605917	134287.775605917	373.021598905325	904326.699519726	2512.01860977702	100	6.04290843009948	23313.1030273438	yes
A02-0941.a3	A02-0941	01/14/2023 9:00	01/16/2023 9:00	Routine Surveillance		Pass	HonorsSummit-01	Human	RNase P	ZooWVU	281122.69434375	140561.347171875	16082.5340013587	NA	NA	100	NA	NA	Missing controls: HEX
A02-0374.a2	A02-0374	03/02/2022 9:00	03/04/2022 9:00	Routine Surveillance		Pass	OaklandE-02	SARS-CoV-2	N2	ZooWVU	1884	942	109.280742459397	NA	NA	100	0	8517.491912	yes
R02-0460.a2	R02-0460	06/30/2024 08:00 AM	07/01/2024 08:00 AM	Routine Surveillance	1.587	Pass	ElkinsWWTP-01	Respiratory Syncitial Virus, Bovine (BRSV)	Other	ZooWVU	72211748.8861085	72211748.8861085	548888.331454154	433808158.16898	3297416.83010778	100	0	628.97891998291	yes
B01-0308.a1	B01-0308	03/13/2023 7:00	03/14/2023 7:00	Routine Surveillance	8.8	Pass	CharlestonWWTP-01	SARS-CoV-2	N1	ZooWVU	369567.1444125	369567.1444125	739.134288825	12310875.8443486	24621.7516886972	100	0	598.5472108	yes
H01-0253.a1	H01-0253	06/16/2022 8:00	06/17/2022 8:00	Routine Surveillance	2.3	Pass	MoundsvilleWWTP-01	SARS-CoV-2	N1	ZooWVU	22087.886638125	22087.886638125	184.065721984375	192306.926005297	1602.55771671081	100	0	2772.61486	yes
G01-0187.a1	G01-0187	06/17/2022 9:00	06/18/2022 8:00	Routine Surveillance	0.593	Pass	KeyserWWTP-01	SARS-CoV-2	N1	ZooWVU	216598.7403	216598.7403	2651.79652668952	486209.617248781	5952.61529442679	100	0	2772.61486	yes
A02-0065.a1	A02-0065	08/30/2021 9:08	09/01/2021 9:08	Routine Surveillance		Pass	Evansdale-01	SARS-CoV-2	N1	ZooWVU	9508.02777125	4754.013885625	NA	NA	NA	100	0	26076.76086	yes
A01-0983.a4	A01-0983	09/02/2024 12:00 AM	09/03/2024 12:00 AM	Routine Surveillance	7.3	Pass	StarCityWWTP-01	Influenza Virus B (FluB)	NEP/NS1	ZooWVU	35044.4369763136	35044.4369763136	72.5137331905181	968400.203873902	2003.80773852405	100	50.5887377262116	245.8225440979	NTC above threshold
A01-0699.a3	A01-0699	10/17/2023 0:00	10/18/2023 0:00	Routine Surveillance	7.6	Pass	StarCityWWTP-01	Human	RNase P	ZooWVU	54443.790825	54443.790825	112.654756714534	1566299.73372416	3240.97776387221	100	NA	NA	Missing controls: HEX
Q01-0507.a2	Q01-0507	06/02/2024 08:00 AM	06/03/2024 08:00 AM	Routine Surveillance	0.237	Pass	MadisonWWTP-01	Respiratory Syncitial Virus, Human (RSV)	G	ZooWVU	2561	2561	56.2239297475302	2297.58109737	50.4408583396268	100	0	NA	yes
E02-0085.a2	E02-0085	02/09/2022 8:00	02/10/2022 8:00	Routine Surveillance	0.135	Pass	AthensWWTP-01	SARS-CoV-2	N2	ZooWVU	55286.13703875	55286.13703875	2312.26001835006	28252.8939610604	1181.63504646844	100	0	6697.742462	yes
T01-0251.a3	T01-0251	02/05/2024 07:00 AM	02/06/2024 07:00 AM	Routine Surveillance	0.07	Pass	PointPleasantWWTP-01	Human	RNase P	ZooWVU	28483.6925938725	28483.6925938725	516.476746942385	7547.57183472398	136.855336985022	100	0	NA	yes
L01-0271.a2	L01-0271	11/12/2022 9:00	11/13/2022 9:00	Routine Surveillance	0.284	Pass	WestUnionWWTP-01	SARS-CoV-2	N2	ZooWVU	1924747.3596375	1924747.3596375	341267.262347075	2069212.04435129	366881.568147392	100	0	846.3915252	yes
M03-0395.a3	M03-0395	06/30/2024 08:00 AM	07/01/2024 08:00 AM	Routine Surveillance	0.164	Pass	ManningtonWWTP-01	Influenza Virus A (FluA)	M	ZooWVU	398	398	36.4802933088909	247.08128152	22.647230203483	100	0	201.380996704102	yes
A02-0346.a1	A02-0346	02/12/2022 9:00	02/14/2022 9:00	Routine Surveillance		Pass	Evansdale-01	SARS-CoV-2	N1	ZooWVU	1790	895	NA	NA	NA	100	0	5997.419358	yes
O01-0412.a3	O01-0412	08/11/2023 7:00	08/12/2023 6:00	Routine Surveillance	1.35	Pass	GraftonWWTP-01	Human	RNase P	ZooWVU	185	185	3.04727392521825	945.4061475	15.5724946055016	100	NA	NA	Missing controls: HEX
E01-0245.a1	E01-0245	03/01/2023 14:00	03/02/2023 14:00	Routine Surveillance	3.851	Pass	PrincetonWWTP-01	SARS-CoV-2	N1	ZooWVU	531337.0888125	531337.0888125	1475.9363578125	7745626.93677201	21515.6303799222	100	0	667.863388	yes
O01-0435.a1	O01-0435	09/11/2023 7:00	09/12/2023 7:00	Routine Surveillance	1	Pass	GraftonWWTP-01	SARS-CoV-2	N1	ZooWVU	1712	1712	28.1996376214792	6480.62192	106.747190248723	100	0	85.50823212	yes
K01-0342.a1	K01-0342	10/05/2023 6:30	10/06/2023 6:30	Routine Surveillance	4.238	Pass	ParkersburgWWTP-01	SARS-CoV-2	N1	ZooWVU	528627.5767125	528627.5767125	1100.16144997399	8480543.62406192	17649.4144101185	100	0	6331.365968	yes
T01-0066.a3	T01-0066	11/15/2022 7:00	11/16/2022 7:00	Routine Surveillance	0.41	Pass	PointPleasantWWTP-01	Human	RNase P	ZooWVU	896	896	16.2466001813237	1390.6082176	25.2150175448776	100	NA	NA	Missing controls: HEX
A02-1157.a3	A02-1157	03/25/2023 9:00	03/27/2023 9:00	Routine Surveillance		Pass	UPlace-01	Human	RNase P	ZooWVU	436722.248025	218361.1240125	NA	NA	NA	100	NA	NA	Missing controls: HEX
K01-0340.a2	K01-0340	09/21/2023 7:00	09/22/2023 7:00	Routine Surveillance	3.718	Pass	ParkersburgWWTP-01	SARS-CoV-2	N2	ZooWVU	447157.01750625	447157.01750625	930.607736745577	6293356.89648332	13097.5169541797	100	0	NA	yes
A01-0537.a3	A01-0537	04/15/2023 0:00	04/16/2023 0:00	Routine Surveillance	8.9	Pass	StarCityWWTP-01	Human	RNase P	ZooWVU	333307.430139375	333307.430139375	689.677681963613	11229176.9842026	23235.3438673287	100	NA	NA	Missing controls: HEX
C01-0653.a4	C01-0653	05/22/2024 07:00 AM	05/23/2024 07:00 AM	Routine Surveillance	6.720	Pass	WheelingWWTP-01	Influenza Virus B (FluB)	NEP/NS1	ZooWVU	777069.157361983	777069.157361983	1554.13831472397	19767050.4122759	39534.1008245517	100	523.08972676595	NA	NTC above threshold
A01-0298.a2	A01-0298	07/05/2022 0:00	07/06/2022 0:00	Routine Surveillance	7	Pass	StarCityWWTP-01	SARS-CoV-2	N2	ZooWVU	594535.13165625	594535.13165625	1230.20843332281	15753914.6290602	32597.9031390916	100	0	5309.688186	yes
C01-0713.a2	C01-0713	08/14/2024 07:00 AM	08/15/2024 07:00 AM	Routine Surveillance	6.58	Pass	WheelingWWTP-01	Influenza Virus A (FluA)	M	ZooWVU	211	211	0.422	5255.5875358	10.5111750716	100	NA	NA	Missing controls: all
G01-0543.a2	G01-0543	02/04/2024 08:00 AM	02/05/2024 08:00 AM	Routine Surveillance	1.287	Pass	KeyserWWTP-01	Human	RNase P	ZooWVU	4881.67324103417	4881.67324103417	59.7658330195172	23782.6463632026	291.168540195918	100	0	NA	yes
N03-0366.a2	N03-0366	06/14/2023 8:00	06/15/2023 8:00	Routine Surveillance	6.1642	Pass	SalemWWTP-01	SARS-CoV-2	N2	ZooWVU	9025.66877625	9025.66877625	487.084121762007	210605.174747333	11365.6327440547	100	0	10.8296311	yes
