archive_batch_id	archive_batch_comment	archive_batch_record_version	archive_date	archive_eluant	archive_input_ml	archive_machine	archive_method	archive_method_lot_id	archive_output_ml	archive_run_by
G01-0244.RB7565		1.0		Zymo DNA/RNA Shield						
A03-0348.RB3747		1.0		Zymo DNA/RNA Shield						
M04-0079.RB6359		1.0		Zymo DNA/RNA Shield						
L01-0254.RB2467		1.0		Zymo DNA/RNA Shield						
N02-0014.RB7276		1.0		Zymo DNA/RNA Shield						
A02-0874.RB6016		1.0		Zymo DNA/RNA Shield						
A02-0533.RB385		1.0		Zymo DNA/RNA Shield						
E02-0062.RB5377		1.0		Zymo DNA/RNA Shield						
G01-0046.RB4850		1.0		Zymo DNA/RNA Shield						
A04-0184.RB3284		1.0		Zymo DNA/RNA Shield						
R01-0180.RB3794		1.0		Zymo DNA/RNA Shield						
H01-0458.RB3561		1.0		Zymo DNA/RNA Shield						
R02-0212.RB6084		1.0		Zymo DNA/RNA Shield						
A01-0048.RB6129		1.0		Zymo DNA/RNA Shield						
A04-0142.RB3343		1.0		Zymo DNA/RNA Shield						
A0038.RB1251		1.0		Zymo DNA/RNA Shield						
B01-0202.RB1107		1.0		Zymo DNA/RNA Shield						
A01-0441.RB499		1.0		Zymo DNA/RNA Shield						
R01-0067.RB1304		1.0		Zymo DNA/RNA Shield						
A02-0241.RB1246		1.0		Zymo DNA/RNA Shield						
N02-0169.RB7609		1.0		Zymo DNA/RNA Shield						
A02-0527.RB5843		1.0		Zymo DNA/RNA Shield						
N03-0215.RB4425		1.0		Zymo DNA/RNA Shield						
A02-0768.RB1124		1.0		Zymo DNA/RNA Shield						
Q01-0132.RB3979		1.0		Zymo DNA/RNA Shield						
M04-0042.RB6721		1.0		Zymo DNA/RNA Shield						
H01-0447.RB2812		1.0		Zymo DNA/RNA Shield						
O01-0187.RB5561		1.0		Zymo DNA/RNA Shield						
B01-0111.RB4470		1.0		Zymo DNA/RNA Shield						
N03-0086.RB5531		1.0		Zymo DNA/RNA Shield						
G01-0234.RB659		1.0		Zymo DNA/RNA Shield						
M03-0066.RB7084		1.0		Zymo DNA/RNA Shield						
R01-0174.RB5796		1.0		Zymo DNA/RNA Shield						
H01-0413.RB3762		1.0		Zymo DNA/RNA Shield						
E01-0236.RB1026		1.0		Zymo DNA/RNA Shield						
H01-0396.RB276		1.0		Zymo DNA/RNA Shield						
A02-0448.RB5193		1.0		Zymo DNA/RNA Shield						
A02-0153 c.RB6043		1.0		Zymo DNA/RNA Shield						
L01-0298.RB5458		1.0		Zymo DNA/RNA Shield						
G02-0024.RB5487		1.0		Zymo DNA/RNA Shield						
N02-0243.RB2671		1.0		Zymo DNA/RNA Shield						
A02-0140.RB1327		1.0		Zymo DNA/RNA Shield						
Q01-0292.RB6922		1.0		Zymo DNA/RNA Shield						
L01-0190.RB2572		1.0		Zymo DNA/RNA Shield						
A01-0177.RB2437		1.0		Zymo DNA/RNA Shield						
S01-0021.RB3662		1.0		Zymo DNA/RNA Shield						
O01-0032.RB2269		1.0		Zymo DNA/RNA Shield						
A02-0369.RB7617		1.0		Zymo DNA/RNA Shield						
O01-0216.RB7496		1.0		Zymo DNA/RNA Shield						
M04-0178.RB6889		1.0		Zymo DNA/RNA Shield						
A0029.RB704		1.0		Zymo DNA/RNA Shield						
C01-0124.RB6114		1.0		Zymo DNA/RNA Shield						
N02-0050.RB1502		1.0		Zymo DNA/RNA Shield						
L01-0069.RB1768		1.0		Zymo DNA/RNA Shield						
Q01-0075.RB2740		1.0		Zymo DNA/RNA Shield						
A02-1008.RB6598		1.0		Zymo DNA/RNA Shield						
O01-0046.RB7114		1.0		Zymo DNA/RNA Shield						
E02-0109.RB1738		1.0		Zymo DNA/RNA Shield						
N03-0154.RB4013		1.0		Zymo DNA/RNA Shield						
M03-0053.RB6668		1.0		Zymo DNA/RNA Shield						
J01-0109.RB5226		1.0		Zymo DNA/RNA Shield						
M04-0069.RB1119		1.0		Zymo DNA/RNA Shield						
A02-1131.RB4716		1.0		Zymo DNA/RNA Shield						
N02-0286.RB5149		1.0		Zymo DNA/RNA Shield						
M04-0009.RB4380		1.0		Zymo DNA/RNA Shield						
A04-0338.RB6745		1.0		Zymo DNA/RNA Shield						
K01-0007.RB273		1.0		Zymo DNA/RNA Shield						
A02-0381.RB4684		1.0		Zymo DNA/RNA Shield						
O01-0192.RB3605		1.0		Zymo DNA/RNA Shield						
N03-0241.RB427		1.0		Zymo DNA/RNA Shield						
M03-0099.RB3632		1.0		Zymo DNA/RNA Shield						
L01-0179.RB45		1.0		Zymo DNA/RNA Shield						
E01-0123.RB5281		1.0		Zymo DNA/RNA Shield						
D01-0086.RB2771		1.0		Zymo DNA/RNA Shield						
Q01-0102.RB7186		1.0		Zymo DNA/RNA Shield						
L01-0373.RB3242		1.0		Zymo DNA/RNA Shield						
M04-0081.RB2052		1.0		Zymo DNA/RNA Shield						
I01-0003.RB910		1.0		Zymo DNA/RNA Shield						
C01-0239.RB2096		1.0		Zymo DNA/RNA Shield						
R02-0182.RB2885		1.0		Zymo DNA/RNA Shield						
P01-0026.RB3022		1.0		Zymo DNA/RNA Shield						
G01-0270.RB401		1.0		Zymo DNA/RNA Shield						
R02-0187.RB5913		1.0		Zymo DNA/RNA Shield						
N03-0114.RB3431		1.0		Zymo DNA/RNA Shield						
A1032.RB3557		1.0		Zymo DNA/RNA Shield						
A02-0274.RB2344		1.0		Zymo DNA/RNA Shield						
E01-0161.RB6042		1.0		Zymo DNA/RNA Shield						
J01-0152.RB2964		1.0		Zymo DNA/RNA Shield						
A02-0451.RB7285		1.0		Zymo DNA/RNA Shield						
M04-0189.RB4479		1.0		Zymo DNA/RNA Shield						
J01-0206.RB3925		1.0		Zymo DNA/RNA Shield						
A01-0113.RB5332		1.0		Zymo DNA/RNA Shield						
L01-0300.RB4859		1.0		Zymo DNA/RNA Shield						
A02-0354.RB6120		1.0		Zymo DNA/RNA Shield						
J01-0074.RB4742		1.0		Zymo DNA/RNA Shield						
L01-0215.RB6327		1.0		Zymo DNA/RNA Shield						
G01-0091.RB729		1.0		Zymo DNA/RNA Shield						
A0043.RB1461		1.0		Zymo DNA/RNA Shield						
A01-0058.RB3408		1.0		Zymo DNA/RNA Shield						
A04-0248.RB7304		1.0		Zymo DNA/RNA Shield						
A03-0153.RB2416		1.0		Zymo DNA/RNA Shield						
B01-0406.RB327		1.0		Zymo DNA/RNA Shield						
A02-0593.RB7636		1.0		Zymo DNA/RNA Shield						
C01-0340.RB6700		1.0		Zymo DNA/RNA Shield						
H01-0503.RB29		1.0		Zymo DNA/RNA Shield						
H01-0331.RB2793		1.0		Zymo DNA/RNA Shield						
G01-0181.RB3970		1.0		Zymo DNA/RNA Shield						
N02-0242.RB5140		1.0		Zymo DNA/RNA Shield						
H01-0430.RB2567		1.0		Zymo DNA/RNA Shield						
N02-0260.RB6863		1.0		Zymo DNA/RNA Shield						
L01-0212.RB7175		1.0		Zymo DNA/RNA Shield						
N03-0046.RB7327		1.0		Zymo DNA/RNA Shield						
A02-0437.RB6402		1.0		Zymo DNA/RNA Shield						
H01-0020.RB6157		1.0		Zymo DNA/RNA Shield						
H01-0246.RB7120		1.0		Zymo DNA/RNA Shield						
R01-0016.RB3941		1.0		Zymo DNA/RNA Shield						
B01-0011.RB2846		1.0		Zymo DNA/RNA Shield						
A02-0226.RB5890		1.0		Zymo DNA/RNA Shield						
B01-0308.RB6304		1.0		Zymo DNA/RNA Shield						
A1005.RB448		1.0		Zymo DNA/RNA Shield						
N02-0245.RB4389		1.0		Zymo DNA/RNA Shield						
E02-0015.RB7246		1.0		Zymo DNA/RNA Shield						
F01-0044.RB2260		1.0		Zymo DNA/RNA Shield						
E01-0213.RB1861		1.0		Zymo DNA/RNA Shield						
A02-0400.RB2749		1.0		Zymo DNA/RNA Shield						
E01-0009.RB5171		1.0		Zymo DNA/RNA Shield						
A02-0362.RB249		1.0		Zymo DNA/RNA Shield						
A02-0753.RB2542		1.0		Zymo DNA/RNA Shield						
C01-0323.RB794		1.0		Zymo DNA/RNA Shield						
E02-0187.RB4642		1.0		Zymo DNA/RNA Shield						
B01-0192.RB1351		1.0		Zymo DNA/RNA Shield						
R01-0038.RB2934		1.0		Zymo DNA/RNA Shield						
A02-0233.RB6465		1.0		Zymo DNA/RNA Shield						
N03-0116.RB3506		1.0		Zymo DNA/RNA Shield						
A04-0182.RB1110		1.0		Zymo DNA/RNA Shield						
A02-0156 b.RB2601		1.0		Zymo DNA/RNA Shield						
G01-0278.RB3777		1.0		Zymo DNA/RNA Shield						
C01-0038.RB6880		1.0		Zymo DNA/RNA Shield						
B01-0445.RB7654		1.0		Zymo DNA/RNA Shield						
Q01-0277.RB4905		1.0		Zymo DNA/RNA Shield						
A02-1043.RB5012		1.0		Zymo DNA/RNA Shield						
G01-0252.RB418		1.0		Zymo DNA/RNA Shield						
G01-0272.RB3461		1.0		Zymo DNA/RNA Shield						
L01-0273.RB4440		1.0		Zymo DNA/RNA Shield						
G01-0153.RB3373		1.0		Zymo DNA/RNA Shield						
C01-0320.RB4525		1.0		Zymo DNA/RNA Shield						
M04-0143.RB6498		1.0		Zymo DNA/RNA Shield						
B01-0225.RB6278		1.0		Zymo DNA/RNA Shield						
H01-0082.RB5394		1.0		Zymo DNA/RNA Shield						
E02-0218.RB4737		1.0		Zymo DNA/RNA Shield						
R02-0114.RB680		1.0		Zymo DNA/RNA Shield						
H01-0106.RB7666		1.0		Zymo DNA/RNA Shield						
N03-0240.RB4767		1.0		Zymo DNA/RNA Shield						
Q01-0285.RB4066		1.0		Zymo DNA/RNA Shield						
J01-0197.RB2641		1.0		Zymo DNA/RNA Shield						
A1056.RB2898		1.0		Zymo DNA/RNA Shield						
N02-0125.RB2199		1.0		Zymo DNA/RNA Shield						
H01-0470.RB3677		1.0		Zymo DNA/RNA Shield						
N02-0239.RB5362		1.0		Zymo DNA/RNA Shield						
A02-0433.RB5690		1.0		Zymo DNA/RNA Shield						
A02-0075.RB3140		1.0		Zymo DNA/RNA Shield						
E01-0207.RB4597		1.0		Zymo DNA/RNA Shield						
A1038.RB581		1.0		Zymo DNA/RNA Shield						
A01-0006.RB424		1.0		Zymo DNA/RNA Shield						
N02-0016.RB7350		1.0		Zymo DNA/RNA Shield						
A01-0015.RB5347		1.0		Zymo DNA/RNA Shield						
A1094.RB3168		1.0		Zymo DNA/RNA Shield						
P01-0031.RB2992		1.0		Zymo DNA/RNA Shield						
N03-0032.RB2537		1.0		Zymo DNA/RNA Shield						
A02-0515.RB2956		1.0		Zymo DNA/RNA Shield						
E02-0005.RB1808		1.0		Zymo DNA/RNA Shield						
N02-0092.RB7212		1.0		Zymo DNA/RNA Shield						
N03-0017.RB3267		1.0		Zymo DNA/RNA Shield						
H01-0444.RB4192		1.0		Zymo DNA/RNA Shield						
A02-1063.RB4541		1.0		Zymo DNA/RNA Shield						
G01-0112.RB3237		1.0		Zymo DNA/RNA Shield						
C01-0062.RB1651		1.0		Zymo DNA/RNA Shield						
N02-0143.RB6037		1.0		Zymo DNA/RNA Shield						
A02-0709.RB3182		1.0		Zymo DNA/RNA Shield						
O01-0164.RB543		1.0		Zymo DNA/RNA Shield						
N03-0183.RB6067		1.0		Zymo DNA/RNA Shield						
G01-0026.RB7018		1.0		Zymo DNA/RNA Shield						
K01-0215.RB1831		1.0		Zymo DNA/RNA Shield						
A03-0079.RB6775		1.0		Zymo DNA/RNA Shield						
Q01-0017.RB3391		1.0		Zymo DNA/RNA Shield						
G01-0063.RB1276		1.0		Zymo DNA/RNA Shield						
G01-0166.RB2693		1.0		Zymo DNA/RNA Shield						
M03-0172.RB4637		1.0		Zymo DNA/RNA Shield						
A04-0199.RB4051		1.0		Zymo DNA/RNA Shield						
E02-0193.RB4999		1.0		Zymo DNA/RNA Shield						
A01-0294.RB6188		1.0		Zymo DNA/RNA Shield						
H01-0271.RB4255		1.0		Zymo DNA/RNA Shield						
T01-0062.RB2472		1.0		Zymo DNA/RNA Shield						
P01-0009.RB546		1.0		Zymo DNA/RNA Shield						
F01-0024.RB126		1.0		Zymo DNA/RNA Shield						
C01-0005.RB5530		1.0		Zymo DNA/RNA Shield						
A02-0172.RB4471		1.0		Zymo DNA/RNA Shield						
N03-0216.RB6720		1.0		Zymo DNA/RNA Shield						
A03-0282.RB5904		1.0		Zymo DNA/RNA Shield						
A0233.RB1857		1.0		Zymo DNA/RNA Shield						
L01-0066.RB3993		1.0		Zymo DNA/RNA Shield						
Q01-0159.RB1028		1.0		Zymo DNA/RNA Shield						
B01-0087.RB1248		1.0		Zymo DNA/RNA Shield						
A02-0761.RB5873		1.0		Zymo DNA/RNA Shield						
A04-0035.RB3439		1.0		Zymo DNA/RNA Shield						
A03-0017.RB227		1.0		Zymo DNA/RNA Shield						
H01-0083.RB1947		1.0		Zymo DNA/RNA Shield						
L01-0197.RB5289		1.0		Zymo DNA/RNA Shield						
N02-0085.RB3853		1.0		Zymo DNA/RNA Shield						
O01-0296.RB5233		1.0		Zymo DNA/RNA Shield						
L01-0356.RB5263		1.0		Zymo DNA/RNA Shield						
D01-0209.RB3560		1.0		Zymo DNA/RNA Shield						
A02-0653.RB3755		1.0		Zymo DNA/RNA Shield						
A1023.RB1448		1.0		Zymo DNA/RNA Shield						
A02-0210.RB7313		1.0		Zymo DNA/RNA Shield						
A02-0347.RB4851		1.0		Zymo DNA/RNA Shield						
B01-0032.RB700		1.0		Zymo DNA/RNA Shield						
A02-0602.RB5456		1.0		Zymo DNA/RNA Shield						
C01-0131.RB6175		1.0		Zymo DNA/RNA Shield						
E02-0174.RB5798		1.0		Zymo DNA/RNA Shield						
A03-0191.RB7157		1.0		Zymo DNA/RNA Shield						
O01-0262.RB5995		1.0		Zymo DNA/RNA Shield						
A01-0215.RB7042		1.0		Zymo DNA/RNA Shield						
N02-0139.RB1033		1.0		Zymo DNA/RNA Shield						
D01-0004.RB4381		1.0		Zymo DNA/RNA Shield						
C01-0031.RB123		1.0		Zymo DNA/RNA Shield						
L01-0227.RB3583		1.0		Zymo DNA/RNA Shield						
A04-0081.RB35		1.0		Zymo DNA/RNA Shield						
A02-0893.RB5179		1.0		Zymo DNA/RNA Shield						
N03-0171.RB2770		1.0		Zymo DNA/RNA Shield						
N03-0206.RB1359		1.0		Zymo DNA/RNA Shield						
A04-0172.RB5280		1.0		Zymo DNA/RNA Shield						
E01-0014.RB6596		1.0		Zymo DNA/RNA Shield						
D01-0034.RB7498		1.0		Zymo DNA/RNA Shield						
O01-0189.RB6313		1.0		Zymo DNA/RNA Shield						
A03-0344.RB1766		1.0		Zymo DNA/RNA Shield						
A02-0200.RB1869		1.0		Zymo DNA/RNA Shield						
Q01-0272.RB1736		1.0		Zymo DNA/RNA Shield						
A02-0867.RB7067		1.0		Zymo DNA/RNA Shield						
A0239.RB1680		1.0		Zymo DNA/RNA Shield						
D01-0067.RB7402		1.0		Zymo DNA/RNA Shield						
R01-0065.RB4134		1.0		Zymo DNA/RNA Shield						
K01-0111.RB3655		1.0		Zymo DNA/RNA Shield						
T01-0029.RB6666		1.0		Zymo DNA/RNA Shield						
M03-0151.RB280		1.0		Zymo DNA/RNA Shield						
H01-0014.RB7596		1.0		Zymo DNA/RNA Shield						
O01-0266.RB3949		1.0		Zymo DNA/RNA Shield						
Q01-0294.RB5228		1.0		Zymo DNA/RNA Shield						
N03-0115.RB11		1.0		Zymo DNA/RNA Shield						
B01-0268.RB4718		1.0		Zymo DNA/RNA Shield						
H01-0155.RB5492		1.0		Zymo DNA/RNA Shield						
A03-0246.RB5927		1.0		Zymo DNA/RNA Shield						
E01-0097.RB2725		1.0		Zymo DNA/RNA Shield						
A01-0066.RB5560		1.0		Zymo DNA/RNA Shield						
A01-0255.RB931		1.0		Zymo DNA/RNA Shield						
A04-0179.RB2741		1.0		Zymo DNA/RNA Shield						
L01-0369.RB4667		1.0		Zymo DNA/RNA Shield						
L01-0376.RB6285		1.0		Zymo DNA/RNA Shield						
Q01-0229.RB2132		1.0		Zymo DNA/RNA Shield						
A03-0144.RB2615		1.0		Zymo DNA/RNA Shield						
A02-0683.RB4164		1.0		Zymo DNA/RNA Shield						
N02-0218.RB7188		1.0		Zymo DNA/RNA Shield						
K01-0221.RB6985		1.0		Zymo DNA/RNA Shield						
A04-0149.RB4618		1.0		Zymo DNA/RNA Shield						
H01-0013.RB1932		1.0		Zymo DNA/RNA Shield						
T01-0105.RB649		1.0		Zymo DNA/RNA Shield						
A0021.RB3732		1.0		Zymo DNA/RNA Shield						
A02-0649.RB5950		1.0		Zymo DNA/RNA Shield						
E01-0095.RB7552		1.0		Zymo DNA/RNA Shield						
A03-0134.RB5583		1.0		Zymo DNA/RNA Shield						
A02-0386.RB1700		1.0		Zymo DNA/RNA Shield						
A02-0769.RB6654		1.0		Zymo DNA/RNA Shield						
O01-0087.RB3469		1.0		Zymo DNA/RNA Shield						
J01-0053.RB2649		1.0		Zymo DNA/RNA Shield						
A02-0666.RB2191		1.0		Zymo DNA/RNA Shield						
N03-0145.RB2230		1.0		Zymo DNA/RNA Shield						
Q01-0083.RB832		1.0		Zymo DNA/RNA Shield						
R02-0094.RB4156		1.0		Zymo DNA/RNA Shield						
A02-0953.RB4991		1.0		Zymo DNA/RNA Shield						
A02-0426.RB4792		1.0		Zymo DNA/RNA Shield						
B01-0195.RB636		1.0		Zymo DNA/RNA Shield						
M03-0009.RB6828		1.0		Zymo DNA/RNA Shield						
G01-0083.RB2484		1.0		Zymo DNA/RNA Shield						
E02-0078.RB2315		1.0		Zymo DNA/RNA Shield						
A02-0952.RB2518		1.0		Zymo DNA/RNA Shield						
D01-0019.RB6788		1.0		Zymo DNA/RNA Shield						
A02-0322.RB3399		1.0		Zymo DNA/RNA Shield						
S01-0031.RB6600		1.0		Zymo DNA/RNA Shield						
B01-0153.RB3802		1.0		Zymo DNA/RNA Shield						
E02-0021.RB1153		1.0		Zymo DNA/RNA Shield						
B01-0188.RB3530		1.0		Zymo DNA/RNA Shield						
T01-0094.RB1659		1.0		Zymo DNA/RNA Shield						
A03-0325.RB72		1.0		Zymo DNA/RNA Shield						
A02-0691.RB5765		1.0		Zymo DNA/RNA Shield						
N03-0263.RB1063		1.0		Zymo DNA/RNA Shield						
A02-0415.RB6246		1.0		Zymo DNA/RNA Shield						
L01-0025.RB4277		1.0		Zymo DNA/RNA Shield						
A04-0121.RB5968		1.0		Zymo DNA/RNA Shield						
O01-0218.RB5673		1.0		Zymo DNA/RNA Shield						
N02-0043.RB44		1.0		Zymo DNA/RNA Shield						
E02-0167.RB6757		1.0		Zymo DNA/RNA Shield						
A02-1098.RB2147		1.0		Zymo DNA/RNA Shield						
A02-0401.RB6018		1.0		Zymo DNA/RNA Shield						
S01-0026.RB6636		1.0		Zymo DNA/RNA Shield						
H01-0494.RB4326		1.0		Zymo DNA/RNA Shield						
J01-0129.RB2896		1.0		Zymo DNA/RNA Shield						
E02-0089.RB1839		1.0		Zymo DNA/RNA Shield						
M04-0137.RB2878		1.0		Zymo DNA/RNA Shield						
A03-0056.RB1080		1.0		Zymo DNA/RNA Shield						
K01-0203.RB1754		1.0		Zymo DNA/RNA Shield						
H01-0307.RB1962		1.0		Zymo DNA/RNA Shield						
J01-0164.RB4943		1.0		Zymo DNA/RNA Shield						
A01-0464.RB4059		1.0		Zymo DNA/RNA Shield						
A02-0566.RB3174		1.0		Zymo DNA/RNA Shield						
C01-0212.RB633		1.0		Zymo DNA/RNA Shield						
O01-0124.RB3218		1.0		Zymo DNA/RNA Shield						
H01-0451.RB4549		1.0		Zymo DNA/RNA Shield						
N02-0127.RB7037		1.0		Zymo DNA/RNA Shield						
A0025.RB7579		1.0		Zymo DNA/RNA Shield						
N02-0233.RB5434		1.0		Zymo DNA/RNA Shield						
R02-0206.RB2206		1.0		Zymo DNA/RNA Shield						
E01-0071.RB7278		1.0		Zymo DNA/RNA Shield						
J01-0049.RB6833		1.0		Zymo DNA/RNA Shield						
B01-0155.RB5464		1.0		Zymo DNA/RNA Shield						
A04-0304.RB6110		1.0		Zymo DNA/RNA Shield						
N03-0082.RB7317		1.0		Zymo DNA/RNA Shield						
A01-0289.RB1120		1.0		Zymo DNA/RNA Shield						
K01-0050.RB6309		1.0		Zymo DNA/RNA Shield						
G01-0273.RB3857		1.0		Zymo DNA/RNA Shield						
L01-0011.RB2744		1.0		Zymo DNA/RNA Shield						
N02-0173.RB333		1.0		Zymo DNA/RNA Shield						
T01-0099.RB4161		1.0		Zymo DNA/RNA Shield						
N02-0158.RB4131		1.0		Zymo DNA/RNA Shield						
L01-0198.RB1157		1.0		Zymo DNA/RNA Shield						
Q01-0197.RB7153		1.0		Zymo DNA/RNA Shield						
N02-0160.RB3587		1.0		Zymo DNA/RNA Shield						
D01-0202.RB3915		1.0		Zymo DNA/RNA Shield						
A1091.RB5094		1.0		Zymo DNA/RNA Shield						
M04-0200.RB1943		1.0		Zymo DNA/RNA Shield						
A02-1114.RB4680		1.0		Zymo DNA/RNA Shield						
N03-0102.RB7395		1.0		Zymo DNA/RNA Shield						
H01-0186.RB1552		1.0		Zymo DNA/RNA Shield						
D01-0198.RB3997		1.0		Zymo DNA/RNA Shield						
B01-0166.RB2258		1.0		Zymo DNA/RNA Shield						
T01-0031.RB2939		1.0		Zymo DNA/RNA Shield						
A02-0519.RB5182		1.0		Zymo DNA/RNA Shield						
N02-0208.RB1042		1.0		Zymo DNA/RNA Shield						
M04-0153.RB3048		1.0		Zymo DNA/RNA Shield						
M03-0154.RB5267		1.0		Zymo DNA/RNA Shield						
M03-0111.RB7659		1.0		Zymo DNA/RNA Shield						
T01-0073.RB2426		1.0		Zymo DNA/RNA Shield						
A01-0405.RB1905		1.0		Zymo DNA/RNA Shield						
A03-0278.RB1991		1.0		Zymo DNA/RNA Shield						
H01-0471.RB7110		1.0		Zymo DNA/RNA Shield						
A02-0827.RB4384		1.0		Zymo DNA/RNA Shield						
K01-0083.RB5237		1.0		Zymo DNA/RNA Shield						
A03-0364.RB336		1.0		Zymo DNA/RNA Shield						
R01-0199.RB4854		1.0		Zymo DNA/RNA Shield						
A03-0020.RB6842		1.0		Zymo DNA/RNA Shield						
O01-0249.RB380		1.0		Zymo DNA/RNA Shield						
E01-0212.RB6080		1.0		Zymo DNA/RNA Shield						
C01-0165.RB5877		1.0		Zymo DNA/RNA Shield						
Q01-0106.RB4932		1.0		Zymo DNA/RNA Shield						
A03-0293.RB3012		1.0		Zymo DNA/RNA Shield						
A02-0213.RB3835		1.0		Zymo DNA/RNA Shield						
H01-0160.RB3790		1.0		Zymo DNA/RNA Shield						
G01-0288.RB7435		1.0		Zymo DNA/RNA Shield						
J01-0076.RB4663		1.0		Zymo DNA/RNA Shield						
C01-0396.RB7465		1.0		Zymo DNA/RNA Shield						
A02-0055.RB810		1.0		Zymo DNA/RNA Shield						
E01-0005.RB2969		1.0		Zymo DNA/RNA Shield						
B01-0140.RB2349		1.0		Zymo DNA/RNA Shield						
A01-0096.RB4474		1.0		Zymo DNA/RNA Shield						
K01-0140.RB4866		1.0		Zymo DNA/RNA Shield						
A0213.RB2283		1.0		Zymo DNA/RNA Shield						
L01-0035.RB1336		1.0		Zymo DNA/RNA Shield						
L01-0061.RB1037		1.0		Zymo DNA/RNA Shield						
E02-0018.RB5923		1.0		Zymo DNA/RNA Shield						
I01-0006.RB4962		1.0		Zymo DNA/RNA Shield						
A02-0897.RB5938		1.0		Zymo DNA/RNA Shield						
O01-0170.RB6317		1.0		Zymo DNA/RNA Shield						
A03-0068.RB7080		1.0		Zymo DNA/RNA Shield						
N02-0010.RB5901		1.0		Zymo DNA/RNA Shield						
A02-0279.RB7309		1.0		Zymo DNA/RNA Shield						
G01-0219.RB402		1.0		Zymo DNA/RNA Shield						
A04-0331.RB39		1.0		Zymo DNA/RNA Shield						
B01-0060.RB5461		1.0		Zymo DNA/RNA Shield						
A1095.RB1312		1.0		Zymo DNA/RNA Shield						
A03-0175.RB6946		1.0		Zymo DNA/RNA Shield						
G01-0018.RB5242		1.0		Zymo DNA/RNA Shield						
J01-0182.RB4515		1.0		Zymo DNA/RNA Shield						
M04-0065.RB7028		1.0		Zymo DNA/RNA Shield						
A02-0501.RB3690		1.0		Zymo DNA/RNA Shield						
Q01-0260.RB5431		1.0		Zymo DNA/RNA Shield						
A01-0243.RB3171		1.0		Zymo DNA/RNA Shield						
Q01-0199.RB3888		1.0		Zymo DNA/RNA Shield						
A04-0237.RB4108		1.0		Zymo DNA/RNA Shield						
Q01-0217.RB1222		1.0		Zymo DNA/RNA Shield						
G01-0027.RB1751		1.0		Zymo DNA/RNA Shield						
E02-0002.RB148		1.0		Zymo DNA/RNA Shield						
C01-0123.RB3558		1.0		Zymo DNA/RNA Shield						
H01-0145.RB349		1.0		Zymo DNA/RNA Shield						
R02-0158.RB4994		1.0		Zymo DNA/RNA Shield						
A1040.RB5336		1.0		Zymo DNA/RNA Shield						
Q01-0097.RB1188		1.0		Zymo DNA/RNA Shield						
A01-0418.RB5587		1.0		Zymo DNA/RNA Shield						
N03-0096.RB7222		1.0		Zymo DNA/RNA Shield						
A02-0261.RB747		1.0		Zymo DNA/RNA Shield						
M03-0064.RB7033		1.0		Zymo DNA/RNA Shield						
G01-0115.RB2481		1.0		Zymo DNA/RNA Shield						
H01-0462.RB7368		1.0		Zymo DNA/RNA Shield						
M04-0073.RB6301		1.0		Zymo DNA/RNA Shield						
D01-0284.RB164		1.0		Zymo DNA/RNA Shield						
A01-0387.RB5506		1.0		Zymo DNA/RNA Shield						
M03-0065.RB4570		1.0		Zymo DNA/RNA Shield						
O01-0108.RB6837		1.0		Zymo DNA/RNA Shield						
A02-0719.RB4947		1.0		Zymo DNA/RNA Shield						
R01-0167.RB6753		1.0		Zymo DNA/RNA Shield						
R01-0058.RB1498		1.0		Zymo DNA/RNA Shield						
M04-0036.RB2143		1.0		Zymo DNA/RNA Shield						
B01-0057.RB6651		1.0		Zymo DNA/RNA Shield						
A02-0414.RB4800		1.0		Zymo DNA/RNA Shield						
E02-0201.RB5399		1.0		Zymo DNA/RNA Shield						
C01-0141.RB1067		1.0		Zymo DNA/RNA Shield						
M04-0067.RB2194		1.0		Zymo DNA/RNA Shield						
A02-0432.RB2370		1.0		Zymo DNA/RNA Shield						
D01-0139.RB4273		1.0		Zymo DNA/RNA Shield						
A02-1145.RB5022		1.0		Zymo DNA/RNA Shield						
A0101.RB3930		1.0		Zymo DNA/RNA Shield						
R01-0186.RB2162		1.0		Zymo DNA/RNA Shield						
A02-0240.RB5558		1.0		Zymo DNA/RNA Shield						
H01-0018.RB5677		1.0		Zymo DNA/RNA Shield						
B01-0206.RB3355		1.0		Zymo DNA/RNA Shield						
M03-0062.RB4836		1.0		Zymo DNA/RNA Shield						
A01-0153.RB2105		1.0		Zymo DNA/RNA Shield						
M04-0022.RB5048		1.0		Zymo DNA/RNA Shield						
A04-0043.RB2625		1.0		Zymo DNA/RNA Shield						
A02-0778.RB6323		1.0		Zymo DNA/RNA Shield						
R02-0127.RB5855		1.0		Zymo DNA/RNA Shield						
Q01-0194.RB1856		1.0		Zymo DNA/RNA Shield						
Q01-0296.RB5174		1.0		Zymo DNA/RNA Shield						
K01-0160.RB4372		1.0		Zymo DNA/RNA Shield						
L01-0034.RB2715		1.0		Zymo DNA/RNA Shield						
C01-0292.RB1999		1.0		Zymo DNA/RNA Shield						
A01-0165.RB25		1.0		Zymo DNA/RNA Shield						
J01-0212.RB137		1.0		Zymo DNA/RNA Shield						
L01-0303.RB1354		1.0		Zymo DNA/RNA Shield						
B01-0250.RB2908		1.0		Zymo DNA/RNA Shield						
A04-0099.RB2287		1.0		Zymo DNA/RNA Shield						
N03-0005.RB233		1.0		Zymo DNA/RNA Shield						
