sample_id	sbatch_id	location	county	sample_collection_start_datetime	sample_collection_end_datetime	lineage_group	variant	variant_aliases	variant_proportion
E01-0355	SARS_20231016	PrincetonWWTP-01	Mercer	09/14/2023 9:00	09/15/2023 9:00	HS.1.1	HS.1.1	HS.1.1	0.00292398
E01-0355	SARS_20231016	PrincetonWWTP-01	Mercer	09/14/2023 9:00	09/15/2023 9:00	XBB.1	XBB.1.25	XBB.1.25	0.00268199
E01-0355	SARS_20231016	PrincetonWWTP-01	Mercer	09/14/2023 9:00	09/15/2023 9:00	FY.5	FY.5	FY.5	0.00296609
E01-0355	SARS_20231016	PrincetonWWTP-01	Mercer	09/14/2023 9:00	09/15/2023 9:00	FY.6	FY.6	FY.6	0.00296609
E01-0355	SARS_20231016	PrincetonWWTP-01	Mercer	09/14/2023 9:00	09/15/2023 9:00	XBB.1.5	XBB.1.5.10	XBB.1.5.10	0.81161886
E01-0355	SARS_20231016	PrincetonWWTP-01	Mercer	09/14/2023 9:00	09/15/2023 9:00	GY.5	GY.5	GY.5	0.00761254
E01-0355	SARS_20231016	PrincetonWWTP-01	Mercer	09/14/2023 9:00	09/15/2023 9:00	XBB.1	XBB.1.45.1	XBB.1.45.1	0.00351067
E01-0355	SARS_20231016	PrincetonWWTP-01	Mercer	09/14/2023 9:00	09/15/2023 9:00	FP.4	FP.4	FP.4	0.00100301
E01-0355	SARS_20231016	PrincetonWWTP-01	Mercer	09/14/2023 9:00	09/15/2023 9:00	XBB.1	XBB.1.2	XBB.1.2	0.00111982
E01-0355	SARS_20231016	PrincetonWWTP-01	Mercer	09/14/2023 9:00	09/15/2023 9:00	EG.8	EG.8	EG.8	0.00546982
E01-0355	SARS_20231016	PrincetonWWTP-01	Mercer	09/14/2023 9:00	09/15/2023 9:00	XBB.1	XBB.1.8	XBB.1.8	0.0027237
E01-0355	SARS_20231016	PrincetonWWTP-01	Mercer	09/14/2023 9:00	09/15/2023 9:00	EG.14	EG.14	EG.14	0.00274348
E01-0355	SARS_20231016	PrincetonWWTP-01	Mercer	09/14/2023 9:00	09/15/2023 9:00	XBL.1	XBL.1	XBL.1	0.00127714
E01-0355	SARS_20231016	PrincetonWWTP-01	Mercer	09/14/2023 9:00	09/15/2023 9:00	B.10	B.10	B.10	0.00566572
E01-0355	SARS_20231016	PrincetonWWTP-01	Mercer	09/14/2023 9:00	09/15/2023 9:00	XBB.1	XBB.1.22.1	XBB.1.22.1,FY	0.00296609
E01-0355	SARS_20231016	PrincetonWWTP-01	Mercer	09/14/2023 9:00	09/15/2023 9:00	HK.18	HK.18	HK.18	0.0123127
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	XBV	XBB.1	XBB.1,XBV,XCG	0.01071553
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	XBB.1	XBB.1.16.17	XBB.1.16.17	0.07051946
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	XBB.1.16	XDA	XDA,XBB.1.16,HN.5	0.00200481
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	XBB.1	XBB.1.15	XBB.1.15	0.00130862
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	XDB	XDB	XDB	0.00152730
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	JN.1	JN.1.6.1	JN.1.6.1	0.00720906
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	XDJ	XDJ	XDJ	0.05828220
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	XBB.1	XBB.1.4.1	XBB.1.4.1	0.00282486
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	JN.1	JN.1.18	JN.1.18	0.06074427
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	HK.23	HK.23	HK.23	0.00235294
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	GA.7.2	GA.7.2	GA.7.2	0.00142262
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	BA.2	BA.2.23	BA.2.23	0.02094466
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	EG.5	EG.5.1.4	EG.5.1.4	0.02975109
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	EG.5	EG.5	EG.5	0.06170796
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	BA.2	BA.2.9.4	BA.2.9.4	0.00256959
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	EG.5	EG.5.1.12	EG.5.1.12	0.00102354
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	HK.14	HK.14	HK.14	0.00206186
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	JN.1	JN.1.1.3	JN.1.1.3	0.00254453
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	XBB.1.5	XBB.1.5.108	XBB.1.5.108	0.00176056
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	XBB.1.5	XBB.1.5.91	XBB.1.5.91	0.08354213
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	BQ.1.1	XCD	XCD,BQ.1.1.25*,XBB.1*	0.00220176
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	XBB.1	XBB.1.8	XBB.1.8	0.00460829
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	FL.1.5.2	FL.1.5.2	FL.1.5.2	0.01712840
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	EG.5	EG.5.1.13	EG.5.1.13	0.00199601
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	HV.1	HV.1	HV.1	0.29309465
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	XBB.1.5	XBB.1.5.72	XBB.1.5.72	0.00112108
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	B.1.1	B.1.1.521	B.1.1.521	0.00136388
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	XBB.1.5	XBB.1.5.47	XBB.1.5.47,FZ	0.00619515
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	JN.1	JN.1.22	JN.1.22	0.00120048
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	HV.1	HV.1.4	HV.1.4	0.00104603
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	BA.5	BA.5.11	BA.5.11	0.00250852
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	XBB.1.5	XBB.1.5.100	XBB.1.5.100,HY	0.00215054
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	HK.30	HK.30	HK.30	0.00110497
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	HV.1	HV.1.10	HV.1.10	0.00351288
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	HV.1	HV.1.2	HV.1.2	0.01273890
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	XBB.1	XBB.1.34.1	XBB.1.34.1	0.00162404
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	HK.31	HK.31	HK.31	0.00193673
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	XBB.1	XBB.1.44	XBB.1.44	0.00721371
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	EG.5	EG.5.1.15	EG.5.1.15	0.00116822
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	JM.2	JM.2	JM.2	0.03787779
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	BA.2	BA.2.33	BA.2.33	0.00281690
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	XBB.1	XBB.1.13	XBB.1.13	0.01071553
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	XBB.1	XBB.1.10	XBB.1.10	0.02454590
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	HK.18	HK.18	HK.18	0.00202020
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	XBB.1	XBB.1.16.18	XBB.1.16.18	0.00160686
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	EG.5	EG.5.1.2	EG.5.1.2	0.00325733
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	XBB.1	XBB.1.28	XBB.1.28	0.01071553
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	XBB.1.5	XBB.1.5.1	XBB.1.5.1,HJ	0.00180437
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	XBB.1	XBB.1.4	XBB.1.4	0.00124518
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	HK.3.8	HK.3.8	HK.3.8	0.06837457
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	JN.1	JN.1.8	JN.1.8	0.00114292
A01-0734	SARS_20240130_A	StarCityWWTP-01	Monongalia	11/26/2023 12:00 AM	11/27/2023 12:00 AM	BA.2	XN	XN,BA.2*,BA.1*	0.00492611
A01-0681	SARS_20231018	StarCityWWTP-01	Monongalia	09/29/2023 0:00	09/30/2023 0:00	XBB.1.5	XBB.1.5.79	XBB.1.5.79	0.0011534
A01-0681	SARS_20231018	StarCityWWTP-01	Monongalia	09/29/2023 0:00	09/30/2023 0:00	EG.5	EG.5.1.3	EG.5.1.3,XCV,XCY	0.11152979
A01-0681	SARS_20231018	StarCityWWTP-01	Monongalia	09/29/2023 0:00	09/30/2023 0:00	EG.5	EG.5.1	EG.5.1	0.63680389
A01-0681	SARS_20231018	StarCityWWTP-01	Monongalia	09/29/2023 0:00	09/30/2023 0:00	XBB.1.5	XBB.1.5.67	XBB.1.5.67	0.00221976
A01-0681	SARS_20231018	StarCityWWTP-01	Monongalia	09/29/2023 0:00	09/30/2023 0:00	XBB.1.16.6	XBB.1.16.6	XBB.1.16.6,JF	0.05171001
A01-0681	SARS_20231018	StarCityWWTP-01	Monongalia	09/29/2023 0:00	09/30/2023 0:00	XBB.1.5	XBB.1.5.62	XBB.1.5.62	0.00228802
A01-0681	SARS_20231018	StarCityWWTP-01	Monongalia	09/29/2023 0:00	09/30/2023 0:00	XBB.1	XBB.1.16.12	XBB.1.16.12	0.01859693
A01-0681	SARS_20231018	StarCityWWTP-01	Monongalia	09/29/2023 0:00	09/30/2023 0:00	HK.2	HK.2	HK.2	0.0027933
A01-0681	SARS_20231018	StarCityWWTP-01	Monongalia	09/29/2023 0:00	09/30/2023 0:00	JF.1	JF.1	JF.1	0.00444939
A01-0681	SARS_20231018	StarCityWWTP-01	Monongalia	09/29/2023 0:00	09/30/2023 0:00	XBB.1.5	XBB.1.5.47	XBB.1.5.47,FZ	0.00562776
A01-0681	SARS_20231018	StarCityWWTP-01	Monongalia	09/29/2023 0:00	09/30/2023 0:00	XBB.1.5	XBB.1.5.66	XBB.1.5.66	0.00446716
A01-0681	SARS_20231018	StarCityWWTP-01	Monongalia	09/29/2023 0:00	09/30/2023 0:00	HK.3.3	HK.3.3	HK.3.3	0.00154083
A01-0681	SARS_20231018	StarCityWWTP-01	Monongalia	09/29/2023 0:00	09/30/2023 0:00	XBB.1.5	XBB.1.5.10	XBB.1.5.10	0.0246154
A01-0681	SARS_20231018	StarCityWWTP-01	Monongalia	09/29/2023 0:00	09/30/2023 0:00	XBB.1.5	XBB.1.5.34	XBB.1.5.34	0.00241676
A01-0681	SARS_20231018	StarCityWWTP-01	Monongalia	09/29/2023 0:00	09/30/2023 0:00	GD.3	GD.3	GD.3	0.00114129
A01-0681	SARS_20231018	StarCityWWTP-01	Monongalia	09/29/2023 0:00	09/30/2023 0:00	XBB.1.5	XBB.1.5.80	XBB.1.5.80	0.00112816
A01-0681	SARS_20231018	StarCityWWTP-01	Monongalia	09/29/2023 0:00	09/30/2023 0:00	HK.18	HK.18	HK.18	0.0394107
A01-0681	SARS_20231018	StarCityWWTP-01	Monongalia	09/29/2023 0:00	09/30/2023 0:00	EG.5	EG.5.1.4	EG.5.1.4	0.06020174
A01-0681	SARS_20231018	StarCityWWTP-01	Monongalia	09/29/2023 0:00	09/30/2023 0:00	XBB.1.5	XBB.1.5.1	XBB.1.5.1,HJ	0.00557635
A01-0681	SARS_20231018	StarCityWWTP-01	Monongalia	09/29/2023 0:00	09/30/2023 0:00	XBB.1.5	XBB.1.5.100	XBB.1.5.100,HY	0.00271067
A01-0930	SARS_20240718	StarCityWWTP-01	Monongalia	07/01/2024 12:00 AM	07/02/2024 12:00 AM	LR.1	LR.1	LR.1	0.00356240
A01-0930	SARS_20240718	StarCityWWTP-01	Monongalia	07/01/2024 12:00 AM	07/02/2024 12:00 AM	KP.2.15	KP.2.15	KP.2.15	0.01015230
A01-0930	SARS_20240718	StarCityWWTP-01	Monongalia	07/01/2024 12:00 AM	07/02/2024 12:00 AM	KP.3.2.4	KP.3.2.4	KP.3.2.4	0.00185185
A01-0930	SARS_20240718	StarCityWWTP-01	Monongalia	07/01/2024 12:00 AM	07/02/2024 12:00 AM	KP.3.1	KP.3.1	KP.3.1	0.08214609
A01-0930	SARS_20240718	StarCityWWTP-01	Monongalia	07/01/2024 12:00 AM	07/02/2024 12:00 AM	KP.3.1.1	KP.3.1.1	KP.3.1.1	0.00481041
A01-0930	SARS_20240718	StarCityWWTP-01	Monongalia	07/01/2024 12:00 AM	07/02/2024 12:00 AM	JN.1	JN.1.18.5	JN.1.18.5	0.00142468
A01-0930	SARS_20240718	StarCityWWTP-01	Monongalia	07/01/2024 12:00 AM	07/02/2024 12:00 AM	KZ.1.1	KZ.1.1	KZ.1.1	0.00139470
A01-0930	SARS_20240718	StarCityWWTP-01	Monongalia	07/01/2024 12:00 AM	07/02/2024 12:00 AM	KP.2.3.3	KP.2.3.3	KP.2.3.3	0.32922200
A01-0930	SARS_20240718	StarCityWWTP-01	Monongalia	07/01/2024 12:00 AM	07/02/2024 12:00 AM	KP.2.3	KP.2.3	KP.2.3	0.14654100
A01-0930	SARS_20240718	StarCityWWTP-01	Monongalia	07/01/2024 12:00 AM	07/02/2024 12:00 AM	LF.2	LF.2	LF.2	0.00194175
A01-0930	SARS_20240718	StarCityWWTP-01	Monongalia	07/01/2024 12:00 AM	07/02/2024 12:00 AM	B.1.177	B.1.177.87	B.1.177.87	0.00119095
A01-0930	SARS_20240718	StarCityWWTP-01	Monongalia	07/01/2024 12:00 AM	07/02/2024 12:00 AM	KP.3.2.5	KP.3.2.5	KP.3.2.5	0.13990190
A01-0930	SARS_20240718	StarCityWWTP-01	Monongalia	07/01/2024 12:00 AM	07/02/2024 12:00 AM	LB.1.4	LB.1.4	LB.1.4	0.21428600
A01-0930	SARS_20240718	StarCityWWTP-01	Monongalia	07/01/2024 12:00 AM	07/02/2024 12:00 AM	KU.2	KU.2	KU.2	0.00270270
A01-0930	SARS_20240718	StarCityWWTP-01	Monongalia	07/01/2024 12:00 AM	07/02/2024 12:00 AM	LB.1.5	LB.1.5	LB.1.5	0.00191939
A01-0930	SARS_20240718	StarCityWWTP-01	Monongalia	07/01/2024 12:00 AM	07/02/2024 12:00 AM	JN.1	JN.1.16.1	JN.1.16.1	0.01677976
A01-0930	SARS_20240718	StarCityWWTP-01	Monongalia	07/01/2024 12:00 AM	07/02/2024 12:00 AM	KP.3	KP.3	KP.3	0.01426288
A01-0930	SARS_20240718	StarCityWWTP-01	Monongalia	07/01/2024 12:00 AM	07/02/2024 12:00 AM	KP.3.3	KP.3.3	KP.3.3	0.00281162
A01-0930	SARS_20240718	StarCityWWTP-01	Monongalia	07/01/2024 12:00 AM	07/02/2024 12:00 AM	KP.3.2.3	KP.3.2.3	KP.3.2.3	0.00225225
A01-0930	SARS_20240718	StarCityWWTP-01	Monongalia	07/01/2024 12:00 AM	07/02/2024 12:00 AM	LB.1.7	LB.1.7	LB.1.7	0.01509430
M04-0218	SARS_20231129_A	FarmingtonWWTP-01	Marion	10/29/2023 9:00	10/30/2023 9:00	HK.8	HK.8	HK.8	0.01098802
M04-0218	SARS_20231129_A	FarmingtonWWTP-01	Marion	10/29/2023 9:00	10/30/2023 9:00	EG.5	EG.5.1.13	EG.5.1.13	0.00276091
M04-0218	SARS_20231129_A	FarmingtonWWTP-01	Marion	10/29/2023 9:00	10/30/2023 9:00	EG.5	EG.5.1.8	EG.5.1.8	0.01187237
M04-0218	SARS_20231129_A	FarmingtonWWTP-01	Marion	10/29/2023 9:00	10/30/2023 9:00	JD.1.1.1	JD.1.1.1	JD.1.1.1	0.00615852
M04-0218	SARS_20231129_A	FarmingtonWWTP-01	Marion	10/29/2023 9:00	10/30/2023 9:00	HK.4	HK.4	HK.4	0.00207039
M04-0218	SARS_20231129_A	FarmingtonWWTP-01	Marion	10/29/2023 9:00	10/30/2023 9:00	HK.26	HK.26	HK.26	0.00100629
M04-0218	SARS_20231129_A	FarmingtonWWTP-01	Marion	10/29/2023 9:00	10/30/2023 9:00	HK.9	HK.9	HK.9	0.00802752
