assay_id	sample_id	collection_start_datetime	collection_end_datetime	event_type	sample_flow	sample_qc	location_id	target	target_genetic_locus	lab_id	target_copies_per_l	target_copies_per_ld	target_copies_per_ldcap	target_copies_flownorm	target_copies_fn_per_cap	target_per_capita_basis	nc_copies_per_rxn	pc_copies_per_rxn	target_result_validated
A01-1070.a5	A01-1070	10/14/2024 12:00 AM	10/15/2024 12:00 AM	Routine Surveillance	8.6	Pass	StarCityWWTP-01	SARS-CoV-2	SC2	ZooWVU	108749.551177025	108749.551177025	225.023901624368	3540290.09128078	7325.54645605194	100	0	139.111938476563	yes
Q01-0116.a3	Q01-0116	08/29/2022 8:00	08/30/2022 8:00	Routine Surveillance	0.374	Pass	MadisonWWTP-01	Human	RNase P	ZooWVU	8819.119906875	8819.119906875	193.614048449506	12485.6102728197	274.107799622826	100	NA	NA	Missing controls: HEX
C01-1292.a2	C01-1292	06/04/2026 08:00 AM	06/05/2026 08:00 AM	Routine Surveillance	9.4	Pass	WheelingWWTP-01	Influenza Virus A	M	ZooWVU	1675	1675	3.35	59601.28045	119.2025609	100	NA	NA	Missing controls: all
N03-0586.a1	N03-0586	04/13/2025 07:30 AM	04/14/2025 07:30 AM	Routine Surveillance	0.343450	Pass	SalemWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	107312.788814306	107312.788814306	5791.29998997875	139517.256346366	7529.26369921023	100	20.1831215620041	744.21775817871	NTC above threshold
A01-0161.a3	A01-0161	01/25/2022 0:00	01/26/2022 0:00	Routine Surveillance	9	Pass	StarCityWWTP-01	Human	RNase P	ZooWVU	46068.70473	46068.70473	95.3250801398775	1569500.4201479	3247.60060451064	100	NA	NA	Missing controls: HEX
D01-0177.a3	D01-0177	10/30/2022 7:00	10/31/2022 7:00	Routine Surveillance	1.13	Pass	CharlesTownWWTP-01	Human	RNase P	ZooWVU	9451.028176875	9451.028176875	55.5942833933823	40426.8987252576	237.805286619162	100	NA	NA	Missing controls: HEX
A01-1524.a2	A01-1524	03/22/2026 12:00 AM	03/23/2026 12:00 AM	Routine Surveillance	14.7	Pass	StarCityWWTP-01	Respiratory Syncitial Virus, Bovine	Unk	ZooWVU	226960.854828358	226960.854828358	469.626003203852	12629356.3752945	26132.586441182	100	NA	NA	Missing controls: all
M04-0351.a4	M04-0351	09/22/2024 08:30 AM	09/23/2024 08:30 AM	Routine Surveillance	0.068	Pass	FarmingtonWWTP-01	Influenza Virus A	M	ZooWVU	2444	2444	400.655737704918	629.10485872	103.131944052459	100	0	420.671348571778	yes
Q01-0137.a2	Q01-0137	09/25/2022 8:00	09/26/2022 8:00	Routine Surveillance	0.26	Pass	MadisonWWTP-01	SARS-CoV-2	N2	ZooWVU	267806.85779625	267806.85779625	5879.4041228595	263577.276968331	5786.54834178553	100	0	1274.6076204	yes
C01-0849.a2	C01-0849	01/23/2025 08:00 AM	01/24/2025 08:00 AM	Routine Surveillance	6.60	Pass	WheelingWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	985	985	1.97	24608.95041	49.21790082	100	4.7818347811699	322.54077911377	yes
L01-0026.a3	L01-0026	02/09/2022 9:00	02/10/2022 9:00	Routine Surveillance	0.36	Pass	WestUnionWWTP-01	Human	RNase P	ZooWVU	7020.984084375	7020.984084375	1244.85533410904	9567.82921062023	1696.4236189043	100	NA	NA	Missing controls: HEX
E01-0060.a2	E01-0060	02/08/2022 9:40	02/09/2022 9:40	Routine Surveillance	2.934	Pass	PrincetonWWTP-01	SARS-CoV-2	N2	ZooWVU	316504.588809375	316504.588809375	879.179413359375	3515224.33063005	9764.5120295279	100	0	6697.742462	yes
Q01-0583.a2	Q01-0583	10/20/2024 08:00 AM	10/21/2024 08:00 AM	Routine Surveillance	0.244	Pass	MadisonWWTP-01	Human Norovirus GI	ORF1_2	ZooWVU	653	653	14.3358946212953	603.13694612	13.241206281449	100	NA	NA	Missing controls: all
A02-1326.a2	A02-1326	02/17/2024 04:00 AM	02/18/2024 01:00 AM	Mass-Gathering Event		Pass	Coliseum-01	Human Norovirus GI	ORF1_2	ZooWVU	1710	5130	NA	NA	NA	100	NA	NA	Missing controls: all
A04-0339.a2	A04-0339	03/15/2023 8:00	03/16/2023 8:00	Routine Surveillance	0.518	Pass	CheatLakeWWTP-01	SARS-CoV-2	N2	ZooWVU	435711.19663125	435711.19663125	21785.5598315625	854360.979795068	42718.0489897534	100	0	807.0411684	yes
N02-0400.a3	N02-0400	08/29/2023 7:00	08/30/2023 7:00	Routine Surveillance	11.2	Pass	ClarksburgWWTP-01	SARS-CoV-2	N2	ZooWVU	18510.381744375	18510.381744375	69.8557692821156	784777.102580515	2961.64654909999	100	0	135.47105788	yes
C01-0968.a4	C01-0968	08/20/2025 08:00 AM	08/21/2025 08:00 AM	Routine Surveillance	5.65	Pass	WheelingWWTP-01	Respiratory Syncitial Virus, Human	G	ZooWVU	898	898	1.796	19206.034717	38.412069434	100	0	NA	yes
F01-1009.a4	F01-1009	03/29/2026 12:00 AM	03/30/2026 12:00 AM	Routine Surveillance	1.6	Pass	WestonWWTP-01	Influenza Virus A	M	ZooWVU	2288	2288	22.0764183712852	13857.628928	133.709271786955	100	NA	NA	Missing controls: all
C01-0143.a2	C01-0143	04/06/2022 7:00	04/07/2022 7:00	Routine Surveillance	12.546	Pass	WheelingWWTP-01	SARS-CoV-2	N2	ZooWVU	332	332	0.664	15767.26228152	31.53452456304	100	0	2212.55989	yes
C01-1017.a3	C01-1017	10/21/2025 08:00 AM	10/22/2025 08:00 AM	Routine Surveillance	7.5	Pass	WheelingWWTP-01	Respiratory Syncitial Virus, Bovine	Other	ZooWVU	27246.6586902738	27246.6586902738	54.4933173805475	773548.307045619	1547.09661409124	100	1.75883140414953	NA	yes
R01-0254.a3	R01-0254	05/28/2023 9:00	05/29/2023 9:00	Routine Surveillance	0.176	Pass	HuttonsvilleWWTP-01	Human	RNase P	ZooWVU	47815.315865625	47815.315865625	2275.8360716623	31856.1011702376	1516.23518182949	100	NA	NA	Missing controls: HEX
C01-0741.a1	C01-0741	09/23/2024 07:00 AM	09/24/2024 07:00 AM	Routine Surveillance	4.55	Pass	WheelingWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	107411.306798458	107411.306798458	214.822613596916	1850011.04864918	3700.02209729836	100	373.027420043946	682.134857177734	NTC above threshold
N02-0437.a5	N02-0437	08/04/2024 07:00 AM	08/05/2024 07:00 AM	Routine Surveillance	5.32	Pass	ClarksburgWWTP-01	Influenza Virus A	M	ZooWVU	1369	1369	5.16642765491735	27569.4438628	104.043489556948	100	1.25695034861565	NA	yes
K01-0229.a2	K01-0229	04/05/2023 7:00	04/06/2023 7:00	Routine Surveillance	5.284	Pass	ParkersburgWWTP-01	SARS-CoV-2	N2	ZooWVU	281486.49484875	281486.49484875	585.819968467742	5630322.83138721	11717.6333639692	100	0	1063.0082704	yes
E01-0695.a5	E01-0695	02/11/2025 10:00 AM	02/12/2025 10:00 AM	Routine Surveillance	6.792	Pass	PrincetonWWTP-01	Influenza Virus A	M	ZooWVU	6286.8078611791	6286.8078611791	17.463355169942	161637.003188578	448.991675523829	100	1.18361905217171	NA	yes
C01-1012.a1	C01-1012	10/14/2025 08:00 AM	10/15/2025 08:00 AM	Routine Surveillance	6	Pass	WheelingWWTP-01	SARS-CoV-2	SC2	ZooWVU	59725.0945866106	59725.0945866106	119.450189173221	1356503.82179461	2713.00764358922	100	2.45400488376618	NA	yes
A02-0053.a2	A02-0053	08/27/2021 9:57	08/27/2021 9:57	Routine Surveillance		Pass	OaklandE-02	SARS-CoV-2	N2	ZooWVU	128904.39454375	64452.197271875	7477.05304778132	NA	NA	100	0	66721.61254	yes
C01-0951.a1	C01-0951	07/28/2025 08:00 AM	07/29/2025 08:00 AM	Routine Surveillance	7.0	Pass	WheelingWWTP-01	Respiratory Syncitial Virus, Bovine	Other	ZooWVU	619886.605739594	619886.605739594	1239.77321147919	16425674.693629	32851.349387258	100	0	NA	yes
A02-0609.a1	A02-0609	08/17/2022 9:00	08/19/2022 9:00	Routine Surveillance		Pass	Evansdale-01	SARS-CoV-2	N1	ZooWVU	1556189.975925	778094.9879625	NA	NA	NA	100	0	735.5290224	yes
O01-0497.a4	O01-0497	07/14/2024 08:00 AM	07/15/2024 08:00 AM	Routine Surveillance	0.50	Pass	GraftonWWTP-01	Respiratory Syncitial Virus, Human	G	ZooWVU	1649	1649	27.1619173118102	3121.070545	51.4094967056498	100	99.6248499552407	0	NTC above threshold
C01-0470.a3	C01-0470	07/20/2023 7:00	07/21/2023 7:00	Routine Surveillance	6.114	Pass	WheelingWWTP-01	Human	RNase P	ZooWVU	9942.881248125	9942.881248125	19.88576249625	230118.011192812	460.236022385624	100	NA	NA	Missing controls: HEX
G01-1007.a2	G01-1007	04/05/2026 09:00 AM	04/06/2026 08:00 AM	Routine Surveillance	7.1624	Pass	KeyserWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	15773.4764926136	15773.4764926136	193.113081447277	427660.283434874	5235.8017070871	100	NA	NA	Missing controls: all
T01-0214.a5	T01-0214	08/28/2023 7:00	08/29/2023 7:00	Routine Surveillance	0.35	Pass	PointPleasantWWTP-01	Human	RNase P	ZooWVU	66920.024604375	66920.024604375	1213.41839717815	88661.9056181765	1607.65014720175	100	NA	NA	Missing controls: HEX
T01-0144.a2	T01-0144	05/05/2023 7:00	05/06/2023 7:00	Routine Surveillance	0.26	Pass	PointPleasantWWTP-01	SARS-CoV-2	N2	ZooWVU	90836.316345	90836.316345	1647.07735893019	89401.7020664369	1621.06440736966	100	6.27734184	864.3574524	yes
J01-0256.a3	J01-0256	03/28/2023 7:30	03/29/2023 7:30	Routine Surveillance	0.177	Pass	AlpineLakeWWTP-01	Human	RNase P	ZooWVU	564	564	80.5714285714286	377.88990948	53.9842727828571	100	NA	NA	Missing controls: HEX
U01-0090.a1	U01-0090	07/29/2024 12:00 AM	07/29/2024 11:59 PM	Routine Surveillance	0.137	Pass	WhiteOakWWTP-01	SARS-CoV-2	SC2	ZooWVU	61675.0440001486	61675.0440001486	2348.63076923643	31984.7499782786	1218.00266482401	100	0.290667042136192	85.0728511810302	yes
H01-0597.a2	H01-0597	05/26/2023 8:00	05/27/2023 8:00	Routine Surveillance	1.3	Pass	MoundsvilleWWTP-01	SARS-CoV-2	N2	ZooWVU	20604.09060375	20604.09060375	171.70075503125	101393.409796044	844.945081633697	100	0	1030.9500884	yes
Q01-0079.a1	Q01-0079	07/22/2022 8:00	07/23/2022 8:00	Routine Surveillance	0.354	Pass	MadisonWWTP-01	SARS-CoV-2	N1	ZooWVU	41301.535059375	41301.535059375	906.729639064215	55345.5083155045	1215.04957882557	100	0	472.9673384	yes
A03-0101.a1	A03-0101	10/25/2021 6:00	10/25/2021 14:00	Routine Surveillance		Pass	MountainviewES-01	SARS-CoV-2	N1	ZooWVU	826	2478	341.322314049587	NA	NA	100	0	34155.33752	yes
R02-0527.a5	R02-0527	03/16/2025 08:00 AM	03/17/2025 08:00 AM	Routine Surveillance	2.82	Pass	ElkinsWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	17890.5376419425	17890.5376419425	135.987668302999	190978.916668423	1451.64880410781	100	1.07884219288826	NA	yes
G01-0278.a2	G01-0278	11/26/2022 9:00	11/27/2022 9:00	Routine Surveillance	0.674	Pass	KeyserWWTP-01	SARS-CoV-2	N2	ZooWVU	2080278.40395	2080278.40395	25468.6386379775	5307552.29766695	64979.8273465592	100	0	953.3127592	yes
L01-0469.a1	L01-0469	06/13/2023 9:00	06/14/2023 9:00	Routine Surveillance	0.316	Pass	WestUnionWWTP-01	SARS-CoV-2	N1	ZooWVU	2114	2114	374.822695035461	2528.74472984	448.358994652482	100	0	9.79786098	yes
R01-0040.a3	R01-0040	05/25/2022 9:00	05/26/2022 8:30	Routine Surveillance	0.154	Pass	HuttonsvilleWWTP-01	Human	RNase P	ZooWVU	1167	1167	55.5449785816278	680.30631438	32.3801196753927	100	NA	NA	Missing controls: HEX
A01-1318.a2	A01-1318	08/04/2025 12:00 AM	08/05/2025 12:00 AM	Routine Surveillance	9.0	Pass	StarCityWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	1704	1704	3.52590630690283	58053.04776	120.123008938917	100	NA	NA	Missing controls: all
N02-0218.a3	N02-0218	01/23/2023 7:00	01/24/2023 7:00	Routine Surveillance	12.86	Pass	ClarksburgWWTP-01	Human	RNase P	ZooWVU	643	643	2.42659823382897	31301.4795818	118.127706173296	100	NA	NA	Missing controls: HEX
P01-0176.a2	P01-0176	04/20/2025 07:00 AM	04/21/2025 07:00 AM	Routine Surveillance	0.452	Pass	StMarysWWTP-01	Respiratory Syncitial Virus, Human	G	ZooWVU	34643.4639394283	34643.4639394283	1197.90677522228	59275.15110359	2049.62486526936	100	0	NA	yes
A02-0227.a2	A02-0227	11/17/2021 9:10	11/19/2021 9:10	Routine Surveillance		Pass	OaklandE-02	SARS-CoV-2	N2	ZooWVU	294670.27194375	147335.135971875	17092.2431521897	NA	NA	100	0	22188.63372	yes
M03-1001.a4	M03-1001	12/07/2025 08:00 AM	12/08/2025 08:00 AM	Routine Surveillance	0.188	Pass	ManningtonWWTP-01	Influenza Virus A	M	ZooWVU	2307	2307	211.457378551787	1641.79288356	150.48514056462	100	0	NA	yes
E02-0093.a1	E02-0093	01/21/2022 8:00	01/22/2022 8:00	Routine Surveillance	0.173	Pass	AthensWWTP-01	SARS-CoV-2	N1	ZooWVU	2007543.30421875	2007543.30421875	83962.49703968	1314691.78836553	54985.0183339827	100	0	6718.476104	yes
A02-0962.a3	A02-0962	01/18/2023 9:00	01/20/2023 9:00	Routine Surveillance			OaklandE-02	Human	RNase P	ZooWVU	36915.926203125	18457.9631015625	2141.29502338312	NA	NA	100	NA	NA	Missing controls: HEX
N02-0046.a2	N02-0046	02/27/2022 7:00	02/28/2022 7:00	Routine Surveillance	10.36	Pass	ClarksburgWWTP-01	SARS-CoV-2	N2	ZooWVU	30492.3735825	30492.3735825	115.074245537399	1195814.76774717	4512.84914992516	100	0	7121.788788	yes
K01-0166.a1	K01-0166	09/20/2022 6:20	09/21/2022 6:20	Routine Surveillance	4.629	Pass	ParkersburgWWTP-01	SARS-CoV-2	N1	ZooWVU	407146.84185	407146.84185	847.339941415192	7134296.85646569	14847.6521466508	100	6.43561482	1083.9502716	yes
A01-0508.a2	A01-0508	03/07/2023 0:00	03/08/2023 0:00	Routine Surveillance	10.2	Pass	StarCityWWTP-01	SARS-CoV-2	N2	ZooWVU	600190.6192875	600190.6192875	1241.91073350335	23174069.2360024	47951.6413590514	100	4.9206099	728.0259704	yes
A01-0445.a1	A01-0445	12/24/2022 0:00	12/25/2022 0:00	Routine Surveillance	16.3	Pass	StarCityWWTP-01	SARS-CoV-2	N1	ZooWVU	1277285.5708875	1277285.5708875	2642.95143785694	78811308.03816	163075.873278762	100	0	552.4612808	yes
K01-0134.a1	K01-0134	08/16/2022 6:31	08/17/2022 6:31	Routine Surveillance	4.473	Pass	ParkersburgWWTP-01	SARS-CoV-2	N1	ZooWVU	1054749.319425	1054749.319425	2195.10784479709	17859162.012827	37167.8709944371	100	0	735.5290224	yes
A01-1559.a4	A01-1559	05/04/2026 12:00 AM	05/05/2026 12:00 AM	Routine Surveillance	8.7	Pass	StarCityWWTP-01	Influenza Virus A	M	ZooWVU	620	620	1.28290018208906	20418.50154	42.2498376510512	100	NA	NA	Missing controls: all
N03-0109.a2	N03-0109	06/28/2022 7:30	06/29/2022 7:30	Routine Surveillance	0.4279	Pass	SalemWWTP-01	SARS-CoV-2	N2	ZooWVU	18644.023125	18644.023125	1006.15343362115	30199.1587080577	1629.74412887521	100	0	6336.045074	yes
U01-0151.a3	U01-0151	08/24/2025 09:00 AM	08/25/2025 09:00 AM	Routine Surveillance	0.169	Pass	WhiteOakWWTP-01	Influenza Virus A	M	ZooWVU	2061	2061	78.4843869002285	1318.49237169	50.209153529703	100	2.11742135882378	NA	yes
D01-0330.a3	D01-0330	04/20/2023 7:00	04/21/2023 7:00	Routine Surveillance	1.2	Pass	CharlesTownWWTP-01	Human	RNase P	ZooWVU	111639.171399375	111639.171399375	656.701008231618	507120.04296829	2983.05907628406	100	NA	NA	Missing controls: HEX
T01-0011.a3	T01-0011	08/07/2022 7:00	08/08/2022 7:00	Routine Surveillance	0.32	Pass	PointPleasantWWTP-01	Human	RNase P	ZooWVU	9286.63971375	9286.63971375	168.38875274252	11249.1964284244	203.974549926101	100	NA	NA	Missing controls: HEX
Q01-0370.a2	Q01-0370	05/26/2023 8:00	05/27/2023 8:00	Routine Surveillance	0.325	Pass	MadisonWWTP-01	SARS-CoV-2	N2	ZooWVU	996221.8056375	996221.8056375	21870.9507274973	1225610.09521543	26906.917567847	100	0	1086.63414	yes
H01-0641.a1	H01-0641	07/09/2023 8:00	07/10/2023 8:00	Routine Surveillance	1.7	Pass	MoundsvilleWWTP-01	SARS-CoV-2	N1	ZooWVU	12745.4244375	12745.4244375	106.2118703125	82019.3171039267	683.494309199389	100	0	5.36015808	yes
A03-0327.a1	A03-0327	05/02/2022 6:00	05/02/2022 2:00	Routine Surveillance		Pass	MountainviewES-01	SARS-CoV-2	N1	ZooWVU	707	2121	292.148760330579	NA	NA	100	0	243.5546876	yes
C01-1195.a3	C01-1195	03/09/2026 08:00 AM	03/10/2026 08:00 AM	Routine Surveillance	13.1	Pass	WheelingWWTP-01	Influenza Virus A	M	ZooWVU	1496	1496	2.992	74184.951016	148.369902032	100	0	773.067321777344	yes
A02-0125.a1	A02-0125	09/22/2021 10:04	09/24/2021 10:04	Routine Surveillance		Pass	HonorsSummit-01	SARS-CoV-2	N1	ZooWVU	2338573.751875	1169286.8759375	133785.683745709	NA	NA	100	0	21953.35694	yes
N02-0601.a2	N02-0601	09/28/2025 07:00 AM	09/29/2025 07:00 AM	Routine Surveillance	6.73	Pass	ClarksburgWWTP-01	Influenza Virus A	M	ZooWVU	857	857	3.23420635519662	21832.7685701	82.3940243418371	100	0	NA	yes
B01-0511.a3	B01-0511	07/24/2023 8:00	07/25/2023 8:00	Routine Surveillance	6.95	Pass	CharlestonWWTP-01	Human	RNase P	ZooWVU	27120.7083	27120.7083	54.2414166	713507.852821026	1427.01570564205	100	NA	NA	Missing controls: HEX
J01-0404.a2	J01-0404	05/27/2024 08:00 AM	05/28/2024 08:00 AM	Routine Surveillance	0.097	Pass	AlpineLakeWWTP-01	Human Norovirus GII	ORF1_2	ZooWVU	2220	2220	317.142857142857	815.1501894	116.450027057143	100	NA	NA	Missing controls: all
A1054.a3	A1054	05/23/2021 0:00	05/23/2021 23:55	Routine Surveillance	6.439	Pass	StarCityWWTP-01	Respiratory Syncitial Virus, Bovine	Other	ZooWVU	1072	1072	2.21817579870882	26129.20134928	54.0663825303758	100	NA	NA	Missing controls: HEX
A01-0042.a1	A01-0042	09/20/2021 0:00	09/20/2021 23:55	Routine Surveillance	7.36	Pass	StarCityWWTP-01	SARS-CoV-2	N1	ZooWVU	132638.4389125	132638.4389125	274.454641020733	3695388.82560212	7646.47580202393	100	0	21953.35694	yes
M03-0539.a3	M03-0539	11/09/2025 08:00 AM	11/10/2025 08:00 AM	Routine Surveillance	0.193	Pass	ManningtonWWTP-01	Respiratory Syncitial Virus, Bovine	Other	ZooWVU	546	546	50.0458295142071	398.89893498	36.5626888157654	100	0.369893993650163	NA	yes
R01-0273.a3	R01-0273	03/13/2023 9:00	03/14/2023 9:00	Routine Surveillance	0.204	Pass	HuttonsvilleWWTP-01	Human	RNase P	ZooWVU	902215.179075	902215.179075	42942.1789183722	696711.889648548	33160.9657138766	100	NA	NA	Missing controls: HEX
E01-0724.a1	E01-0724	03/02/2025 09:00 AM	03/03/2025 09:00 AM	Routine Surveillance	3.505	Pass	PrincetonWWTP-01	SARS-CoV-2	SC2	ZooWVU	77235.024869442	77235.024869442	214.54173574845	1024743.65539608	2846.51015387799	100	0	NA	yes
H01-0006.a1	H01-0006	10/03/2021 8:00	10/04/2021 8:00	Routine Surveillance		Pass	MoundsvilleWWTP-01	SARS-CoV-2	N1	ZooWVU	620	620	5.16666666666667	NA	NA	100	0	43040.14588	yes
A04-0651.a4	A04-0651	03/02/2025 08:00 AM	03/03/2025 08:00 AM	Routine Surveillance	0.592	Pass	CheatLakeWWTP-01	Influenza Virus A	M	ZooWVU	88007.8250169754	88007.8250169754	4400.39125084877	197222.254931325	9861.11274656626	100	5.84128201007843	NA	yes
R01-0165.a2	R01-0165	11/02/2022 9:00	11/03/2022 9:00	Routine Surveillance	0.152	Pass	HuttonsvilleWWTP-01	SARS-CoV-2	N2	ZooWVU	1938275.3848125	1938275.3848125	92254.8969449072	1115249.38771231	53081.8366355216	100	0	970.5236052	yes
A01-1153.a1	A01-1153	01/21/2025 12:00 AM	01/22/2025 12:00 AM	Routine Surveillance	10.9	Pass	StarCityWWTP-01	Respiratory Syncitial Virus, Human	G	ZooWVU	27493.5545772314	27493.5545772314	56.8894938280736	1134410.70311095	2347.31564126584	100	0	356.606101989746	yes
A02-2052.a4	A02-2052	07/15/2026 07:00 AM	07/17/2026 07:00 AM	Upstream Collection		Pass	ReynoldsWVU-01	Influenza Virus A	M	ZooWVU	2168	1084	NA	NA	NA	100	NA	NA	Missing controls: all
K01-0007.a3	K01-0007	01/19/2022 6:24	01/20/2022 6:32	Routine Surveillance	9.083	Pass	ParkersburgWWTP-01	Human	RNase P	ZooWVU	1909	1909	3.9729448491155	65636.91606827	136.60128214	100	NA	NA	Missing controls: HEX
T01-0387.a1	T01-0387	12/30/2024 07:00 AM	12/31/2024 07:00 AM	Routine Surveillance	0.29	Pass	PointPleasantWWTP-01	SARS-CoV-2	SC2	ZooWVU	4283.24592299761	4283.24592299761	77.6653839165478	4702.01416531857	85.2586430701463	100	0	NA	yes
R02-0302.a2	R02-0302	06/15/2023 6:00	06/16/2023 6:00	Routine Surveillance	1.6592	Pass	ElkinsWWTP-01	SARS-CoV-2	N2	ZooWVU	29163.752495625	29163.752495625	221.676440374164	183170.304746942	1392.2948065289	100	0	10.8296311	yes
A02-0954.a3	A02-0954	01/16/2023 9:00	01/18/2023 9:00	Routine Surveillance		Pass	NorthHighSt-02	Human	RNase P	ZooWVU	96282.48629625	48141.243148125	NA	NA	NA	100	NA	NA	Missing controls: HEX
M03-0022.a1	M03-0022	03/23/2022 11:00	03/24/2022 11:00	Routine Surveillance	0.243	Pass	ManningtonWWTP-01	SARS-CoV-2	N1	ZooWVU	8349.78828375	8349.78828375	765.33348155362	7680.59141232719	703.995546501117	100	0	9318.883514	yes
A03-0146.a3	A03-0146	01/24/2022 6:00	01/24/2022 14:00	Routine Surveillance		Pass	MountainviewES-01	Human	RNase P	ZooWVU	214208.5728375	642625.7185125	88515.9391890496	NA	NA	100	NA	NA	Missing controls: HEX
Q01-0506.a4	Q01-0506	06/09/2024 08:00 AM	06/10/2024 08:00 AM	Routine Surveillance	0.285	Pass	MadisonWWTP-01	Influenza Virus A	M	ZooWVU	909	909	19.9560922063666	980.66724165	21.5294674346872	100	0	NA	yes
K01-0483.a3	K01-0483	05/25/2026 06:50 AM	05/26/2026 06:50 AM	Routine Surveillance	10.742	Pass	ParkersburgWWTP-01	Influenza Virus A	M	ZooWVU	1016	1016	2.11446409989594	41313.48020752	85.9801877367742	100	NA	NA	Missing controls: all
A02-0009.a3	A02-0009	08/12/2021 9:55	08/13/2021 9:55	Routine Surveillance		Pass	CollegePark-02	Human	RNase P	ZooWVU	24837.2532575	12418.62662875	2190.23397332451	NA	NA	100	NA	NA	Missing controls: HEX
O01-0216.a1	O01-0216	11/09/2022 7:00	11/10/2022 7:00	Routine Surveillance	0.62	Pass	GraftonWWTP-01	SARS-CoV-2	N1	ZooWVU	106139.32144875	106139.32144875	1748.30046860072	249104.126259294	4103.18112764444	100	0	836.0617828	yes
A04-0431.a2	A04-0431	05/26/2023 0:00	05/27/2023 0:00	Routine Surveillance	0.487	Pass	CheatLakeWWTP-01	SARS-CoV-2	N2	ZooWVU	397965.0574125	397965.0574125	19898.252870625	733646.462186188	36682.3231093094	100	0	1030.9500884	yes
B01-0242.a3	B01-0242	07/25/2022 7:00	07/26/2022 7:00	Routine Surveillance	8.5	Pass	CharlestonWWTP-01	Human	RNase P	ZooWVU	7747.27071	7747.27071	15.49454142	249276.066155899	498.552132311799	100	NA	NA	Missing controls: HEX
H01-0114.a2	H01-0114	01/31/2022 8:00	02/01/2022 8:00	Routine Surveillance	1.7	Pass	MoundsvilleWWTP-01	SARS-CoV-2	N2	ZooWVU	296694.039665625	296694.039665625	2472.45033054687	1909284.59397411	15910.7049497843	100	0	10457.42569	yes
A03-0200.a3	A03-0200	11/15/2021 6:00	11/15/2021 14:00	Routine Surveillance		Pass	NorthES-01	Human	RNase P	ZooWVU	10611.2454	31833.7362	4626.99654069767	NA	NA	100	NA	NA	Missing controls: HEX
A01-0642.a3	A01-0642	08/12/2023 0:00	08/13/2023 0:00	Routine Surveillance	12.5	Pass	StarCityWWTP-01	Human	RNase P	ZooWVU	66322.223709375	66322.223709375	137.233536892433	3138210.11064631	6493.56503609981	100	NA	NA	Missing controls: HEX
A01-1096.a6	A01-1096	11/16/2024 12:00 AM	11/17/2024 12:00 AM	Routine Surveillance	7.3	Pass	StarCityWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	12766.1521732807	12766.1521732807	26.4156434639975	352773.376717288	729.956498752872	100	29.6421384811401	379.9515914917	NTC above threshold
O01-0135.a3	O01-0135	08/08/2022 6:15	08/09/2022 6:15	Routine Surveillance	2.13	Pass	GraftonWWTP-01	Human	RNase P	ZooWVU	9058.33113	9058.33113	149.206574369956	73036.6291271923	1203.0411650007	100	NA	NA	Missing controls: HEX
A02-0293.a2	A02-0293	01/15/2022 9:00	01/17/2022 9:00	Routine Surveillance		Pass	HonorsSummit-01	SARS-CoV-2	N2	ZooWVU	207016.54760625	103508.273803125	11843.0519225543	NA	NA	100	0	6737.739562	yes
J01-0096.a3	J01-0096	07/22/2022 7:29	07/23/2022 7:30	Routine Surveillance	0.06	Pass	AlpineLakeWWTP-01	Human	RNase P	ZooWVU	9671.29431	9671.29431	1381.61347285714	2196.58885164103	313.798407377289	100	NA	NA	Missing controls: HEX
P01-0059.a3	P01-0059	04/08/2022 10:00	04/09/2022 10:00	Routine Surveillance	0.28	Pass	StMarysWWTP-01	Human	RNase P	ZooWVU	2844	2844	98.3402489626556	3014.3976912	104.232285311203	100	NA	NA	Missing controls: HEX
A01-1626.a4	A01-1626	07/29/2026 12:00 AM	07/30/2026 12:00 AM	Routine Surveillance	7.5	Pass	StarCityWWTP-01	Respiratory Syncitial Virus, Bovine	Unk	ZooWVU	322617.069482803	322617.069482803	667.55725352343	9159284.10743174	18952.334272951	100	NA	NA	Missing controls: all
A01-1361.a4	A01-1361	09/23/2025 12:00 AM	09/24/2025 12:00 AM	Routine Surveillance	9.6	Pass	StarCityWWTP-01	Influenza Virus A	M	ZooWVU	1479	1479	3.06033769243503	53746.765344	111.212475881477	100	0	NA	yes
A02-0876.a3	A02-0876	11/12/2022 9:00	11/14/2022 9:00	Routine Surveillance		Pass	MtValley-01	Human	RNase P	ZooWVU	69852.9412575	34926.47062875	NA	NA	NA	100	NA	NA	Missing controls: HEX
A01-0920.a2	A01-0920	06/20/2024 12:00 AM	06/21/2024 12:00 AM	Routine Surveillance	7.2	Pass	StarCityWWTP-01	Human Norovirus GI	ORF1_2	ZooWVU	1506869.52352524	1506869.52352524	3118.00513889513	41069656.5339432	84981.08039634	100	NA	NA	Missing controls: all
