Asset Tag ID	Department	Location	Description	Site	Category	Sample Collection Method	Sample Collection By	Sample Collection Date/Time	Sample Received Date	Sample Composite Start	Sample Composite End	Sample Received By	Assay Date	Comments	Sample pH (Lab)	Control, Process (Type)	Control, Internal (Type)	Sample QC Check	Assay Target 1	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Result (CN/L)	Sample Flow (MGD)	Status: NWSS	Status: WaTCH
H01-0126	WWTP	MoundsvilleWWTP-01	H01-0126	Marshall	Sample	Composite		02/12/2022 08:15 AM	02/18/2022	02/11/2022 08:00 AM	02/12/2022 08:00 AM	AJ	2/22/22		6.82			Pass	SARS-CoV-2 N1	28511.40529	SARS-CoV-2 N2	19955.94777	1.7	Processing	Complete
A04-0002	WWTP	CheatLakeWWTP-01	G	Monongalia	Sample	Composite		01/27/2022 09:00 AM	01/28/2022	01/26/2022 09:00 AM	01/27/2022 09:00 AM	AJ	2/2/22		7.19			Pass	SARS-CoV-2 N1	1472231.419	SARS-CoV-2 N2	1526359.963	0.62	Processing	Complete
A02-0366	WVU Morgantown	HonorsSummit-01 (MUB)	A02-0366	Monongalia	Sample	Composite	GZ	02/24/2022 10:52 AM	02/28/2022	02/23/2022 09:00 AM	02/24/2022 10:52 AM	AJ	2/28/22		6.95			Pass	SARS-CoV-2 N1	12197.83595	SARS-CoV-2 N2	15247.85047		Processing	Complete
G01-0033	WWTP	KeyserWWTP-01	G	Mineral	Sample	Composite		01/05/2022 08:42 AM	01/06/2022	01/04/2022 09:00 AM	01/05/2022 08:00 AM	AJ	1/12/22		7.26			Pass	SARS-CoV-2 N1	9509.192761	SARS-CoV-2 N2	9509.192761	1.217	Processing	Complete
P01-0035	WWTP	StMarysWWTP-01	P01-0035	Pleasants	Sample	Composite		03/22/2022 11:00 AM	03/31/2022	03/21/2022 11:00 AM	03/22/2022 11:00 AM	AJ	4/4/22		7.12			Pass	SARS-CoV-2 N1	2884.796346	SARS-CoV-2 N2	2884.796346	0.2	Processing	Complete
G01-0001	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite	ML	10/05/2021 09:05 AM	10/08/2021	10/04/2021 12:00 PM	10/05/2021 09:00 AM	JL	10/20/21		6.82			Pass	SARS-CoV-2 N1	844215.4741	SARS-CoV-2 N2	853864.9702		Processing	Complete
K01-0016	WWTP	ParkersburgWWTP-01	Sample	Wood	Sample	Composite		12/28/2021 06:30 AM	01/05/2022	12/27/2021 06:30 AM	12/28/2021 06:30 AM	JL	1/12/22		7.07			Pass	SARS-CoV-2 N1	25321.05211	SARS-CoV-2 N2	25321.05211	5.826	Processing	Complete
N02-0018	WWTP	ClarksburgWWTP-01	N02-0018	Harrison	Sample	Composite		03/18/2022 07:00 AM	03/23/2022	03/17/2022 07:00 AM	03/18/2022 07:00 AM	AJ	3/29/22		7.3			Pass	SARS-CoV-2 N1	10875.34413	SARS-CoV-2 N2	3624.801063	10.32	Processing	Complete
A02-0538	WVU Morgantown	NorthHighSt-02 (MUB)	Sample	Monongalia	Sample	Composite	GZ	05/20/2022 10:15 AM	05/23/2022	05/18/2022 09:00 AM	05/20/2022 09:00 AM	AJ						Pass						Processing	Processing
A01-0116	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	12/04/2021 12:00 AM	12/06/2021	12/03/2021 12:00 AM	12/03/2021 11:55 PM	AJ	12/9/21		7.33			Pass	SARS-CoV-2 N1	94685.32115	SARS-CoV-2 N2	83853.31169	6.478	Processing	Complete
A03-0196	K-12	MorgantownHS-01	A03-0196	Monongalia	Sample	Composite	GZ	03/03/2022 10:49 AM	03/04/2022	02/28/2022 06:00 AM	02/28/2022 02:00 PM	AJ	3/9/22		8.39			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
A03-0201	K-12	SuncrestES-01	Sample	Monongalia	Sample	Composite	BL	11/16/2021 11:35 AM	11/17/2021	11/15/2021 06:00 AM	11/15/2021 02:00 PM	JL	12/3/21		4.81			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
E02-0004	WWTP	AthensWWTP-01	Sample	Mercer	Sample	Composite		11/06/2021 08:00 AM	11/08/2021	11/05/2021 08:00 AM	11/06/2021 08:00 AM	JL	11/18/21		6.65			Pass	SARS-CoV-2 N1	2125	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
A03-0184	K-12	MorgantownHS-01	A03-0184	Monongalia	Sample	Composite	Gz	02/10/2022 10:50 AM	02/10/2022	02/09/2022 06:00 AM	02/09/2022 02:00 PM	AJ	2/22/22		7.55			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	4993.062308		Processing	Complete
E01-0067	WWTP	PrincetonWWTP-01	E01-0067	Mercer	Sample	Composite		02/22/2022 08:15 AM	02/24/2022	02/21/2022 07:55 AM	02/22/2022 07:55 AM	JL	2/28/22		6.5			Pass	SARS-CoV-2 N1	190568.5034	SARS-CoV-2 N2	214450.5912	2.21	Processing	Complete
A04-0008	WWTP	CheatLakeWWTP-01	G	Monongalia	Sample	Composite		02/04/2022 09:00 AM	02/04/2022	02/03/2022 09:00 AM	02/04/2022 09:00 AM	AJ	2/10/22		7.4			Pass	SARS-CoV-2 N1	75567.22641	SARS-CoV-2 N2	85327.76043	3.96	Processing	Complete
A02-0391	WVU Morgantown	CollegePark-02	A02-0391	Monongalia	Sample	Composite	GZ	03/11/2022 11:10 AM	03/11/2022	03/09/2022 09:00 AM	03/11/2022 09:00 AM	AJ	3/14/22		7.28			Pass	SARS-CoV-2 N1	3057.355969	SARS-CoV-2 N2	0		Processing	Complete
L01-0045	WWTP	WestUnionWWTP-01	L01-0045	Doddridge	Sample	Composite		02/24/2022 09:00 AM	03/02/2022	02/23/2022 09:00 AM	02/24/2022 09:00 AM	AJ	3/2/22		6.82			Pass	SARS-CoV-2 N1	136177.7683	SARS-CoV-2 N2	170291.4655	0.295	Processing	Complete
N03-0076	WWTP	SalemWWTP-01	G	Harrison	Sample	Composite		05/17/2022 07:30 AM	05/18/2022	05/16/2022 07:30 AM	05/17/2022 07:30 AM	AJ	2022-05-19					Pass	SARS-CoV-2 N1	4356.27947095781	SARS-CoV-2 N2	6534.58921238781	0.752980	Processing	Complete
D01-0089	WWTP	CharlesTownWWTP-01	SAMPLE	Jefferson	Sample	Composite		05/16/2022 07:00 AM	05/18/2022	05/15/2022 07:00 AM	05/16/2022 07:00 AM	JL	2022-05-19					Pass	SARS-CoV-2 N1	405236.787199975	SARS-CoV-2 N2	468140.711188317	1.33	Processing	Complete
A1095	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	07/19/2021 11:55 PM	07/30/2021	07/19/2021 12:00 AM	07/19/2021 11:55 PM	JL	7/30/21					Pass	SARS-CoV-2 N1	4702.5	SARS-CoV-2 N2	0	7.303	Processing	Complete
D01-0015	WWTP	CharlesTownWWTP-01	G	Jefferson	Sample	Composite	RS	02/15/2022 07:45 AM	02/16/2022	02/14/2022 07:40 AM	02/15/2022 07:40 AM	AJ	2/22/22					Pass	SARS-CoV-2 N1	101013.2352	SARS-CoV-2 N2	27841.4125	1.31	Processing	Complete
A02-0164	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Composite	EL	10/11/2021 09:20 AM	10/11/2021	10/09/2021 09:00 AM	10/11/2021 09:00 AM	JL	10/14/21		7			Pass	SARS-CoV-2 N1	2545.658993	SARS-CoV-2 N2	7637.70543		Rejected: No Flow	Complete
P01-0047	WWTP	StMarysWWTP-01	P01-0047	Pleasants	Sample	Composite		03/28/2022 09:06 AM	03/31/2022	03/25/2022 12:55 PM	03/26/2022 12:55 PM	AJ	4/4/22		6.71			Pass	SARS-CoV-2 N1	7506.360747	SARS-CoV-2 N2	0	0.259	Processing	Complete
A03-0048	K-12	NorthES-01	Sample	Monongalia	Sample	Composite	BL	10/24/2021 12:25 PM	10/27/2021	10/22/2021 06:00 AM	10/22/2021 02:00 PM	JL	11/1/21		7.3			Pass	SARS-CoV-2 N1		SARS-CoV-2 N2			Processing	Confirming
A01-0009	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	08/18/2021 11:59 AM	08/20/2021	08/18/2021 12:01 PM	08/18/2021 11:59 AM	Jl	8/20/21		6.97			Pass	SARS-CoV-2 N1	16785.09569	SARS-CoV-2 N2	29381.31845	11.837	Processing	Complete
A02-0453	WVU Morgantown	NorthHighSt-02 (MUB)	A02-0453	Monongalia	Sample	Composite	GZ	04/20/2022 10:24 AM	04/20/2022	04/18/2022 09:00 AM	04/20/2022 09:00 AM	AJ	4/25/22		7.63			Pass	SARS-CoV-2 N1	2347.537726	SARS-CoV-2 N2	0		Processing	Complete
A02-0428	WVU Morgantown	OaklandE-02	A02-0428	Monongalia	Sample	Composite	GZ	04/06/2022 09:57 AM	04/06/2022	04/04/2022 09:00 AM	04/06/2022 09:00 AM	AJ	4/14/22		7.47			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Processing
J01-0050	WWTP	AlpineLakeWWTP-01	G	Preston	Sample	Composite		05/17/2022 07:30 AM	05/18/2022	05/16/2022 07:30 AM	05/17/2022 07:30 AM	AJ	2022-05-19					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	2582.60247297585	0.147	Processing	Complete
N03-0031	WWTP	SalemWWTP-01	N03-0031	Harrison	Sample	Composite		03/10/2022 07:30 AM	03/16/2022	03/09/2022 07:30 AM	03/10/2022 07:30 AM	AJ	3/28/22		6.89			Pass	SARS-CoV-2 N1	9632.305205	SARS-CoV-2 N2	9632.305205	0.87	Processing	Complete
A0225	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GS	01/21/2021 12:00 AM	01/22/2021	01/21/2021 12:00 AM	01/21/2021 11:59 PM	TD	2/22/21					Pass	SARS-CoV-2 N1	39438	SARS-CoV-2 N2	31554	8.324	Rejected: No NTC	Complete
A02-0250	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	GZ	12/06/2021 09:10 AM	12/06/2021	12/04/2021 09:00 AM	12/06/2021 09:00 AM	AJ	12/9/21		7.62			Pass	SARS-CoV-2 N1	2464.455636	SARS-CoV-2 N2	4929.056196		Rejected: No Flow	Complete
K01-0007	WWTP	ParkersburgWWTP-01	G	Wood	Sample	Composite		01/20/2022 06:32 AM	01/26/2022	01/19/2022 06:24 AM	01/20/2022 06:32 AM	AJ	2/2/22		7.27			Pass	SARS-CoV-2 N1	783886.1704	SARS-CoV-2 N2	765595.0356	9.083	Processing	Complete
A02-0028	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	EL	08/23/2021 09:45 AM	08/23/2021	08/21/2021 09:00 AM	08/23/2021 09:00 AM	JL	8/23/21		7.41			Pass	SARS-CoV-2 N1	14006.2701	SARS-CoV-2 N2	14006.2701		Rejected: No Flow	Complete
A02-0053	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Grab	EL	08/27/2021 09:57 AM	08/27/2021	08/27/2021 09:57 AM	08/27/2021 09:57 AM	JL	9/2/21		8.76			Pass	SARS-CoV-2 N1	152730.5853	SARS-CoV-2 N2	128904.3945		Rejected: No Flow	Complete
C01-0049	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	GZ	12/01/2021 07:00 AM	12/07/2021	11/30/2021 07:00 AM	12/01/2021 07:00 AM	AJ	12/14/21		6.39			Pass	SARS-CoV-2 N1	12841.7946	SARS-CoV-2 N2	7704.604408	6.245	Processing	Complete
M04-0029	WWTP	FarmingtonWWTP-01	Sample	Marion	Sample	Composite		03/28/2022 10:30 AM	03/30/2022	03/27/2022 10:30 AM	03/28/2022 10:30 AM	AJ	3/31/22					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.104	Processing	Complete
A0233	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GS	02/02/2021 12:00 AM	02/04/2021	02/02/2021 12:00 AM	02/02/2021 11:59 PM	TD	2/22/21					Pass	SARS-CoV-2 N1	37704	SARS-CoV-2 N2	34560	11.234	Rejected: No NTC	Complete
C01-0156	WWTP	WheelingWWTP-01	C01-0156	Ohio	Sample	Composite		04/19/2022 07:00 AM	04/26/2022	04/18/2022 07:00 AM	04/19/2022 07:00 AM	JL	4/29/22		7.2			Pass	SARS-CoV-2 N1	3516.825121	SARS-CoV-2 N2	10551.36083	12.504	Processing	Complete
A03-0042	K-12	MountainviewES-01	Sample	Monongalia	Sample	Composite	BL	10/14/2021 10:35 AM	10/18/2021	10/11/2021 06:00 AM	10/11/2021 02:00 PM	JL	10/20/21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
N03-0003	WWTP	SalemWWTP-01	N03-0003	Harrison	Sample	Composite		04/06/2022 08:00 AM	04/13/2022	04/05/2022 08:00 AM	04/06/2022 08:00 AM	JL	4/14/22		6.75			Pass	SARS-CoV-2 N1	31277.43635	SARS-CoV-2 N2	21891.75524	0.64422	Processing	Complete
A0237	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	02/08/2021 08:00 AM	02/11/2021	02/08/2021 12:00 PM	02/08/2021 11:55 AM	TD	3/11/21					Pass	SARS-CoV-2 N1	497808	SARS-CoV-2 N2	390048	9.712	Rejected: No NTC	Complete
P01-0056	WWTP	StMarysWWTP-01	Sample	Pleasants	Sample	Composite		04/28/2022 12:40 PM	05/11/2022	04/26/2022 10:35 AM	04/27/2022 10:35 AM	AJ	5/11/22					Pass	SARS-CoV-2 N1	24321.35023	SARS-CoV-2 N2	24321.35023	0.236	Processing	Complete
L01-0037	WWTP	WestUnionWWTP-01	L01-0037	Doddridge	Sample	Composite		03/04/2022 09:00 AM	03/09/2022	03/03/2022 09:00 AM	03/04/2022 09:00 AM	AJ	3/14/22		6.8			Pass	SARS-CoV-2 N1	41130.29435	SARS-CoV-2 N2	82300.98456	0.28	Processing	Complete
A02-0422	WVU Morgantown	CollegePark-02	A02-0422	Monongalia	Sample	Composite	GZ	03/28/2022 10:43 AM		03/26/2022 09:00 AM	03/28/2022 09:00 AM		3/30/22		6.84				SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
A02-0204	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	CA	11/03/2021 10:17 AM	11/03/2021	11/01/2021 09:23 AM	11/03/2021 09:23 AM	JL	11/4/21		7.09			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
A02-0181	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	EL	10/22/2021 09:19 AM	10/25/2021	10/20/2021 09:19 AM	10/22/2021 09:19 AM	JL	11/1/21		7.58			Pass	SARS-CoV-2 N1		SARS-CoV-2 N2			Processing	Processing
J01-0004	WWTP	AlpineLakeWWTP-01	G	Preston	Sample	Composite		12/24/2021 09:00 AM	01/10/2022	12/23/2021 09:00 AM	12/24/2021 09:00 AM	AJ	1/13/22		6.68			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	12377.95785	0.12	Processing	Complete
A02-0540	WVU Morgantown	NorthHighSt-02 (MUB)	Sample	Monongalia	Sample	Composite	GZ	05/16/2022 08:17 AM	05/16/2022	05/14/2022 09:00 AM	05/16/2022 08:17 AM	AJ	2022-05-18					Pass	SARS-CoV-2 N1	16528.1181782484	SARS-CoV-2 N2	18889.8105919361		Processing	Complete
A02-0022	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	EL	08/20/2021 09:42 AM	08/20/2021	08/18/2021 09:42 AM	08/20/2021 09:42 AM	Jl	8/20/21		7.39			Pass	SARS-CoV-2 N1	12057.26095	SARS-CoV-2 N2	7233.827002		Rejected: No Flow	Complete
A04-0006	WWTP	CheatLakeWWTP-01	G	Monongalia	Sample	Composite		02/02/2022 09:00 AM	02/04/2022	02/01/2022 09:00 AM	02/02/2022 09:00 AM	AJ	2/10/22		7.26			Pass	SARS-CoV-2 N1	629906.5447	SARS-CoV-2 N2	641883.0156	0.511	Processing	Complete
H01-0122	WWTP	MoundsvilleWWTP-01	G	Marshall	Sample	Composite		02/10/2022 08:15 AM	02/11/2022	02/09/2022 08:00 AM	02/10/2022 08:00 AM	AJ	2/16/22		7.17			Pass	SARS-CoV-2 N1	27356.55818	SARS-CoV-2 N2	24316.05868	1.5	Processing	Complete
J01-0037	WWTP	AlpineLakeWWTP-01	J01-0037	Preston	Sample	Composite		04/28/2022 07:30 AM	05/04/2022	04/27/2022 07:30 AM	04/28/2022 07:30 AM	AJ	5/5/22		7.57			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.199	Processing	Complete
H01-0081	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		12/05/2021 08:15 AM	12/10/2021	12/04/2021 08:00 AM	12/05/2021 08:00 AM	JL	12/14/21		7.26			Pass	SARS-CoV-2 N1	114918.3449	SARS-CoV-2 N2	82816.40545	1.2	Processing	Complete
A01-0080	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	11/03/2021 11:55 PM	11/05/2021	11/03/2021 12:00 AM	11/03/2021 11:55 PM	JL	11/18/21		6.76			Pass	SARS-CoV-2 N1	66937.5	SARS-CoV-2 N2	65025	7.552	Processing	Complete
A02-0362	WVU Morgantown	OaklandE-02	A02-0362	Monongalia	Sample	Composite	GZ	02/21/2022 10:05 AM	02/21/2022	02/19/2022 09:00 AM	02/21/2022 09:00 AM	AJ	2/28/22		7.01			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Processing
A02-0237	WVU Morgantown	NorthHighSt-02 (MUB)	Sample	Monongalia	Sample	Composite		12/01/2021 10:00 AM	12/02/2021	11/29/2021 09:00 AM	12/01/2021 09:00 AM	AJ	3/31/22		7.56			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
L01-0004	WWTP	WestUnionWWTP-01	G	Doddridge	Sample	Composite		02/06/2022 09:10 AM	02/16/2022	02/05/2022 09:10 AM	02/06/2022 09:10 AM	AJ	2/17/22		7.07			Pass	SARS-CoV-2 N1	345131.0492	SARS-CoV-2 N2	385781.4431	0.437	Processing	Complete
C01-0097	WWTP	WheelingWWTP-01	C01-0097	Ohio	Sample	Composite		03/14/2022 07:00 AM	03/15/2022	03/13/2022 07:00 AM	03/14/2022 07:00 AM	AJ	3/18/22		6.68			Pass	SARS-CoV-2 N1	27952.35883	SARS-CoV-2 N2	11178.70694	9.201	Processing	Complete
A02-0536	WVU Morgantown	NorthHighSt-02 (MUB)	Sample	Monongalia	Sample	Composite	Gz	05/13/2022 10:35 AM	05/13/2022	05/11/2022 09:00 AM	05/13/2022 09:00 AM	AJ	5/16/22					Pass	SARS-CoV-2 N1	3400.68677	SARS-CoV-2 N2	0		Processing	Complete
N02-0016	WWTP	ClarksburgWWTP-01	Sample	Harrison	Sample	Composite		03/03/2022 07:00 AM	03/08/2022	03/02/2022 07:00 AM	03/03/2022 07:00 AM	JL	3/10/22		7.2			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	4995.740466	11.8	Processing	Complete
K01-0018	WWTP	ParkersburgWWTP-01	G	Wood	Sample	Composite		01/19/2022 06:32 AM	01/26/2022	01/18/2022 06:22 AM	01/19/2022 06:32 AM	AJ	2/2/22		7.33			Pass	SARS-CoV-2 N1	1644788.518	SARS-CoV-2 N2	1647617.383	6.226	Processing	Complete
A01-0118	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	12/06/2021 12:00 AM	12/06/2021	12/05/2021 12:00 AM	12/05/2021 11:55 PM	AJ	12/9/21		7.52			Pass	SARS-CoV-2 N1	45379.52051	SARS-CoV-2 N2	30247.55225	9.511	Processing	Complete
A03-0198	K-12	MountainviewES-01	Sample	Monongalia	Sample	Composite	Gz	02/03/2022 10:53 AM	02/03/2022	02/02/2022 06:00 AM	02/02/2022 02:00 PM	AJ	2/10/22		7.95			Pass	SARS-CoV-2 N1	5895.591918	SARS-CoV-2 N2	2947.692443		Processing	Complete
K01-0034	WWTP	ParkersburgWWTP-01	G	Wood	Sample	Composite		02/09/2022 06:23 AM	02/16/2022	02/08/2022 06:24 AM	02/09/2022 06:23 AM	AJ	2/17/22		7.29			Pass	SARS-CoV-2 N1	89046.10723	SARS-CoV-2 N2	66766.84141	8.476	Processing	Complete
L01-0050	WWTP	WestUnionWWTP-01	L01-0050	Doddridge	Sample	Composite		03/03/2022 09:00 AM	03/09/2022	03/02/2022 09:00 AM	03/03/2022 09:00 AM	AJ	3/14/22		6.9			Pass	SARS-CoV-2 N1	24996.25023	SARS-CoV-2 N2	30552.99707	0.31	Processing	Complete
H01-0128	WWTP	MoundsvilleWWTP-01	H01-0128	Marshall	Sample	Composite		02/15/2022 08:15 AM	02/18/2022	02/14/2022 08:00 AM	02/15/2022 08:00 AM	AJ	2/22/22		6.34			Fail: Missing Required Data	SARS-CoV-2 N1	18705.2412	SARS-CoV-2 N2	18705.2412		Processing	Complete
H01-0153	WWTP	MoundsvilleWWTP-01	H01-0153	Marshall	Sample	Composite		03/11/2022 08:00 AM	03/18/2022	03/10/2022 08:00 AM	03/11/2022 08:00 AM	JL	3/28/22		6.98			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	3214.955335	2.8	Processing	Complete
A04-0073	WWTP	CheatLakeWWTP-01	Sample	Monongalia	Sample	Composite		05/11/2022 08:00 AM	05/11/2022	05/10/2022 08:00 AM	05/11/2022 08:00 AM	AJ	5/12/22					Pass	SARS-CoV-2 N1		SARS-CoV-2 N2		0.665	Processing	Processing
A01-0134	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite		12/25/2021 11:59 PM	12/28/2021	12/25/2021 12:00 AM	12/25/2021 11:59 PM	JL	1/12/22		7.16			Pass	SARS-CoV-2 N1	19639.08322	SARS-CoV-2 N2	27497.29391	10.3	Processing	Complete
A02-0368	WVU Morgantown	OaklandE-02	A02-0368	Monongalia	Sample	Composite	GZ	02/24/2022 10:39 AM	02/28/2022	02/23/2022 09:00 AM	02/24/2022 10:39 AM	AJ	2/28/22		7.1			Pass	SARS-CoV-2 N1	4309.471431	SARS-CoV-2 N2	8619.386125		Processing	Complete
H01-0064	WWTP	MoundsvilleWWTP-01	SAMPLE	Marshall	Sample	Composite		01/06/2022 08:15 AM	01/12/2022	01/05/2022 08:00 AM	01/06/2022 08:00 AM	JL	1/14/22		7.14			Pass	SARS-CoV-2 N1	33397.03817	SARS-CoV-2 N2	21249.58344	2.2	Processing	Complete
M03-0060	WWTP	ManningtonWWTP-01	SAMPLE	Marion	Sample	Composite		05/13/2022 11:00 AM	05/18/2022	05/12/2022 11:00 AM	05/13/2022 11:00 AM	JL	2022-05-19					Pass	SARS-CoV-2 N1	420151.997208596	SARS-CoV-2 N2	449012.271165847	0.173	Processing	Complete
K01-0012	WWTP	ParkersburgWWTP-01	Sample	Wood	Sample	Composite		12/15/2021 06:28 AM	12/16/2021	12/14/2021 06:20 AM	12/15/2021 06:28 AM	AJ	12/21/21		7.26			Pass	SARS-CoV-2 N1	29830.437	SARS-CoV-2 N2	3727.644179	4.913	Processing	Complete
D01-0054	WWTP	CharlesTownWWTP-01	Sample	Jefferson	Sample	Composite		03/02/2022 07:45 AM	03/04/2022	03/01/2022 07:45 AM	03/02/2022 07:45 AM	AJ	3/9/22		7.26			Pass	SARS-CoV-2 N1	71796.13397	SARS-CoV-2 N2	37443.51	1.27	Processing	Complete
B01-0175	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		05/12/2022 07:00 AM	05/13/2022	05/11/2022 07:00 AM	05/12/2022 07:00 AM	AJ	5/16/22					Pass	SARS-CoV-2 N1	122429.7827	SARS-CoV-2 N2	112213.6232	9.9	Processing	Complete
A01-0112	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	AJ	11/30/2021 12:00 AM	11/30/2021	11/29/2021 12:00 AM	11/29/2021 11:55 PM	AJ	12/6/21		7.18			Pass	SARS-CoV-2 N1	159836.1415	SARS-CoV-2 N2	76367.32087	6.977	Processing	Complete
A03-0192	K-12	MorgantownHS-01	Sample	Monongalia	Sample	Composite	GZ	01/25/2022 12:05 PM	01/25/2022	01/24/2022 06:00 AM	01/24/2022 02:00 PM	AJ	1/26/22		8.23			Pass	SARS-CoV-2 N1	138375.4693	SARS-CoV-2 N2	133044.8896		Processing	Complete
H01-0178	WWTP	MoundsvilleWWTP-01	H01-0178	Marshall	Sample	Composite		04/05/2022 08:02 AM	04/14/2022	04/04/2022 08:03 AM	04/05/2022 08:03 AM	JL	4/11/22		7.06			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	3005.181528	1.7	Processing	Complete
A03-0012			Sample		Sample																			Processing	Unknown
A04-0058	WWTP	CheatLakeWWTP-01	A04-0058	Monongalia	Sample	Composite		04/16/2022 08:00 AM	04/19/2022	04/15/2022 08:00 AM	04/16/2022 08:00 AM	AJ	4/20/22		7.29			Pass	SARS-CoV-2 N1	25693.59686	SARS-CoV-2 N2	11009.61406	0.614	Processing	Complete
A04-0023	WWTP	CheatLakeWWTP-01	A04-0023	Monongalia	Sample	Composite		02/25/2022 08:00 AM	02/25/2022	02/24/2022 08:00 AM	02/25/2022 08:00 AM	AJ	3/2/22		6.99			Pass	SARS-CoV-2 N1	151472.1778	SARS-CoV-2 N2	167733.8541	0.68	Processing	Complete
A01-0092	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	11/17/2021 11:55 PM	11/29/2021	11/17/2021 12:00 AM	11/17/2021 11:55 PM	AJ	11/29/21		7.32			Pass	SARS-CoV-2 N1	51043.44249	SARS-CoV-2 N2	73522.26689	7.38	Processing	Complete
A03-0251	K-12	MountainviewES-01	A03-0251	Monongalia	Sample	Composite	GZ	03/10/2022 11:30 AM	03/11/2022	03/09/2022 06:00 AM	03/09/2022 02:00 PM	AJ	3/14/22		5.98			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
E02-0054	WWTP	AthensWWTP-01	E02-0054	Mercer	Sample	Composite		03/26/2022 08:00 AM	04/01/2022	03/25/2022 08:00 AM	03/26/2022 08:00 AM	AJ	4/6/22		6.86			Pass	SARS-CoV-2 N1	5035.353312	SARS-CoV-2 N2	7553.256908	0.113	Processing	Complete
A03-0034	K-12	CheatLakeES-01	Sample	Monongalia	Sample	Composite	BL	09/30/2021 11:10 AM	10/06/2021	09/29/2021 06:00 AM	09/29/2021 02:00 PM	JL	10/11/21		7.35			Pass	SARS-CoV-2 N1	7828.973234	SARS-CoV-2 N2	17226.23251		Rejected: No Flow	Complete
G01-0051	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite	GP	10/12/2021 09:00 AM	10/15/2021	10/11/2021 09:00 AM	10/12/2021 09:00 AM	JL	12/6/21		7.24			Pass	SARS-CoV-2 N1	48979.29072	SARS-CoV-2 N2	33295.47271		Rejected: No Flow	Complete
B01-0125	WWTP	CharlestonWWTP-01	B01-0125	Kanawha	Sample	Composite		03/07/2022 07:15 AM	03/08/2022	03/06/2022 07:00 AM	03/07/2022 07:00 AM	JL	3/10/22		7.21			Pass	SARS-CoV-2 N1	18671.90782	SARS-CoV-2 N2	13336.22871	4.8	Processing	Complete
N02-0030	WWTP	ClarksburgWWTP-01	G	Harrison	Sample	Composite		01/25/2022 07:00 AM	02/01/2022	01/24/2022 07:00 AM	01/25/2022 07:00 AM	AJ	2/7/22		7.24			Pass	SARS-CoV-2 N1	197625.1566	SARS-CoV-2 N2	178099.519	11	Processing	Complete
