sample_id	seqrun_id	facility	county	start_datetime	end_datetime	parental	lineage	variant	proportion
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.73	0.00750055
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	B.1	B.1	B.1.1.388	0.00176678
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	B.1.1.529	BA.2	BA.2.57	0.00205761
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.52	0.00568182
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.57	0.03704302
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	B.1.1.529	BA.2	BA.2.10.1	0.0022779
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.8	0.00540249
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.47	0.00570559
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.9	FL.24	FL.24	0.00118624
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.88	0.0114123
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.40	0.16870925
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.62	0.00248602
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	B.1.1.529	BA.2	BA.2.76.1	0.00104101
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.67	0.00316957
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	B.1	B.1	B.1.1.239	0.00129157
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	B.1.1.529	BP.1	BP.1	0.00115875
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.55	0.00148515
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.19	0.00206398
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.63	0.0969344
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.14	XBB.1.14	XBB.1.14	0.00168776
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	B.1.1.529	BA.2	BA.2.3.6	0.00151286
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.13	XBB.1.13	XBB.1.13	0.05944048
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.95	0.00499002
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.3.3	XBB.3.3	XBB.3.3	0.00169205
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.5	HC.1	HC.1	0.00130378
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.48	0.00314136
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	B.53	B.53	B.53	0.00107066
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.33	0.0969344
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.83	0.00126103
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.29	0.00189394
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.28	0.16846646
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.37	0.0107527
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.34	0.00112296
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	B.1.1.529	BA.2	BA.2.32	0.0021645
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	B.1.1.529	BA.2	BA.2.66	0.001001
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.11	XBB.1.11	XBB.1.11	0.00446429
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	BA.1*,BA.2*	XAC	XAC	0.00179775
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.45	XBB.1.45	XBB.1.45.1	0.00840336
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5	0.0969344
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.44	XBB.1.44	XBB.1.44	0.00138313
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.69	0.00143885
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	B.1.1.529	BA.2.74	BA.2.74	0.00160901
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.32	XBB.1.32	XBB.1.32	0.00265604
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.13	0.120515
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	B.26	B.26	B.26	0.00135817
A01-0526	SARS_20230508	StarCityWWTP-01	Monongalia	03/28/2023 12:00 AM	03/29/2023 12:00 AM	B.1.1.529	BA.2	BA.2.9.4	0.00142298
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BT.2	BT.2	0.00127808
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BA.5	BA.5.1.12	0.03478214
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BN.6	BN.6	0.00330487
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	BQ.1*,BA.2.75*	XBP	XBP	0.00142539
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BA.5	BA.5.3	0.15003222
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BF.32	BF.32	0.0508868
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BA.5	BA.5.1	0.03478214
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BM.2	BM.2.1	0.002849
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BE.1	BE.1	0.00566976
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BA.5	BA.5.1.17	0.00589812
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BA.5	BA.5.1.1	0.0353261
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BE.1	BE.1.2	0.08727052
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BA.5	BA.5.3.1	0.07914798
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BF.14	BF.14	0.078423
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BA.5	BA.5.2	0.00543745
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BE.2	BE.2	0.00576132
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BA.5	BA.5.5.3	0.00423131
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BF.26	BF.26	0.00220376
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	DE.1	DE.1	0.00120773
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	BA.5.2,BA.2.76	XBG	XBG	0.00262626
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BA.5	BA.5.1.16	0.00612131
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	BA.2.76,BF.3	XBM	XBM	0.00115984
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BF.5	BF.5.5	0.00127041
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BA.5	BA.5.1.26	0.00362603
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BA.2	BA.2.75.5	0.08837156
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BN.5	BN.5	0.0011325
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	BA.5,BA.2.5	XAZ	XAZ	0.00172712
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	BA.5.2.34,BA.2.75	XBT	XBT	0.03880879
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BF.40	BF.40	0.00111607
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BA.4	BA.4.6.2	0.21200866
A01-0366	SARS_20221018	StarCityWWTP-01	Monongalia	09/23/2022 12:00 AM	09/24/2022 12:00 AM	B.1.1.529	BF.9	BF.9	0.00180725
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.5,BQ	XBW	XBW	0.02031714
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	BA.1*,BA.2*	XAC	XAC	0.0013876
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.15	XBB.1.15	XBB.1.15	0.00419884
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.37	0.0111985
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	B.10	B.10	B.10	0.00156118
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.14	XBB.1.14	XBB.1.14.1	0.00102881
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	B.1.1.529	BQ.1	BQ.1.1.48	0.00156095
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	B.1.1.529	BQ.1	BQ.1.1.5	0.00156128
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	B.1.1.529	BA.2	BA.2.32	0.00133869
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	B.1.1.529	BQ.1	BQ.1.1.38	0.00108099
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.34	0.00288739
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.48	0.00166182
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	B.1.1.529	BQ.1	BQ.1.22	0.00398248
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	B.1.1.529	BQ.1	BQ.1.1.18	0.00478469
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	BE.4.1,BA.5.2	XBE	XBE	0.00109892
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.95	0.00256674
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.13	XBB.1.13	XBB.1.13	0.1097431
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	B.1.1.529	BQ.1	BQ.1.1.25	0.00158856
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.11	FP.4	FP.4	0.00113103
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.30	XBB.1.30	XBB.1.30	0.00159937
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	B.1.1.529	BQ.1	BQ.1.1.51	0.00231676
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	B.1.1.529	BQ.1	BQ.1.1.6	0.00550964
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.81	0.00106496
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.45	XBB.1.45	XBB.1.45.1	0.00484262
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	B.1.1.529	BQ.1	BQ.1.1.14	0.0085237
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.8	0.003663
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.36	XBB.1.36	XBB.1.36	0.00152718
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.88	0.00753904
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.44	0.0023129
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.77	0.00278552
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	BA.5.2,BA.2.76	XBG	XBG	0.00106101
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	B.1.1.529	BQ.1	BQ.1.1.17	0.00698324
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.54	0.00131694
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.57	0.02747378
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	B.1.1.529	BQ.1	BQ.1.18	0.00615496
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.2.3	XBB.2.3	XBB.2.3.9	0.00125392
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	B.1.1.529	BA.2	BA.2.63	0.00134771
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	B.1.1.529	BQ.1	BQ.1.1.23	0.00141743
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	B.1.1.529	BQ.1	BQ.1.1.21	0.00501882
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.1	0.0019904
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	B.1.1.529	BE.6	BE.6	0.00243951
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	B.1.1.529	BQ.1	BQ.1.1.67	0.00286532
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	B.1.1.529	BA.2	BA.2.3.2	0.00111183
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.66	0.00226838
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	B.1.1.529	BQ.1	BQ.1.1.64	0.00163117
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	B.1.1.529	BQ.1	BQ.1.1.77	0.0154494
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.67	0.00338787
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.62	0.00245712
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	B.1.1.529	BQ.1	BQ.1.1.56	0.00120353
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.25	0.63675694
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.60	0.00184162
L01-0372	SARS_20230418	WestUnionWWTP-01	Doddridge	02/28/2023 09:00 AM	03/01/2023 09:00 AM	XBB.1.28	XBB.1.28	XBB.1.28	0.00132641
R01-0399	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/25/2023 09:00 AM	09/26/2023 09:00 AM	XBB.1.11	FP.1	FP.1	0.003861
R01-0399	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/25/2023 09:00 AM	09/26/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.10	0.61570164
R01-0399	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/25/2023 09:00 AM	09/26/2023 09:00 AM	XBB.1.9	HN.2	HN.2	0.00108578
R01-0399	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/25/2023 09:00 AM	09/26/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.79	0.00117786
R01-0399	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/25/2023 09:00 AM	09/26/2023 09:00 AM	HN.5,XBB.1.16	XDA	XDA	0.00128783
R01-0399	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/25/2023 09:00 AM	09/26/2023 09:00 AM	B.47	B.47	B.47	0.00110408
R01-0399	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/25/2023 09:00 AM	09/26/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.1	0.01025674
R01-0399	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/25/2023 09:00 AM	09/26/2023 09:00 AM	XBB.1.11	FP.2	FP.2	0.00136799
R01-0399	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/25/2023 09:00 AM	09/26/2023 09:00 AM	XBB.1.16	GY.5	GY.5	0.128119
R01-0399	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/25/2023 09:00 AM	09/26/2023 09:00 AM	XBB.1.5	HY.1	HY.1	0.00215517
R01-0399	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/25/2023 09:00 AM	09/26/2023 09:00 AM	XBB.1.5	HS.1	HS.1.1	0.00117233
R01-0399	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/25/2023 09:00 AM	09/26/2023 09:00 AM	XBB.1.25	XBB.1.25	XBB.1.25	0.0015873
R01-0399	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/25/2023 09:00 AM	09/26/2023 09:00 AM	B.26	B.26	B.26	0.00119427
R01-0399	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/25/2023 09:00 AM	09/26/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.100	0.00215517
R01-0399	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/25/2023 09:00 AM	09/26/2023 09:00 AM	XBB.1.16	XBB.1.16	XBB.1.16.2	0.20281522
R01-0399	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/25/2023 09:00 AM	09/26/2023 09:00 AM	XBB.1.16	GY.1	GY.1	0.00139339
R01-0399	SARS_20231023	HuttonsvilleWWTP-01	Randolph	09/25/2023 09:00 AM	09/26/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.69	0.00114416
L01-0414	SARS_20230626	WestUnionWWTP-01	Doddridge	04/28/2023 09:00 AM	04/29/2023 09:00 AM	XBB.1.5	XBB.1.5	XBB.1.5.69	0.97931456
L01-0414	SARS_20230626	WestUnionWWTP-01	Doddridge	04/28/2023 09:00 AM	04/29/2023 09:00 AM	XBB.1.10	XBB.1.10	XBB.1.10	0.00110072
J01-0321	SARS_20230822	AlpineLakeWWTP-01	Preston	08/03/2023 07:30 AM	08/04/2023 07:30 AM	XBB.1.34	XBB.1.34	XBB.1.34.1	0.00141443
J01-0321	SARS_20230822	AlpineLakeWWTP-01	Preston	08/03/2023 07:30 AM	08/04/2023 07:30 AM	GK.2.1.1,XBB*	XCL	XCL	0.0011825
J01-0321	SARS_20230822	AlpineLakeWWTP-01	Preston	08/03/2023 07:30 AM	08/04/2023 07:30 AM	B.1	B.1	B.1.1.343	0.0010923
J01-0321	SARS_20230822	AlpineLakeWWTP-01	Preston	08/03/2023 07:30 AM	08/04/2023 07:30 AM	XBB.1.9	EG.5	EG.5.1.8	0.03403964
J01-0321	SARS_20230822	AlpineLakeWWTP-01	Preston	08/03/2023 07:30 AM	08/04/2023 07:30 AM	XBB.1.9	EG.5	EG.5.2	0.00293902
J01-0321	SARS_20230822	AlpineLakeWWTP-01	Preston	08/03/2023 07:30 AM	08/04/2023 07:30 AM	XBB.1.45	XBB.1.45	XBB.1.45.1	0.00234192
J01-0321	SARS_20230822	AlpineLakeWWTP-01	Preston	08/03/2023 07:30 AM	08/04/2023 07:30 AM	XBB.1.5	HS.1	HS.1	0.00362319
J01-0321	SARS_20230822	AlpineLakeWWTP-01	Preston	08/03/2023 07:30 AM	08/04/2023 07:30 AM	XBB.1.5	XBB.1.5	XBB.1.5.67	0.00268097
J01-0321	SARS_20230822	AlpineLakeWWTP-01	Preston	08/03/2023 07:30 AM	08/04/2023 07:30 AM	XBB.1.5	HP.1	HP.1.1	0.00102393
J01-0321	SARS_20230822	AlpineLakeWWTP-01	Preston	08/03/2023 07:30 AM	08/04/2023 07:30 AM	XBB.1.9	HK.3	HK.3.3	0.0122449
