Asset Tag ID,Description,Sample Collection Method,Sample Collection By,Sample Retrieved Date/Time,Sample Collection Start,Sample Collection End,Sample Received By,Sample Received Date,Assay Date,Comments,Sample pH (Lab),"Control, Process (Type)","Control, Internal (Type)",Sample QC Check,Assay Target 1,Assay Target 1 Result (CN/L),Assay Target 2,Assay Target 2 Result (CN/L),Sample Flow (MGD),Status: WaTCH,Event Type,Site,Location,Category,Department
A03-0371,TO BE REMOVED,,,,,,,,,,,,,,,,,,,Processing,,,,,
M01-0029,TO BE REMOVED,,,,,,,,,,,,,,,,,,,Processing,,,,,
C01-034,TO BE REMOVED,,,,,,,,,,,,,,,,,,,Processing,,,,,
M04-036,TO BE REMOVED,,,,,,,,,,,,,,,,,,,Processing,,,,,
C1-0188,TO BE REMOVED,,,,,,,,,,,,,,,,,,,Processing,,,,,
A03-0025,TO BE REMOVED,,,,,,,,,,,,,,,,,,,Unknown,,,,Sample,
O01-0565,G,Composite,,02/24/2025 08:00 AM,02/23/2025 08:00 AM,02/24/2025 08:00 AM,AJ,02/27/2025,,,,,,Pass,,,,,2.04,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0560,G,Composite,,03/03/2025 08:00 AM,03/02/2025 08:00 AM,03/03/2025 08:00 AM,AJ,03/06/2025,,,,,,Pass,,,,,1.27,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0567,G,Composite,,03/10/2025 08:00 AM,03/09/2025 08:00 AM,03/10/2025 08:00 AM,AJ,03/13/2025,,,,,,Pass,,,,,0.84,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0566,G,Composite,,03/17/2025 08:00 AM,03/16/2025 08:00 AM,03/17/2025 08:00 AM,AJ,03/20/2025,,,,,,Pass,,,,,1.10,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0307,G,Composite,,03/31/2025 08:00 AM,03/30/2025 08:00 AM,03/31/2025 08:00 AM,AJ,04/03/2025,,,,,,Pass,,,,,1.57,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0325,G,Composite,,03/24/2025 08:00 AM,03/23/2025 08:00 AM,03/24/2025 08:00 AM,AJ,04/03/2025,,,,,,Pass,,,,,0.98,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0318,G,Composite,,04/14/2025 08:00 AM,04/13/2025 08:00 AM,04/14/2025 08:00 AM,AJ,04/17/2025,,,,,,Pass,,,,,1.26,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0319,G,Composite,,04/07/2025 08:00 AM,04/06/2025 08:00 AM,04/07/2025 08:00 AM,AJ,04/17/2025,,,,,,Pass,,,,,2.23,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0316,G,Composite,,04/21/2025 08:00 AM,04/20/2025 08:00 AM,04/21/2025 08:00 AM,AJ,04/24/2025,,,,,,Pass,,,,,1.04,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0308,G,Composite,,04/28/2025 08:00 AM,04/27/2025 08:00 AM,04/28/2025 08:00 AM,AJ,05/01/2025,,,,,,Pass,,,,,1.28,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0322,G,Composite,,05/05/2025 08:00 AM,05/04/2025 08:00 AM,05/05/2025 08:00 AM,AJ,05/08/2025,,,,,,Pass,,,,,1.70,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0315,G,Composite,,05/12/2025 08:00 AM,05/11/2025 08:00 AM,05/12/2025 08:00 AM,EM,05/21/2025,,,,,,Pass,,,,,1.74,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0327,G,Composite,,06/02/2025 08:00 AM,06/01/2025 08:00 AM,06/02/2025 08:00 AM,ID,06/04/2025,,,,,,Pass,,,,,2.01,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0312,G,Composite,,05/26/2025 08:00 AM,05/25/2025 08:00 AM,05/26/2025 08:00 AM,BB,06/04/2025,,,,,,Pass,,,,,1.75,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0311,G,Composite,,06/09/2025 08:00 AM,06/08/2025 08:00 AM,06/09/2025 08:00 AM,ID,06/10/2025,,,,,,Pass,,,,,2.15,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0305,G,Composite,,06/16/2025 08:00 AM,06/15/2025 08:00 AM,06/16/2025 08:00 AM,AJ,06/19/2025,,,,,,Pass,,,,,2.25,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0306,G,Composite,,06/23/2025 08:00 AM,06/22/2025 08:00 AM,06/23/2025 08:00 AM,AJ,06/26/2025,,,,,,Pass,,,,,2.87,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0317,G,Composite,,06/24/2025 08:00 AM,06/23/2025 08:00 AM,06/24/2025 08:00 AM,AJ,07/02/2025,,,,,,Pass,,,,,1.87,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0553,G,Composite,,06/30/2025 08:00 AM,06/29/2025 08:00 AM,06/30/2025 12:00 AM,AJ,07/02/2025,,,,,,Pass,,,,,1.46,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0556,G,Composite,,07/07/2025 08:00 AM,07/06/2025 08:00 AM,07/07/2025 08:00 AM,AJ,07/09/2025,,,,,,Pass,,,,,0.73,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0554,G,Composite,,07/14/2025 08:00 AM,07/13/2025 08:00 AM,07/14/2025 08:00 AM,BB,07/16/2025,,,,,,Pass,,,,,0.61,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0559,G,Composite,,08/04/2025 08:00 AM,08/03/2025 08:00 AM,08/04/2025 08:00 AM,ID,08/06/2025,,,,,,Pass,,,,,0.84,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0568,G,Composite,,07/28/2025 08:00 AM,07/27/2025 08:00 AM,07/28/2025 08:00 AM,ID,08/06/2025,,,,,,Pass,,,,,1.28,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0557,G,Composite,,08/18/2025 08:00 AM,08/17/2025 08:00 AM,08/18/2025 08:00 AM,AJ,08/21/2025,,,,,,Pass,,,,,0.96,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0555,G,Composite,,08/11/2025 08:00 AM,08/10/2025 08:00 AM,08/11/2025 08:00 AM,AJ,08/21/2025,,,,,,Pass,,,,,0.85,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0558,G,Composite,,08/25/2025 08:00 AM,08/24/2025 08:00 AM,08/25/2025 08:00 AM,LS,09/11/2025,,,,,,Pass,,,,,1,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0569,G,Composite,,09/01/2025 08:00 AM,08/31/2025 08:00 AM,09/01/2025 08:00 AM,LS,09/11/2025,,,,,,Pass,,,,,0.64,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0552,G,Composite,,09/08/2025 08:00 AM,09/07/2025 08:00 AM,09/08/2025 08:00 AM,LS,09/11/2025,,,,,,Pass,,,,,0.64,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0321,g,Composite,,09/15/2025 08:00 AM,09/14/2025 08:00 AM,09/15/2025 08:00 AM,LS,09/18/2025,,,,,,Pass,,,,,0.52,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0585,G,Composite,,09/22/2025 08:00 AM,09/21/2025 08:00 AM,09/22/2025 08:00 AM,LS,09/25/2025,,,,,,Pass,,,,,0.57,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0588,G,Composite,,10/06/2025 08:00 AM,10/05/2025 08:00 AM,10/06/2025 08:00 AM,LS,10/09/2025,,,,,,Pass,,,,,0.5,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0586,G,Composite,,09/29/2025 08:00 AM,09/28/2025 08:00 AM,09/29/2025 08:00 AM,LS,10/09/2025,,,,,,Pass,,,,,0.74,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0583,G,Composite,,10/13/2025 08:00 AM,10/12/2025 08:00 AM,10/13/2025 08:00 AM,LS,10/23/2025,,,,,,Pass,,,,,0.89,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0581,G,Composite,,10/20/2025 08:00 AM,10/19/2025 08:00 AM,10/20/2025 08:00 AM,LS,10/23/2025,,,,,,Pass,,,,,1.86,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0584,G,Composite,,10/27/2025 08:00 AM,10/26/2025 08:00 AM,10/27/2025 08:00 AM,AJ,10/30/2025,,,,,,Pass,,,,,0.52,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
O01-0590,G,Composite,,11/03/2025 08:00 AM,11/02/2025 08:00 AM,11/03/2025 08:00 AM,LS,11/06/2025,,,,,,Pass,,,,,0.65,,Routine Surveillance,Taylor,GraftonWWTP-01,Sample,WWTP
R01-0480,G,Composite,,07/31/2024 09:00 AM,07/30/2024 09:00 AM,07/31/2024 09:00 AM,AJ,08/07/2024,,,,,,Pass,,,,,0.203,,Routine Surveillance,Randolph,HuttonsvilleWWTP-01,Sample,WWTP
R02-0458,G,Composite,,08/05/2024 08:00 AM,08/04/2024 08:00 AM,08/05/2024 08:00 AM,AJ,08/07/2024,,,,,,Pass,,,,,0.44,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0470,G,Composite,,08/12/2024 08:00 AM,08/11/2024 08:00 AM,08/12/2024 08:00 AM,AJ,08/13/2024,,,,,,Pass,,,,,1.28,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0457,G,Composite,,08/19/2024 08:00 AM,08/18/2024 08:00 AM,08/19/2024 08:00 AM,AJ,08/20/2024,,,,,,Pass,,,,,1.42,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0463,G,Composite,,08/26/2024 08:00 AM,08/25/2024 08:00 AM,08/26/2024 08:00 AM,AJ,08/28/2024,,,,,,Pass,,,,,0.80,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0452,G,Composite,,09/02/2024 08:00 AM,09/01/2024 08:00 AM,09/02/2024 08:00 AM,AJ,09/05/2024,,,,,,Pass,,,,,2.6,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0453,G,Composite,,09/09/2024 08:00 AM,09/08/2024 08:00 AM,09/09/2024 08:00 AM,AJ,09/11/2024,,,,,,Pass,,,,,0.65,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0462,G,,,09/16/2024 08:45 AM,09/15/2024 08:00 AM,09/16/2024 08:00 AM,AJ,09/19/2024,,,,,,Pass,,,,,1.62,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0455,G,Composite,,09/23/2024 08:00 AM,09/22/2024 08:00 AM,09/23/2024 08:00 AM,AJ,09/25/2024,,,,,,Pass,,,,,0.78,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0504,G,Composite,,10/07/2024 08:00 AM,10/06/2024 07:00 AM,10/07/2024 08:00 AM,AJ,10/08/2024,,,,,,Pass,,,,,1.02,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0502,TO BE REMOVED,,,,,,AJ,10/08/2024,,DATES DONT MAKE SENSE,,,,Fail: Missing Required Data,,,,,1.07,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0506,G,Composite,,10/14/2024 08:00 AM,10/13/2024 08:00 AM,10/14/2024 08:00 AM,AJ,10/16/2024,,,,,,Pass,,,,,0.85,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0503,G,Composite,,10/21/2024 08:00 AM,10/20/2024 08:00 AM,10/21/2024 08:00 AM,AJ,10/23/2024,,,,,,Pass,,,,,2.63,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0505,G,Composite,,10/28/2024 06:00 AM,10/27/2024 06:00 AM,10/28/2024 06:00 AM,AJ,10/30/2024,,,,,,Pass,,,,,1.456,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0510,G,Composite,,11/04/2024 08:00 AM,11/03/2024 08:00 AM,11/04/2024 08:00 AM,AJ,11/07/2024,,,,,,Pass,,,,,2.98,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0511,G,Composite,,11/12/2024 08:00 AM,11/11/2024 08:00 AM,11/12/2024 08:00 AM,AJ,11/14/2024,,,,,,Pass,,,,,1.70,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0513,G,Composite,,11/18/2024 08:00 AM,11/17/2024 08:00 AM,11/18/2024 08:00 AM,AJ,11/21/2024,,,,,,Pass,,,,,3.40,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0507,G,Composite,,11/25/2024 08:00 AM,11/24/2024 08:00 AM,11/25/2024 08:00 AM,AJ,12/02/2024,,,,,,Pass,,,,,6.43,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0512,G,Composite,,12/03/2024 08:00 AM,12/02/2024 08:00 AM,12/03/2024 08:00 AM,AJ,12/05/2024,,,,,,Pass,,,,,4.11,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0514,G,Composite,,12/10/2024 08:00 AM,12/09/2024 08:00 AM,12/10/2024 08:00 AM,AJ,12/11/2024,,,,,,Pass,,,,,2.7,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0509,G,Composite,,12/16/2024 08:00 AM,12/15/2024 08:00 AM,12/16/2024 08:00 AM,AJ,12/18/2024,,,,,,Pass,,,,,1.99,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0508,G,Composite,,12/23/2024 08:00 AM,12/22/2024 08:00 AM,12/23/2024 08:00 AM,AJ,01/09/2025,,,,,,Pass,,,,,5.53,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0521,G,Composite,,12/30/2024 08:00 AM,12/29/2024 08:00 AM,12/30/2024 08:00 AM,AJ,01/09/2025,,,,,,Pass,,,,,5.266,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0516,G,Composite,,01/06/2025 08:00 AM,01/05/2025 08:00 AM,01/06/2025 08:00 AM,AJ,01/16/2025,,,,,,Pass,,,,,4.02,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0522,G,Composite,,01/13/2025 08:00 AM,01/12/2025 08:00 AM,01/13/2025 08:00 AM,AJ,01/16/2025,,,,,,Pass,,,,,5.91,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0518,G,Composite,,01/21/2025 08:00 AM,01/20/2025 08:00 AM,01/21/2025 08:00 AM,AJ,01/23/2025,,,,,,Pass,,,,,2.14,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0517,G,Composite,,01/27/2025 08:00 AM,01/26/2025 08:00 AM,01/27/2025 08:00 AM,AJ,01/29/2025,,,,,,Pass,,,,,3.0,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0515,G,Composite,,02/03/2025 08:00 AM,02/02/2025 08:00 AM,02/03/2025 08:00 AM,AJ,02/06/2025,,,,,,Pass,,,,,8.12,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0519,G,Composite,,02/10/2025 08:00 AM,02/09/2025 08:00 AM,02/10/2025 08:00 AM,AJ,02/13/2025,,,,,,Pass,,,,,4.12,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0523,G,Composite,,02/17/2025 08:00 AM,02/16/2025 08:00 AM,02/17/2025 08:00 AM,AJ,02/20/2025,,,,,,Pass,,,,,4.62,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0525,G,Composite,,02/24/2025 08:00 AM,02/23/2025 08:00 AM,02/24/2025 08:00 AM,AJ,02/27/2025,,,,,,Pass,,,,,3.2,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0529,G,Composite,,03/03/2025 08:00 AM,03/02/2025 08:00 AM,03/03/2025 08:00 AM,AJ,03/06/2025,,,,,,Pass,,,,,2.82,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0528,G,Composite,,03/10/2025 08:00 AM,03/09/2025 08:00 AM,03/10/2025 08:00 AM,AJ,03/13/2025,,,,,,Pass,,,,,3.56,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0527,G,Composite,,03/17/2025 08:00 AM,03/16/2025 08:00 AM,03/17/2025 08:00 AM,AJ,03/20/2025,,,,,,Pass,,,,,2.82,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0526,G,Composite,,03/24/2025 08:00 AM,03/23/2025 08:00 AM,03/24/2025 08:00 AM,AJ,03/27/2025,,,,,,Pass,,,,,2.36,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0530,G,Composite,,03/31/2025 08:00 AM,03/30/2025 08:00 AM,03/31/2025 08:00 AM,AJ,04/03/2025,,,,,,Pass,,,,,4.24,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0531,G,Composite,,04/07/2025 08:00 AM,04/06/2025 08:00 AM,04/07/2025 08:00 AM,AJ,04/11/2025,,,,,,Pass,,,,,3.95,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0536,G,Composite,,04/14/2025 08:00 AM,04/13/2025 08:00 AM,04/14/2025 08:00 AM,AJ,04/17/2025,,,,,,Pass,,,,,3.97,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0537,G,Composite,,04/21/2025 08:00 AM,04/20/2025 07:00 AM,04/21/2025 07:00 AM,AJ,04/24/2025,,,,,,Pass,,,,,3.65,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0534,G,Composite,,04/28/2025 08:00 AM,04/27/2025 08:00 AM,04/28/2025 08:00 AM,AJ,05/01/2025,,,,,,Pass,,,,,4.72,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0539,G,Composite,,05/05/2025 08:00 AM,05/04/2025 08:00 AM,05/05/2025 08:00 AM,AJ,05/08/2025,,,,,,Pass,,,,,6.7,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0533,G,Composite,,05/12/2025 08:00 AM,05/11/2025 08:00 AM,05/12/2025 08:00 AM,AJ,05/15/2025,,,,,,Pass,,,,,3.88,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0538,G,Composite,,05/19/2025 08:00 AM,05/18/2025 08:00 AM,05/19/2025 08:00 AM,EM,05/21/2025,,,,,,Pass,,,,,3.85,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0532,G,Composite,,05/27/2025 08:00 AM,05/26/2025 08:00 AM,05/27/2025 08:00 AM,BB,05/29/2025,,,,,,Fail: Missing Required Data,,,,,,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0535,G,Composite,,06/02/2025 08:00 AM,06/01/2025 08:00 AM,06/02/2025 08:00 AM,BB,06/04/2025,,,,,,Pass,,,,,4.69,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0545,G,Composite,,06/09/2025 08:00 AM,06/08/2025 08:00 AM,06/09/2025 08:00 AM,ID,06/10/2025,,,,,,Pass,,,,,6.21,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0547,G,Composite,,06/16/2025 08:00 AM,06/15/2025 08:00 AM,06/16/2025 08:00 AM,AJ,06/19/2025,,,,,,Pass,,,,,3.895,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0544,G,Composite,,06/23/2025 08:00 AM,06/22/2025 08:00 AM,06/23/2025 08:00 AM,AJ,06/26/2025,,,,,,Pass,,,,,3.55,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0543,G,Composite,,06/30/2025 08:00 AM,06/29/2025 08:00 AM,06/30/2025 08:00 AM,AJ,07/02/2025,,,,,,Pass,,,,,3.01,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0548,G,Composite,,07/07/2025 08:00 AM,07/06/2025 08:00 AM,07/07/2025 08:00 AM,AJ,07/09/2025,,,,,,Pass,,,,,3.42,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0541,G,Composite,,07/14/2025 08:00 AM,07/13/2025 08:00 AM,07/14/2025 08:00 AM,BB,07/16/2025,,"last digit of sample flow smeared (hundredths place), think it was 1 ",,,,Pass,,,,,1.81,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0549,G,Composite,,07/21/2025 08:00 AM,07/20/2025 08:00 AM,07/21/2025 08:00 AM,AJ,07/22/2025,,,,,,Pass,,,,,8.60,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0540,G,Composite,,07/28/2025 08:00 AM,07/27/2025 08:00 AM,07/28/2025 08:00 AM,ID,07/30/2025,,,,,,Pass,,,,,1.88,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0546,G,Composite,,08/04/2025 08:00 AM,08/03/2025 08:00 AM,08/04/2025 08:00 AM,ID,08/06/2025,,,,,,Pass,,,,,1.27,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0542,G,Composite,,08/11/2025 08:00 AM,08/10/2025 08:00 AM,08/11/2025 08:00 AM,AJ,08/14/2025,,,,,,Pass,,,,,1.86,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0555,G,Composite,,08/18/2025 08:00 AM,08/17/2025 08:00 AM,08/18/2025 08:00 AM,AJ,08/21/2025,,,,,,Pass,,,,,1.67,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0524,G,Composite,,08/25/2025 08:00 AM,08/24/2025 08:00 AM,08/25/2025 08:00 AM,AJ,08/28/2025,,,,,,Pass,,,,,1.76,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0559,G,Composite,,09/02/2025 08:00 AM,09/01/2025 08:00 AM,09/02/2025 08:00 AM,AJ,09/04/2025,,,,,,Pass,,,,,1.57,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0554,G,Composite,,09/08/2025 08:05 AM,09/07/2025 08:00 AM,09/08/2025 08:00 AM,LS,09/11/2025,,,,,,Pass,,,,,3.73,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0550,g,Composite,,09/15/2025 08:00 AM,09/14/2025 08:00 AM,09/15/2025 08:00 AM,LS,09/18/2025,,,,,,Pass,,,,,1.58,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0556,G,Composite,,09/22/2025 08:05 AM,09/21/2025 08:00 AM,09/22/2025 08:00 AM,LS,09/25/2025,,,,,,Pass,,,,,2.08,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0553,G,Composite,,09/29/2025 08:00 AM,09/28/2025 08:00 AM,09/29/2025 08:00 AM,LS,10/02/2025,,,,,,Pass,,,,,0.1,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0551,G,Composite,,10/06/2025 08:00 AM,10/05/2025 08:00 AM,10/06/2025 08:00 AM,LS,10/09/2025,,,,,,Pass,,,,,0.08,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0560,G,Composite,,10/13/2025 08:00 AM,10/12/2025 08:00 AM,10/13/2025 08:00 AM,LS,10/16/2025,,,,,,Pass,,,,,0.15,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0557,G,Composite,,10/27/2025 08:00 AM,10/26/2025 08:00 AM,10/27/2025 08:00 AM,AJ,10/30/2025,,,,,,Pass,,,,,1.59,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
R02-0552,G,Composite,,11/03/2025 08:00 AM,11/02/2025 08:00 AM,11/03/2025 08:00 AM,LS,11/06/2025,,,,,,Pass,,,,,1.69,,Routine Surveillance,Randolph,ElkinsWWTP-01,Sample,WWTP
Q01-0081,TO BE REMOVED,,,,,,,,,NO SAMPLE CLOGGED PROB,,,,Fail: Volume Below Min,,,,,,Processing,,Boone,MadisonWWTP-01,Sample,WWTP
Q01-0518,G,Composite,,08/05/2024 08:00 AM,08/04/2024 08:00 AM,08/05/2024 08:00 AM,AJ,08/07/2024,,,,,,Pass,,,,,0.233,,Routine Surveillance,Boone,MadisonWWTP-01,Sample,WWTP
Q01-0517,TO BE REMOVED,,,,,,AJ,08/20/2024,,MISSING COMP LABEL,,,,Fail: Missing Required Data,,,,,,,Routine Surveillance,Boone,MadisonWWTP-01,Sample,WWTP
Q01-0516,G,Composite,,08/19/2024 08:00 AM,08/18/2024 08:00 AM,08/19/2024 08:00 AM,AJ,08/20/2024,,,,,,Pass,,,,,0.394,,Routine Surveillance,Boone,MadisonWWTP-01,Sample,WWTP
Q01-0515,G,Composite,,08/26/2024 08:00 AM,08/25/2024 08:00 AM,08/26/2024 08:00 AM,AJ,09/04/2024,,SAT AT ROOM TEMP FOR 3 DAYS,,,,Fail: Temperature Above Threshold,,,,,0.232,,Routine Surveillance,Boone,MadisonWWTP-01,Sample,WWTP
Q01-0520,G,Composite,,09/02/2024 08:00 AM,09/01/2024 08:00 AM,09/02/2024 08:00 AM,AJ,09/09/2024,,,,,,Pass,,,,,0.2416,,Routine Surveillance,Boone,MadisonWWTP-01,Sample,WWTP
Q01-0521,G,Composite,,09/09/2024 08:00 AM,09/08/2024 08:00 AM,09/09/2024 08:00 AM,AJ,09/11/2024,,,,,,Pass,,,,,0.222,,Routine Surveillance,Boone,MadisonWWTP-01,Sample,WWTP
Q01-0522,G,Composite,,09/16/2024 08:00 AM,09/15/2024 08:00 AM,09/16/2024 08:00 AM,AJ,09/19/2024,,,,,,Pass,,,,,0.221,,Routine Surveillance,Boone,MadisonWWTP-01,Sample,WWTP
Q01-0523,G,Composite,,09/23/2024 08:00 AM,09/22/2024 08:00 AM,09/23/2024 08:00 AM,AJ,09/25/2024,,,,,,Pass,,,,,0.234,,Routine Surveillance,Boone,MadisonWWTP-01,Sample,WWTP
Q01-0580,G,Composite,,09/30/2024 08:00 AM,09/29/2024 08:00 AM,09/30/2024 08:00 AM,AJ,10/02/2024,,,,,,Pass,,,,,0.350,,Routine Surveillance,Boone,MadisonWWTP-01,Sample,WWTP
Q01-0581,G,Composite,,10/07/2024 08:00 AM,10/06/2024 08:00 AM,10/07/2024 08:00 AM,AJ,10/10/2024,,,,,,Pass,,,,,0.246,,Routine Surveillance,Boone,MadisonWWTP-01,Sample,WWTP
Q01-0582,G,Composite,,10/14/2024 08:00 AM,10/13/2024 08:00 AM,10/14/2024 08:00 AM,AJ,10/16/2024,,,,,,Pass,,,,,0.229,,Routine Surveillance,Boone,MadisonWWTP-01,Sample,WWTP
