assay_id,extraction_id,sample_id,assay_batch_id,assay_location_in_batch,assay_input_ul,assay_class,assay_type,assay_target,assay_target_genetic_locus,assay_template,assay_target_macromolecule,assay_target_fluorophore,assay_accepted_droplets,assay_target_predicted_copies_per_ul_reaction,assay_target_copies_per_ul_reaction,assay_comment
AB111.RO4,,,AB111,F04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20459,0.0,0.0,
AB111.RO7,,,AB111,E04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20990,0.0,0.0,
AB114.CY13,,,AB114,G04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,13503,0.0,0.0,
AB114.CY16,,,AB114,E04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,16688,0.0,0.0,
AB114.CY3,,,AB114,F04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,15406,0.0,0.0,
AB114.CY6,,,AB114,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,15996,0.0,0.0,
AB114.CZ14,,,AB114,G04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,13503,0.0,0.0,
AB114.CZ17,,,AB114,E04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,16688,0.0,0.0,
AB114.CZ2,,,AB114,F04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,15406,0.0,0.0,
AB114.CZ7,,,AB114,H04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,15996,0.0,0.0,
AB114.FA10,,,AB114,H04,5,control,PCR Negative,Influenza Virus A,M,,,,15996,0.0,0.0,
AB114.FA11,,,AB114,G04,5,control,PCR Negative,Influenza Virus A,M,,,,13503,0.0,0.0,
AB114.FA20,,,AB114,E04,5,control,PCR Negative,Influenza Virus A,M,,,,16688,0.0,0.0,
AB114.FA5,,,AB114,F04,5,control,PCR Negative,Influenza Virus A,M,,,,15406,0.0,0.0,
AB114.HE1,,,AB114,F04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,15406,0.0,0.0,
AB114.HE15,,,AB114,G04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,13503,0.0,0.0,
AB114.HE18,,,AB114,E04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,16688,0.0,0.0,
AB114.HE8,,,AB114,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,15996,0.0,0.0,
AB114.RO12,,,AB114,G04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,13503,0.0,0.0,
AB114.RO19,,,AB114,E04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,16688,0.0,0.0,
AB114.RO4,,,AB114,F04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,15406,0.0,0.0,
AB114.RO9,,,AB114,H04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,15996,0.0,0.0,
AB115.CY14,,,AB115,E04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20851,0.0,0.0,
AB115.CY17,,,AB115,G04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20804,0.0,0.0,
AB115.CY4,,,AB115,F04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20234,0.0,0.0,
AB115.CY9,,,AB115,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21306,0.0,0.0,
AB115.CZ13,,,AB115,E04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20851,0.0,0.0,
AB115.CZ18,,,AB115,G04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20804,0.0,0.0,
AB115.CZ5,,,AB115,F04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20234,0.0,0.0,
AB115.CZ8,,,AB115,H04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21306,0.0,0.0,
AB115.FA11,,,AB115,E04,5,control,PCR Negative,Influenza Virus A,M,,,,20851,0.0,0.0,
AB115.FA16,,,AB115,G04,5,control,PCR Negative,Influenza Virus A,M,,,,20804,0.0,0.0,
AB115.FA2,,,AB115,F04,5,control,PCR Negative,Influenza Virus A,M,,,,20234,0.0,0.0,
AB115.FA7,,,AB115,H04,5,control,PCR Negative,Influenza Virus A,M,,,,21306,0.0,0.0,
AB115.HE10,,,AB115,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21306,0.0,0.0,
AB115.HE12,,,AB115,E04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,20851,0.0,0.0,
AB115.HE19,,,AB115,G04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,20804,0.0,0.0,
AB115.HE3,,,AB115,F04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,20234,0.0,0.0,
AB115.RO1,,,AB115,F04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20234,0.0,0.0,
AB115.RO15,,,AB115,E04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20851,0.0,0.0,
AB115.RO20,,,AB115,G04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20804,0.0,0.0,
AB115.RO6,,,AB115,H04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21306,0.0,0.0,
AB116.CY4,,,AB116,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20484,0.0,0.0,
AB116.CY6,,,AB116,G04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20704,0.0,0.0,
AB116.CZ1,,,AB116,H04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20484,0.0,0.0,
AB116.CZ8,,,AB116,G04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20704,0.0,0.0,
AB116.FA5,,,AB116,H04,5,control,PCR Negative,Influenza Virus A,M,,,,20484,0.0,0.0,
AB116.FA7,,,AB116,G04,5,control,PCR Negative,Influenza Virus A,M,,,,20704,0.0,0.0,
AB116.HE2,,,AB116,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,20484,0.0,0.0,
AB116.HE9,,,AB116,G04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,20704,0.0,0.0,
AB116.RO10,,,AB116,G04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20704,0.0,0.0,
AB116.RO3,,,AB116,H04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20484,0.0,0.0,
AB117.CY14,,,AB117,G04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,22037,0.0,0.0,
AB117.CY4,,,AB117,F04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20515,0.0,0.0,
AB117.CY8,,,AB117,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21379,0.0,0.0,
AB117.CZ11,,,AB117,G04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,22037,0.0,0.0,
AB117.CZ2,,,AB117,F04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20515,0.0,0.0,
AB117.CZ6,,,AB117,H04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21379,0.0,0.0,
AB117.FA1,,,AB117,F04,5,control,PCR Negative,Influenza Virus A,M,,,,20515,0.0,0.0,
AB117.FA12,,,AB117,G04,5,control,PCR Negative,Influenza Virus A,M,,,,22037,0.0,0.0,
AB117.FA7,,,AB117,H04,5,control,PCR Negative,Influenza Virus A,M,,,,21379,0.0,0.0,
AB117.HE13,,,AB117,G04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,22037,0.0,0.0,
AB117.HE3,,,AB117,F04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,20515,0.0,0.0,
AB117.HE9,,,AB117,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21379,0.0,0.0,
AB117.RO10,,,AB117,H04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21379,0.0,0.0,
AB117.RO15,,,AB117,G04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,22037,0.0,0.0,
AB117.RO5,,,AB117,F04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20515,0.0,0.0613157339394093,
AB118.CY12,,,AB118,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,19464,0.0,0.0,
AB118.CY19,,,AB118,E04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21177,0.0,0.0,
AB118.CY2,,,AB118,D04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21217,0.0,0.0,
AB118.CY21,,,AB118,F04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21854,0.0,0.0575588196516037,
AB118.CY7,,,AB118,G04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20116,0.0,0.0625319555401802,
AB118.CZ1,,,AB118,D04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21217,0.0,0.533683180809021,
AB118.CZ11,,,AB118,H04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,19464,0.0,0.0,
AB118.CZ20,,,AB118,E04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21177,0.0,0.653542637825012,
AB118.CZ25,,,AB118,F04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21854,0.0,0.402967065572739,
AB118.CZ6,,,AB118,G04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20116,0.0,0.500342726707458,
AB118.FA10,,,AB118,G04,5,control,PCR Negative,Influenza Virus A,M,,,,20116,0.0,1.18863916397095,
AB118.FA14,,,AB118,H04,5,control,PCR Negative,Influenza Virus A,M,,,,19464,0.0,0.0,
AB118.FA16,,,AB118,E04,5,control,PCR Negative,Influenza Virus A,M,,,,21177,0.0,1.30742502212524,
AB118.FA23,,,AB118,F04,5,control,PCR Negative,Influenza Virus A,M,,,,21854,0.0,0.978858292102814,
AB118.FA3,,,AB118,D04,5,control,PCR Negative,Influenza Virus A,M,,,,21217,0.0,0.711627900600433,
AB118.HE13,,,AB118,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,19464,0.0,0.0,
AB118.HE17,,,AB118,E04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21177,0.0,0.178205221891403,
AB118.HE22,,,AB118,F04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21854,0.0,0.345392435789108,
AB118.HE5,,,AB118,D04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21217,0.0,0.118576698005199,
AB118.HE8,,,AB118,G04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,20116,0.0,0.187605202198029,
AB118.RO15,,,AB118,H04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,19464,0.0,0.0,
AB118.RO18,,,AB118,E04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21177,0.0,0.118800677359104,
AB118.RO24,,,AB118,F04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21854,0.0,0.0,
AB118.RO4,,,AB118,D04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21217,0.0,0.118576698005199,
AB118.RO9,,,AB118,G04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20116,0.0,0.0625319555401802,
AB119.CY5,,,AB119,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20504,0.0,0.0,
AB119.CZ1,,,AB119,H04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20504,0.0,0.0,
AB119.FA4,,,AB119,H04,5,control,PCR Negative,Influenza Virus A,M,,,,20504,0.0,0.184054866433144,
AB119.HE2,,,AB119,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,20504,0.0,0.0,
AB119.RO3,,,AB119,H04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20504,0.0,0.122700244188309,
AB12.FA1,,,AB12,B09,5,control,PCR Positive,"Respiratory Syncitial Virus, Human",G,GBlock,,,17590,0.0,3.79575347900391,
AB12.FA2,,,AB12,C09,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,18098,0.0,0.0,
AB12.FA3,,,AB12,A09,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,18187,0.0,0.0,
AB12.FA4,,,AB12,D09,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,18922,0.0,0.0,
AB121.CY4,,,AB121,B05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21595,0.0,0.0,
AB121.CY9,,,AB121,A05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21183,0.0,0.0,
AB121.CZ3,,,AB121,B05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21595,0.0,0.116501025855541,
AB121.CZ8,,,AB121,A05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21183,0.0,0.118767030537128,
AB121.FA1,,,AB121,B05,5,control,PCR Negative,Influenza Virus A,M,,,,21595,0.0,6.48218107223511,
AB121.FA6,,,AB121,A05,5,control,PCR Negative,Influenza Virus A,M,,,,21183,0.0,2.79399442672729,
AB121.HE2,,,AB121,B05,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21595,0.0,0.116501025855541,
AB121.HE7,,,AB121,A05,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21183,0.0,0.059382114559412,
AB121.RO10,,,AB121,A05,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21183,0.0,0.059382114559412,
AB121.RO5,,,AB121,B05,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21595,0.0,0.0,
AB122.CY10,,,AB122,D04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21981,0.0,0.0,
AB122.CY12,,,AB122,C04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,22055,0.0,0.0,
AB122.CY4,,,AB122,B04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21822,0.0,0.0,
AB122.CZ14,,,AB122,C04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,22055,0.0,0.114071063697338,
AB122.CZ2,,,AB122,B04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21822,0.0,0.057643223553896,
AB122.CZ7,,,AB122,D04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21981,0.0,0.0,
AB122.FA11,,,AB122,C04,5,control,PCR Negative,Influenza Virus A,M,,,,22055,0.0,0.0570342391729355,
AB122.FA3,,,AB122,B04,5,control,PCR Negative,Influenza Virus A,M,,,,21822,0.0,0.0,
AB122.FA8,,,AB122,D04,5,control,PCR Negative,Influenza Virus A,M,,,,21981,0.0,0.0,
AB122.HE1,,,AB122,B04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21822,0.0,0.0,
AB122.HE15,,,AB122,C04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,22055,0.0,0.0,
AB122.HE6,,,AB122,D04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21981,0.0,0.0,
AB122.RO13,,,AB122,C04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,22055,0.0,0.0,
AB122.RO5,,,AB122,B04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21822,0.0,0.0,
AB122.RO9,,,AB122,D04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21981,0.0,0.0,
AB124.CY13,,,AB124,E05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21353,0.0,0.0,
AB124.CY16,,,AB124,H05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,17683,0.0,0.0,
AB124.CY2,,,AB124,C05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20944,0.0,0.0,
AB124.CY21,,,AB124,G05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,19433,0.0,0.0,
AB124.CY29,,,AB124,D05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,18923,0.0,0.0,
AB124.CY34,,,AB124,B05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,22264,0.0,0.0,
AB124.CY6,,,AB124,F05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,22804,0.0,0.0,
AB124.CZ10,,,AB124,F05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,22804,0.0,0.0,
AB124.CZ12,,,AB124,E05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21353,0.0,0.0,
AB124.CZ20,,,AB124,H05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,17683,0.0,0.0,
AB124.CZ25,,,AB124,G05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,19433,0.0,0.0,
AB124.CZ26,,,AB124,D05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,18923,0.0,0.0,
AB124.CZ32,,,AB124,B05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,22264,0.0,0.0,
AB124.CZ4,,,AB124,C05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20944,0.0,0.0,
AB124.FA11,,,AB124,E05,5,control,PCR Negative,Influenza Virus A,M,,,,21353,0.0,0.0,
AB124.FA19,,,AB124,H05,5,control,PCR Negative,Influenza Virus A,M,,,,17683,0.0,0.0,
AB124.FA24,,,AB124,G05,5,control,PCR Negative,Influenza Virus A,M,,,,19433,0.0,0.0,
AB124.FA27,,,AB124,D05,5,control,PCR Negative,Influenza Virus A,M,,,,18923,0.0,0.0,
AB124.FA31,,,AB124,B05,5,control,PCR Negative,Influenza Virus A,M,,,,22264,0.0,0.0,
AB124.FA5,,,AB124,C05,5,control,PCR Negative,Influenza Virus A,M,,,,20944,0.0,0.0,
AB124.FA9,,,AB124,F05,5,control,PCR Negative,Influenza Virus A,M,,,,22804,0.0,0.0,
AB124.HE14,,,AB124,E05,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21353,0.0,0.0,
AB124.HE17,,,AB124,H05,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,17683,0.0,0.0,
AB124.HE22,,,AB124,G05,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,19433,0.0,0.129462897777557,
AB124.HE3,,,AB124,C05,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,20944,0.0,0.0,
AB124.HE30,,,AB124,D05,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,18923,0.0,0.0,
AB124.HE33,,,AB124,B05,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,22264,0.0,0.0,
AB124.HE7,,,AB124,F05,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,22804,0.0,0.0,
AB124.RO1,,,AB124,C05,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20944,0.0,0.0,
AB124.RO15,,,AB124,E05,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21353,0.0,0.0589093379676342,
AB124.RO18,,,AB124,H05,5,control,PCR Negative,SARS-CoV-2,SC2,,,,17683,0.0,0.0,
AB124.RO23,,,AB124,G05,5,control,PCR Negative,SARS-CoV-2,SC2,,,,19433,0.0,0.0,
AB124.RO28,,,AB124,D05,5,control,PCR Negative,SARS-CoV-2,SC2,,,,18923,0.0,0.0,
AB124.RO35,,,AB124,B05,5,control,PCR Negative,SARS-CoV-2,SC2,,,,22264,0.0,0.0,
AB124.RO8,,,AB124,F05,5,control,PCR Negative,SARS-CoV-2,SC2,,,,22804,0.0,0.0,
AB125.CY5,,,AB125,F04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20459,0.0,0.0,
AB125.CY7,,,AB125,E04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20661,0.0,0.0,
AB125.CZ3,,,AB125,F04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20459,0.0,0.738001227378845,
AB125.CZ9,,,AB125,E04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20661,0.0,0.365338832139969,
AB125.FA1,,,AB125,F04,5,control,PCR Negative,Influenza Virus A,M,,,,20459,0.0,1.04562962055206,
AB125.FA10,,,AB125,E04,5,control,PCR Negative,Influenza Virus A,M,,,,20661,0.0,0.730783820152283,
AB125.HE4,,,AB125,F04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,20459,0.0,0.0,
AB125.HE6,,,AB125,E04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,20661,0.0,0.0,
AB125.RO2,,,AB125,F04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20459,0.0,0.0,
AB125.RO8,,,AB125,E04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20661,0.0,0.0,
AB126.CY10,,,AB126,G03,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21738,0.0,0.0578659735620022,
AB126.CY5,,,AB126,H03,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21869,0.0,0.0,
AB126.CZ4,,,AB126,H03,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21869,0.0,0.0575193352997303,
AB126.CZ9,,,AB126,G03,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21738,0.0,0.0,
AB126.FA3,,,AB126,H03,5,control,PCR Negative,Influenza Virus A,M,,,,21869,0.0,0.0,
AB126.FA8,,,AB126,G03,5,control,PCR Negative,Influenza Virus A,M,,,,21738,0.0,0.0,
AB126.HE2,,,AB126,H03,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21869,0.0,0.0,
AB126.HE7,,,AB126,G03,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21738,0.0,0.0,
AB126.RO1,,,AB126,H03,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21869,0.0,0.0,
AB126.RO6,,,AB126,G03,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21738,0.0,0.0578659735620022,
AB127.CY13,,,AB127,F04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21762,0.0,0.0,
AB127.CY3,,,AB127,G04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21795,0.0,0.0,
AB127.CY8,,,AB127,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21340,0.0,0.0,
AB127.CZ14,,,AB127,F04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21762,0.0,0.0,
AB127.CZ2,,,AB127,G04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21795,0.0,0.115431919693947,
AB127.CZ7,,,AB127,H04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21340,0.0,0.0589452236890793,
AB127.FA10,,,AB127,H04,5,control,PCR Negative,Influenza Virus A,M,,,,21340,0.0,0.0,
AB127.FA12,,,AB127,F04,5,control,PCR Negative,Influenza Virus A,M,,,,21762,0.0,0.0,
AB127.FA4,,,AB127,G04,5,control,PCR Negative,Influenza Virus A,M,,,,21795,0.0,0.0577146336436272,
AB127.HE11,,,AB127,F04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21762,0.0,0.0,
AB127.HE5,,,AB127,G04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21795,0.0,0.0,
AB127.HE9,,,AB127,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21340,0.0,0.0,
AB127.RO1,,,AB127,G04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21795,0.0,0.0,
AB127.RO15,,,AB127,F04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21762,0.0,0.0,
AB127.RO6,,,AB127,H04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21340,0.0,0.0,
AB128.CY12,,,AB128,D05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,22053,0.0,0.0,
AB128.CY19,,,AB128,G05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21915,0.0,0.0,
AB128.CY24,,,AB128,B05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21477,0.0,0.0,
AB128.CY26,,,AB128,F05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,22048,0.0,0.0,
AB128.CY31,,,AB128,C05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21696,0.0,0.0,
AB128.CY5,,,AB128,H05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21581,0.0,0.0,
AB128.CY6,,,AB128,E05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21706,0.0,0.0,
AB128.CZ10,,,AB128,E05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21706,0.0,0.0,
AB128.CZ14,,,AB128,D05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,22053,0.0,0.0,
AB128.CZ17,,,AB128,G05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21915,0.0,0.0,
AB128.CZ2,,,AB128,H05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21581,0.0,0.0,
AB128.CZ22,,,AB128,B05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21477,0.0,0.0,
AB128.CZ30,,,AB128,F05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,22048,0.0,0.0,
AB128.CZ34,,,AB128,C05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21696,0.0,0.0,
AB128.FA1,,,AB128,H05,5,control,PCR Negative,Influenza Virus A,M,,,,21581,0.0,0.0,
AB128.FA13,,,AB128,D05,5,control,PCR Negative,Influenza Virus A,M,,,,22053,0.0,0.0,
AB128.FA18,,,AB128,G05,5,control,PCR Negative,Influenza Virus A,M,,,,21915,0.0,0.0,
AB128.FA23,,,AB128,B05,5,control,PCR Negative,Influenza Virus A,M,,,,21477,0.0,0.0,
AB128.FA29,,,AB128,F05,5,control,PCR Negative,Influenza Virus A,M,,,,22048,0.0,0.0,
AB128.FA35,,,AB128,C05,5,control,PCR Negative,Influenza Virus A,M,,,,21696,0.0,0.0,
AB128.FA9,,,AB128,E05,5,control,PCR Negative,Influenza Virus A,M,,,,21706,0.0,0.0,
AB128.HE15,,,AB128,D05,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,22053,0.0,0.0,
AB128.HE16,,,AB128,G05,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21915,0.0,0.0,
AB128.HE21,,,AB128,B05,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21477,0.0,0.0,
AB128.HE28,,,AB128,F05,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,22048,0.0,0.0,
AB128.HE3,,,AB128,H05,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21581,0.0,0.0,
AB128.HE33,,,AB128,C05,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21696,0.0,0.0,
AB128.HE8,,,AB128,E05,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,21706,0.0,0.0,
AB128.RO11,,,AB128,D05,5,control,PCR Negative,SARS-CoV-2,SC2,,,,22053,0.0,0.0,
AB128.RO20,,,AB128,G05,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21915,0.0,0.0,
